ax,ay,az,state,ultrasound,stepdetected
0.262544,0.767380,1.033828,LOOKING_FOR_MIN,0.520000,0
-0.002440,0.367708,1.089216,LOOKING_FOR_MIN,0.520000,0
0.047580,0.421388,0.883036,LOOKING_FOR_MIN,0.520000,0
0.032940,0.425536,0.802272,LOOKING_FOR_MIN,0.520000,0
0.031476,0.408944,0.770308,LOOKING_FOR_MIN,0.520000,0
0.023424,0.393328,0.781532,LOOKING_FOR_MIN,0.520000,0
0.003660,0.411140,0.885476,LOOKING_FOR_MIN,0.520000,0
0.031720,0.333060,0.861320,LOOKING_FOR_MIN,0.520000,0
0.064172,0.496540,0.804712,LOOKING_FOR_MIN,0.520000,0
0.058316,0.579256,0.756644,LOOKING_FOR_MIN,0.520000,0
0.083692,0.553148,0.747372,LOOKING_FOR_MIN,0.520000,0
0.122244,0.533384,0.705404,LOOKING_FOR_MIN,0.520000,0
0.170556,0.698328,0.740296,LOOKING_FOR_MIN,0.520000,0
0.216672,0.660752,0.741760,LOOKING_FOR_MIN,0.520000,0
0.143472,0.636108,0.591456,LOOKING_FOR_MIN,0.520000,0
0.067344,0.579744,0.430660,LOOKING_FOR_MIN,0.520000,0
0.076616,0.599752,0.448472,LOOKING_FOR_MIN,0.520000,0
0.087108,0.644648,0.462136,LOOKING_FOR_MIN,0.520000,0
0.024156,0.897188,0.404308,LOOKING_FOR_MIN,0.520000,0
0.003660,0.942084,0.380884,LOOKING_FOR_MIN,0.520000,0
0.033428,0.905240,0.377224,LOOKING_FOR_MIN,0.520000,0
0.120048,0.962580,0.430660,LOOKING_FOR_MIN,0.520000,0
0.132492,0.970144,0.440664,LOOKING_FOR_MIN,0.520000,0
0.134688,0.977708,0.419436,LOOKING_FOR_MIN,0.520000,0
0.146888,1.021628,0.360632,LOOKING_FOR_MIN,0.520000,0
0.127612,1.045784,0.318664,LOOKING_FOR_MIN,0.520000,0
0.080764,1.038708,0.202764,LOOKING_FOR_MIN,0.520000,0
0.097600,0.915976,0.150792,LOOKING_FOR_MIN,0.520000,0
0.117852,0.869372,0.126636,LOOKING_FOR_MIN,0.520000,0
0.150304,0.831796,0.054656,LOOKING_FOR_MIN,0.520000,0
0.100040,0.706624,-0.071980,LOOKING_FOR_MIN,0.520000,0
0.162016,0.658068,-0.115412,LOOKING_FOR_MIN,0.520000,0
0.145180,0.685152,-0.102724,LOOKING_FOR_MIN,0.520000,0
0.163480,0.773236,-0.108824,LOOKING_FOR_MIN,0.520000,0
0.139080,0.849608,-0.085156,LOOKING_FOR_MIN,0.520000,0
-0.043188,0.949648,-0.155916,LOOKING_FOR_MIN,0.520000,0
-0.078812,0.753716,-0.206668,LOOKING_FOR_MIN,0.520000,0
-0.082716,0.698572,-0.224480,LOOKING_FOR_MIN,0.520000,0
-0.144448,0.515328,-0.312808,LOOKING_FOR_MIN,0.520000,0
-0.208620,0.504836,-0.383080,LOOKING_FOR_MIN,0.520000,0
-0.197152,0.557784,-0.380396,LOOKING_FOR_MIN,0.520000,0
-0.242292,0.963068,-0.369172,LOOKING_FOR_MIN,0.520000,0
-0.266448,1.207556,-0.330376,LOOKING_FOR_MIN,0.520000,0
-0.276208,1.336632,-0.317200,LOOKING_FOR_MIN,0.520000,0
-0.233996,1.233420,-0.256932,LOOKING_FOR_MIN,0.520000,0
-0.145424,1.259772,-0.466528,LOOKING_FOR_MIN,0.520000,0
-0.216428,1.074088,-0.696132,LOOKING_FOR_MIN,0.520000,0
-0.208620,1.063108,-0.678076,LOOKING_FOR_MIN,0.520000,0
-0.225212,0.936960,-0.552904,LOOKING_FOR_MIN,0.520000,0
-0.130296,1.066280,-0.718580,LOOKING_FOR_MIN,0.520000,0
-0.166164,1.002352,-0.769088,LOOKING_FOR_MIN,0.520000,0
-0.098088,0.909144,-0.701256,LOOKING_FOR_MIN,0.520000,0
-0.002684,0.945256,-0.651480,LOOKING_FOR_MIN,0.520000,0
0.022692,0.986736,-0.641720,LOOKING_FOR_MIN,0.520000,0
0.052460,1.074332,-0.636352,LOOKING_FOR_MIN,0.520000,0
0.187880,1.130940,-0.652944,LOOKING_FOR_MIN,0.520000,0
0.196420,1.143140,-0.681492,LOOKING_FOR_MIN,0.520000,0
0.123952,1.130208,-0.650992,LOOKING_FOR_MIN,0.520000,0
0.175192,0.886452,-0.619272,LOOKING_FOR_MIN,0.520000,0
0.301096,1.102148,-0.712236,LOOKING_FOR_MIN,0.520000,0
0.514596,1.340536,-0.665632,LOOKING_FOR_MIN,0.520000,0
0.438224,0.988444,-0.251808,LOOKING_FOR_MIN,0.520000,0
0.263032,1.161440,-0.385032,LOOKING_FOR_MIN,0.520000,0
0.320128,1.180228,-0.356728,LOOKING_FOR_MIN,0.520000,0
0.519720,1.045052,-0.329644,LOOKING_FOR_MIN,0.520000,0
0.543876,1.060668,-0.286456,LOOKING_FOR_MIN,0.520000,0
0.784948,1.004548,-0.206668,LOOKING_FOR_MIN,0.520000,0
1.009428,1.049444,-0.148596,LOOKING_FOR_MIN,0.520000,0
1.048224,1.053592,-0.150060,LOOKING_FOR_MIN,0.520000,0
0.969168,1.181448,-0.308172,LOOKING_FOR_MIN,0.520000,0
0.979660,1.350052,-0.329888,LOOKING_FOR_MIN,0.520000,0
1.057008,1.353468,-0.164700,LOOKING_FOR_MIN,0.520000,0
1.040660,1.141432,-0.017812,LOOKING_FOR_MIN,0.520000,0
0.987956,1.116056,0.107116,LOOKING_FOR_MIN,0.520000,0
0.963800,1.088728,0.081496,LOOKING_FOR_MIN,0.520000,0
0.697840,1.066524,-0.016836,LOOKING_FOR_SECOND_MAX,0.520000,0
0.489220,0.863272,-0.000488,LOOKING_FOR_SECOND_MAX,0.520000,0
0.297436,0.818864,0.063196,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.252540,0.457012,0.406260,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.492148,-0.010248,0.701012,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.488244,-0.023668,0.720532,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.347700,-0.113460,0.375760,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.107604,-0.312076,0.164944,LOOKING_FOR_MIN,0.520000,1
0.071980,-0.287676,0.208376,LOOKING_FOR_MIN,0.520000,0
0.231312,0.018544,0.345016,LOOKING_FOR_MIN,0.520000,0
0.295972,0.323544,0.753228,LOOKING_FOR_MIN,0.520000,0
0.301828,0.593896,0.885964,LOOKING_FOR_MIN,0.520000,0
0.485316,1.038464,0.484828,LOOKING_FOR_SECOND_MAX,0.520000,0
0.539240,1.011136,0.434564,LOOKING_FOR_SECOND_MAX,0.520000,0
0.576816,0.986248,0.417972,LOOKING_FOR_SECOND_MAX,0.520000,0
0.683688,0.841800,0.398208,LOOKING_FOR_SECOND_MAX,0.520000,0
0.702964,0.760548,0.397476,LOOKING_FOR_SECOND_MAX,0.520000,0
0.629276,0.789828,0.423584,LOOKING_FOR_SECOND_MAX,0.520000,0
0.325252,0.552904,0.399672,LOOKING_FOR_SECOND_MAX,0.520000,0
0.360876,0.650992,0.398696,LOOKING_FOR_SECOND_MAX,0.520000,0
0.401868,0.712724,0.395280,LOOKING_FOR_SECOND_MAX,0.520000,0
0.716872,0.889380,0.259860,LOOKING_FOR_SECOND_MAX,0.520000,0
0.340380,0.953064,-0.125660,LOOKING_FOR_SECOND_MAX,0.520000,0
0.403088,0.936716,0.049044,LOOKING_FOR_SECOND_MAX,0.520000,0
0.542412,0.916220,0.214964,LOOKING_FOR_SECOND_MAX,0.520000,0
0.570228,0.906460,0.605364,LOOKING_FOR_SECOND_MAX,0.520000,0
0.623664,0.833748,0.705648,LOOKING_FOR_SECOND_MAX,0.520000,0
0.729316,0.751032,0.588040,LOOKING_FOR_SECOND_MAX,0.520000,0
0.671488,0.710284,0.634644,LOOKING_FOR_SECOND_MAX,0.520000,0
0.553392,0.782996,0.561688,LOOKING_FOR_SECOND_MAX,0.520000,0
0.491660,1.147044,0.346724,LOOKING_FOR_SECOND_MAX,0.520000,0
0.435540,0.881816,0.263032,LOOKING_FOR_SECOND_MAX,0.520000,0
0.507520,0.753228,0.230824,LOOKING_FOR_SECOND_MAX,0.520000,0
0.643672,0.645624,0.186904,LOOKING_FOR_SECOND_MAX,0.520000,0
0.725168,0.804468,0.207400,LOOKING_FOR_SECOND_MAX,0.520000,0
0.727852,0.865224,0.257664,LOOKING_FOR_SECOND_MAX,0.520000,0
0.648796,0.896456,0.284504,LOOKING_FOR_SECOND_MAX,0.520000,0
0.613416,0.880840,0.305000,LOOKING_FOR_SECOND_MAX,0.520000,0
0.578768,0.848876,0.305732,LOOKING_FOR_SECOND_MAX,0.520000,0
0.550464,0.821060,0.120292,LOOKING_FOR_SECOND_MAX,0.520000,0
0.569984,0.803492,0.139812,LOOKING_FOR_SECOND_MAX,0.520000,0
0.619272,0.780068,0.191296,LOOKING_FOR_SECOND_MAX,0.520000,0
0.551196,0.651724,0.173484,LOOKING_FOR_SECOND_MAX,0.520000,0
0.442860,0.653676,0.049776,LOOKING_FOR_SECOND_MAX,0.520000,0
0.408944,0.661240,0.023424,LOOKING_FOR_SECOND_MAX,0.520000,0
0.399672,0.679540,0.022204,LOOKING_FOR_SECOND_MAX,0.520000,0
0.355752,0.591700,0.100772,LOOKING_FOR_SECOND_MAX,0.520000,0
0.329644,0.591456,0.165920,LOOKING_FOR_SECOND_MAX,0.520000,0
0.254248,0.557052,0.185196,LOOKING_FOR_SECOND_MAX,0.520000,0
0.243756,0.538996,0.080520,LOOKING_FOR_SECOND_MAX,0.520000,0
0.236192,0.534848,0.021472,LOOKING_FOR_SECOND_MAX,0.520000,0
0.334036,0.682956,-0.090036,LOOKING_FOR_SECOND_MAX,0.520000,0
0.570960,0.679052,-0.168848,LOOKING_FOR_SECOND_MAX,0.520000,0
0.758108,0.593652,-0.211792,LOOKING_FOR_SECOND_MAX,0.520000,0
0.932812,0.536556,0.003416,LOOKING_FOR_SECOND_MAX,0.520000,0
0.734196,0.835700,0.289628,LOOKING_FOR_SECOND_MAX,0.520000,0
0.676612,0.906460,0.275964,LOOKING_FOR_SECOND_MAX,0.520000,0
0.612684,0.979172,0.257420,LOOKING_FOR_SECOND_MAX,0.520000,0
0.596092,1.176080,0.173240,LOOKING_FOR_SECOND_MAX,0.520000,0
0.652456,1.074332,0.095160,LOOKING_FOR_SECOND_MAX,0.520000,0
0.816668,0.767136,-0.055876,LOOKING_FOR_SECOND_MAX,0.520000,0
0.993812,0.670024,-0.025620,LOOKING_FOR_SECOND_MAX,0.520000,0
1.094828,0.638060,0.017568,LOOKING_FOR_SECOND_MAX,0.520000,0
1.087752,0.647088,0.097844,LOOKING_FOR_SECOND_MAX,0.520000,0
0.863028,0.688324,0.184464,LOOKING_FOR_SECOND_MAX,0.520000,0
0.861076,0.674172,0.202764,LOOKING_FOR_SECOND_MAX,0.520000,0
0.934520,0.350384,0.368440,LOOKING_FOR_SECOND_MAX,0.520000,0
0.797392,0.226188,0.444324,LOOKING_FOR_SECOND_MAX,0.520000,0
0.792512,0.236924,0.452132,LOOKING_FOR_SECOND_MAX,0.520000,0
0.813740,0.320616,0.295484,LOOKING_FOR_SECOND_MAX,0.520000,0
0.863272,0.471164,0.183488,LOOKING_FOR_SECOND_MAX,0.520000,0
0.846680,0.543632,0.129076,LOOKING_FOR_SECOND_MAX,0.520000,0
0.708576,1.092632,-0.151280,LOOKING_FOR_SECOND_MAX,0.520000,0
0.663680,1.027240,0.185440,LOOKING_FOR_SECOND_MAX,0.520000,0
0.647576,0.831552,0.472140,LOOKING_FOR_SECOND_MAX,0.520000,0
0.640256,0.586088,0.618784,LOOKING_FOR_SECOND_MAX,0.520000,0
0.765672,0.626592,0.580720,LOOKING_FOR_SECOND_MAX,0.520000,0
0.756888,0.665876,0.464088,LOOKING_FOR_SECOND_MAX,0.520000,0
0.840824,0.593652,0.227896,LOOKING_FOR_SECOND_MAX,0.520000,0
0.807640,0.576328,0.214232,LOOKING_FOR_SECOND_MAX,0.520000,0
0.822768,0.564128,0.215696,LOOKING_FOR_SECOND_MAX,0.520000,0
0.868884,0.575840,0.264008,LOOKING_FOR_SECOND_MAX,0.520000,0
1.271728,0.587796,0.608048,LOOKING_FOR_SECOND_MAX,0.520000,0
1.345660,0.528748,0.513376,LOOKING_FOR_SECOND_MAX,0.520000,0
1.273924,0.360632,0.356484,LOOKING_FOR_SECOND_MAX,0.520000,0
1.180228,0.279380,0.352092,LOOKING_FOR_SECOND_MAX,0.520000,0
1.120448,0.263764,0.328912,LOOKING_FOR_SECOND_MAX,0.520000,0
1.027972,0.793244,0.432124,LOOKING_FOR_SECOND_MAX,0.520000,0
1.037000,0.652456,0.354776,LOOKING_FOR_SECOND_MAX,0.520000,0
1.032608,0.671732,0.341600,LOOKING_FOR_SECOND_MAX,0.520000,0
1.038708,0.644404,0.211792,LOOKING_FOR_SECOND_MAX,0.520000,0
1.103368,0.613660,0.080276,LOOKING_FOR_SECOND_MAX,0.520000,0
1.081164,0.622932,0.072712,LOOKING_FOR_SECOND_MAX,0.520000,0
1.279536,0.573400,-0.099552,LOOKING_FOR_SECOND_MAX,0.520000,0
1.224636,0.331596,0.013908,LOOKING_FOR_SECOND_MAX,0.520000,0
1.218048,0.336232,0.092232,LOOKING_FOR_SECOND_MAX,0.520000,0
1.199748,0.411384,0.229604,LOOKING_FOR_SECOND_MAX,0.520000,0
1.090192,0.344284,0.340868,LOOKING_FOR_SECOND_MAX,0.520000,0
1.052128,0.233996,0.293288,LOOKING_FOR_SECOND_MAX,0.520000,0
0.991372,0.185684,0.199104,LOOKING_FOR_SECOND_MAX,0.520000,0
0.914268,0.284748,0.202764,LOOKING_FOR_SECOND_MAX,0.520000,0
0.936960,0.260836,0.154940,LOOKING_FOR_SECOND_MAX,0.520000,0
0.954772,0.223016,0.153720,LOOKING_FOR_SECOND_MAX,0.520000,0
0.916220,0.113460,0.137616,LOOKING_FOR_SECOND_MAX,0.520000,0
0.870836,0.102480,0.085644,LOOKING_FOR_SECOND_MAX,0.520000,0
0.817400,0.153964,-0.014152,LOOKING_FOR_SECOND_MAX,0.520000,0
0.892308,0.188612,-0.095892,LOOKING_FOR_SECOND_MAX,0.520000,0
0.933788,0.203008,-0.081008,LOOKING_FOR_SECOND_MAX,0.520000,0
1.083116,0.059780,0.001220,LOOKING_FOR_SECOND_MAX,0.520000,0
1.165588,-0.057340,0.005856,LOOKING_FOR_SECOND_MAX,0.520000,0
1.155096,-0.050752,-0.000488,LOOKING_FOR_SECOND_MAX,0.520000,0
1.073356,-0.035868,-0.059536,LOOKING_FOR_SECOND_MAX,0.520000,0
1.000644,0.053924,-0.001464,LOOKING_FOR_SECOND_MAX,0.520000,0
0.948672,0.096136,0.044408,LOOKING_FOR_SECOND_MAX,0.520000,0
0.899384,0.113460,0.072224,LOOKING_FOR_SECOND_MAX,0.520000,0
0.918172,0.078812,0.048068,LOOKING_FOR_SECOND_MAX,0.520000,0
0.979904,0.001708,0.054656,LOOKING_FOR_SECOND_MAX,0.520000,0
1.195844,-0.273036,0.000976,LOOKING_FOR_SECOND_MAX,0.520000,0
1.197064,-0.255712,-0.102968,LOOKING_FOR_SECOND_MAX,0.520000,0
0.506056,0.035136,0.250832,LOOKING_FOR_SECOND_MAX,0.520000,0
0.439688,0.031476,0.250100,LOOKING_FOR_MIN,0.520000,1
0.318908,-0.000976,0.216672,LOOKING_FOR_MIN,0.520000,0
0.073688,-0.094428,0.131272,LOOKING_FOR_MIN,0.520000,0
-0.086132,-0.082472,0.059536,LOOKING_FOR_MIN,0.520000,0
-0.183488,-0.030744,0.052460,LOOKING_FOR_MIN,0.520000,0
-0.208864,-0.000488,0.022448,LOOKING_FOR_MIN,0.520000,0
-0.261568,-0.002196,-0.099064,LOOKING_FOR_MIN,0.520000,0
-0.246684,-0.002440,-0.227896,LOOKING_FOR_MIN,0.520000,0
-0.244244,0.019764,-0.235216,LOOKING_FOR_MIN,0.520000,0
-0.243756,0.051240,-0.260104,LOOKING_FOR_MIN,0.520000,0
-0.222284,0.249856,-0.162260,LOOKING_FOR_MIN,0.520000,0
-0.095160,0.195200,-0.129808,LOOKING_FOR_MIN,0.520000,0
0.009272,0.084912,-0.061732,LOOKING_FOR_MIN,0.520000,0
0.035136,0.008784,-0.050996,LOOKING_FOR_MIN,0.520000,0
0.049776,-0.045140,-0.042456,LOOKING_FOR_MIN,0.520000,0
0.060268,-0.138836,-0.074664,LOOKING_FOR_MIN,0.520000,0
0.086864,-0.099308,-0.132492,LOOKING_FOR_MIN,0.520000,0
0.078324,0.024400,-0.213988,LOOKING_FOR_MIN,0.520000,0
0.210816,0.324520,-0.230580,LOOKING_FOR_MIN,0.520000,0
0.257664,0.287920,-0.155672,LOOKING_FOR_MIN,0.520000,0
0.297436,0.241560,-0.092476,LOOKING_FOR_MIN,0.520000,0
0.374052,0.138348,0.015128,LOOKING_FOR_MIN,0.520000,0
0.453596,0.009760,0.140056,LOOKING_FOR_MIN,0.520000,0
0.415288,-0.011224,0.182024,LOOKING_FOR_MIN,0.520000,0
0.322568,0.416264,0.012932,LOOKING_FOR_MIN,0.520000,0
0.524356,0.678320,0.074420,LOOKING_FOR_MIN,0.520000,0
0.649284,0.604144,0.296460,LOOKING_FOR_MIN,0.520000,0
0.766648,0.406992,0.551440,LOOKING_FOR_MIN,0.520000,0
0.932568,-0.100284,0.925980,LOOKING_FOR_MIN,0.520000,0
0.880352,-0.115656,0.925980,LOOKING_FOR_MIN,0.520000,0
0.690764,0.422364,0.686616,LOOKING_FOR_MIN,0.520000,0
0.499956,1.053836,0.907436,LOOKING_FOR_MIN,0.520000,0
0.423828,1.170956,0.986980,LOOKING_FOR_MIN,0.520000,0
0.394060,1.240008,1.149484,LOOKING_FOR_MIN,0.520000,0
1.278072,0.999424,1.165832,LOOKING_FOR_MIN,0.520000,0
1.443748,0.848876,1.147044,LOOKING_FOR_MIN,0.520000,0
1.674572,0.621224,1.200480,LOOKING_FOR_MIN,0.520000,0
1.186328,0.944768,1.829512,LOOKING_FOR_MIN,0.520000,0
1.116056,1.085068,1.850496,LOOKING_FOR_MIN,0.520000,0
0.960872,1.453020,1.923208,LOOKING_FOR_MIN,0.520000,0
0.714920,1.911008,1.248060,LOOKING_FOR_MIN,0.520000,0
0.512888,1.866112,0.852536,LOOKING_FOR_MIN,0.520000,0
0.290848,1.631384,0.247172,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.534848,1.107760,0.235948,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.616832,1.123132,0.276208,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.723460,1.178764,0.486536,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.737368,1.404708,1.092144,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.745908,1.422764,1.170712,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.577792,1.502308,1.547692,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.490196,1.817312,1.677744,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.545584,1.794132,1.736060,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.638304,1.789740,1.874652,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.752740,1.447164,1.622844,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.766160,1.434232,1.567944,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.934276,1.235372,1.216340,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.898408,1.110688,1.240984,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.882060,1.122156,1.210240,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.861564,1.090192,1.335412,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.825208,0.976488,1.650416,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.819108,0.953064,1.753628,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.888648,0.929396,1.736304,LOOKING_FOR_SECOND_MAX,0.520000,0
-1.021872,0.717604,1.651636,LOOKING_FOR_SECOND_MAX,0.520000,0
-1.011136,0.685884,1.625040,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.955992,0.650016,1.373964,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.980392,0.516060,1.218292,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.985028,0.547048,1.142164,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.948184,0.691740,0.914024,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.736880,0.545828,0.928908,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.620004,0.468724,0.966728,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.420656,0.348188,1.025776,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.188368,0.292068,0.964288,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.237412,0.291336,0.896700,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.257176,0.332328,0.867176,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.133712,0.250588,0.842532,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.058316,0.180072,0.679296,LOOKING_FOR_SECOND_MAX,0.520000,0
0.072224,0.099796,0.519476,LOOKING_FOR_SECOND_MAX,0.520000,0
0.394792,0.116632,0.227896,LOOKING_FOR_SECOND_MAX,0.520000,0
0.350872,0.165920,0.170068,LOOKING_FOR_SECOND_MAX,0.520000,0
0.288164,0.029280,0.096136,LOOKING_FOR_SECOND_MAX,0.520000,0
0.229360,-0.146400,0.050996,LOOKING_FOR_SECOND_MAX,0.520000,0
0.410408,-0.521916,-0.372100,LOOKING_FOR_SECOND_MAX,0.520000,0
0.395524,-0.497516,-0.326228,LOOKING_FOR_SECOND_MAX,0.520000,0
0.312320,-0.283284,-0.198372,LOOKING_FOR_MIN,0.520000,0
0.330376,-0.292068,0.019520,LOOKING_FOR_MIN,0.520000,0
0.285480,-0.269864,0.049776,LOOKING_FOR_MIN,0.520000,0
0.264008,-0.268644,0.003904,LOOKING_FOR_MIN,0.520000,0
0.308904,-0.196420,-0.406016,LOOKING_FOR_MIN,0.520000,0
0.329156,-0.189832,-0.454084,LOOKING_FOR_MIN,0.520000,0
0.521672,-0.328912,-0.623664,LOOKING_FOR_MIN,0.520000,0
0.855952,-0.622200,-0.382104,LOOKING_FOR_MIN,0.520000,0
0.820084,-0.527528,-0.274744,LOOKING_FOR_MIN,0.520000,0
0.749812,-0.207888,-0.485560,LOOKING_FOR_MIN,0.520000,0
0.753716,-0.209596,-0.576572,LOOKING_FOR_MIN,0.520000,0
0.756156,-0.231800,-0.585112,LOOKING_FOR_MIN,0.520000,0
0.821304,-0.324276,-0.503128,LOOKING_FOR_MIN,0.520000,0
0.833260,-0.369416,-0.571204,LOOKING_FOR_MIN,0.520000,0
0.835456,-0.401380,-0.617320,LOOKING_FOR_MIN,0.520000,0
0.799344,-0.393572,-0.596336,LOOKING_FOR_MIN,0.520000,0
0.783972,-0.296216,-0.423828,LOOKING_FOR_MIN,0.520000,0
0.790316,-0.250832,-0.396500,LOOKING_FOR_MIN,0.520000,0
0.775188,-0.222284,-0.342332,LOOKING_FOR_MIN,0.520000,0
0.730536,-0.246440,-0.493368,LOOKING_FOR_MIN,0.520000,0
0.754204,-0.267180,-0.532408,LOOKING_FOR_MIN,0.520000,0
0.823744,-0.280356,-0.451644,LOOKING_FOR_MIN,0.520000,0
0.893772,-0.230336,-0.335988,LOOKING_FOR_MIN,0.520000,0
0.883768,-0.213988,-0.311832,LOOKING_FOR_MIN,0.520000,0
0.857660,-0.136640,-0.382836,LOOKING_FOR_MIN,0.520000,0
0.920612,-0.190076,-0.418216,LOOKING_FOR_MIN,0.520000,0
0.938180,-0.212524,-0.438468,LOOKING_FOR_MIN,0.520000,0
0.904752,-0.162504,-0.469456,LOOKING_FOR_MIN,0.520000,0
0.901580,-0.058316,-0.378444,LOOKING_FOR_MIN,0.520000,0
0.897432,-0.068564,-0.381128,LOOKING_FOR_MIN,0.520000,0
0.842044,-0.003172,-0.328180,LOOKING_FOR_MIN,0.520000,0
0.934276,-0.113704,-0.378444,LOOKING_FOR_MIN,0.520000,0
0.901580,-0.103944,-0.377956,LOOKING_FOR_MIN,0.520000,0
0.821304,-0.021472,-0.349652,LOOKING_FOR_MIN,0.520000,0
0.713700,0.086864,-0.432368,LOOKING_FOR_MIN,0.520000,0
0.705648,0.076128,-0.454084,LOOKING_FOR_MIN,0.520000,0
0.666608,0.086864,-0.455060,LOOKING_FOR_MIN,0.520000,0
0.677100,0.144448,-0.440908,LOOKING_FOR_MIN,0.520000,0
0.698816,0.156648,-0.437248,LOOKING_FOR_MIN,0.520000,0
0.737368,0.105164,-0.363316,LOOKING_FOR_MIN,0.520000,0
0.637328,0.201544,-0.428220,LOOKING_FOR_MIN,0.520000,0
0.625372,0.222040,-0.427244,LOOKING_FOR_MIN,0.520000,0
0.629276,0.205692,-0.478972,LOOKING_FOR_MIN,0.520000,0
0.620248,0.216916,-0.529724,LOOKING_FOR_MIN,0.520000,0
0.631960,0.235460,-0.535580,LOOKING_FOR_MIN,0.520000,0
0.708332,0.272548,-0.472384,LOOKING_FOR_MIN,0.520000,0
0.807152,0.221552,-0.397964,LOOKING_FOR_MIN,0.520000,0
0.826672,0.186904,-0.386984,LOOKING_FOR_MIN,0.520000,0
0.757864,0.182268,-0.406504,LOOKING_FOR_MIN,0.520000,0
0.705160,0.204716,-0.450180,LOOKING_FOR_MIN,0.520000,0
0.716628,0.192028,-0.463600,LOOKING_FOR_MIN,0.520000,0
0.728340,0.180072,-0.406016,LOOKING_FOR_MIN,0.520000,0
0.727852,0.183976,-0.375516,LOOKING_FOR_MIN,0.520000,0
0.718336,0.190808,-0.299144,LOOKING_FOR_MIN,0.520000,0
0.711260,0.152256,-0.061488,LOOKING_FOR_SECOND_MAX,0.520000,0
0.710284,0.098332,-0.106384,LOOKING_FOR_SECOND_MAX,0.520000,0
0.701500,0.009516,-0.143228,LOOKING_FOR_SECOND_MAX,0.520000,0
0.606340,0.009516,-0.164700,LOOKING_FOR_SECOND_MAX,0.520000,0
0.509716,0.020984,-0.099308,LOOKING_FOR_SECOND_MAX,0.520000,0
0.508008,-0.002684,-0.048312,LOOKING_FOR_SECOND_MAX,0.520000,0
0.486780,-0.085400,0.013664,LOOKING_FOR_SECOND_MAX,0.520000,0
0.413580,-0.033428,0.189588,LOOKING_FOR_SECOND_MAX,0.520000,0
0.383812,-0.061976,0.201544,LOOKING_FOR_SECOND_MAX,0.520000,0
0.280600,-0.066124,0.277428,LOOKING_FOR_SECOND_MAX,0.520000,0
0.256688,0.046116,0.362340,LOOKING_FOR_SECOND_MAX,0.520000,0
0.273036,0.010492,0.320128,LOOKING_FOR_SECOND_MAX,0.520000,0
0.186660,-0.043188,0.398452,LOOKING_FOR_SECOND_MAX,0.520000,0
0.072224,-0.010004,0.535092,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.018056,0.015128,0.470188,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.047092,0.052216,0.530700,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.037576,0.195932,0.715652,LOOKING_FOR_MIN,0.520000,1
-0.061732,0.309392,0.743956,LOOKING_FOR_MIN,0.520000,0
0.067100,0.626836,0.842044,LOOKING_FOR_MIN,0.520000,0
0.108092,0.646356,0.855464,LOOKING_FOR_MIN,0.520000,0
0.159332,0.631716,0.886696,LOOKING_FOR_MIN,0.520000,0
0.347456,0.397476,1.082384,LOOKING_FOR_MIN,0.520000,0
0.252784,0.373076,1.186572,LOOKING_FOR_MIN,0.520000,0
0.169092,0.442128,1.152900,LOOKING_FOR_MIN,0.520000,0
-0.252540,0.709308,0.840824,LOOKING_FOR_MIN,0.520000,0
