0.030,0.087,1.009,19.653,12.390,77.271
0.021,0.083,1.000,15.686,11.230,74.646
0.012,0.090,0.991,10.803,11.536,72.388
0.011,0.107,0.983,6.226,13.245,70.068
0.009,0.117,0.963,3.357,16.052,67.505
0.013,0.121,0.941,2.319,20.081,65.063
0.030,0.126,0.932,2.441,24.231,62.744
0.039,0.140,0.946,3.540,27.588,60.547
0.056,0.143,0.938,7.385,29.419,58.655
0.079,0.144,0.935,10.864,29.480,57.373
0.085,0.153,0.939,15.015,28.137,56.152
0.096,0.156,0.932,20.203,26.062,54.749
0.104,0.151,0.924,25.818,23.621,52.979
0.105,0.134,0.899,31.067,20.935,51.208
0.113,0.118,0.886,32.349,18.677,49.744
0.116,0.097,0.866,30.151,16.418,47.668
0.118,0.085,0.853,25.635,15.137,44.861
0.122,0.074,0.844,19.836,14.465,41.382
0.132,0.069,0.854,13.245,14.465,37.354
0.138,0.073,0.873,6.531,14.587,32.471
0.133,0.090,0.899,2.991,14.282,27.161
0.129,0.110,0.928,2.991,13.428,23.132
0.129,0.113,0.960,7.080,11.780,20.142
0.117,0.099,0.984,13.550,9.094,18.616
0.100,0.075,0.983,19.226,5.798,18.066
0.089,0.045,0.976,21.667,3.357,18.250
0.094,0.021,0.957,20.691,1.831,19.104
0.104,0.010,0.936,17.700,2.441,20.447
0.117,0.014,0.941,13.428,4.822,22.339
0.119,0.060,1.002,8.606,6.836,24.658
0.122,0.126,1.127,6.470,6.531,25.940
0.124,0.166,1.311,9.033,2.136,25.452
0.104,0.152,1.454,16.663,-7.446,20.569
0.032,0.092,1.526,27.405,-21.179,10.925
-0.077,0.044,1.541,35.156,-34.363,-1.038
-0.195,0.023,1.498,37.476,-43.640,-11.169
-0.299,0.023,1.471,37.170,-45.837,-15.808
-0.399,0.034,1.415,38.269,-40.894,-12.939
-0.429,-0.024,1.242,42.480,-29.297,-3.235
-0.420,-0.076,1.114,37.537,-9.827,11.353
-0.387,-0.042,1.026,21.118,12.329,28.015
-0.312,0.036,0.960,6.958,33.142,44.739
-0.220,0.095,0.936,-0.122,49.683,59.570
-0.146,0.151,0.945,-1.465,58.777,70.374
-0.042,0.178,0.928,2.441,59.814,76.294
0.036,0.179,0.906,8.423,54.810,77.209
0.101,0.166,0.904,10.925,45.227,72.754
0.137,0.150,0.914,8.118,31.982,63.293
0.135,0.151,0.940,3.113,17.029,50.354
0.106,0.164,0.980,-0.488,2.380,37.354
0.068,0.179,0.997,-0.732,-10.315,26.611
0.029,0.170,1.002,2.441,-20.508,20.142
-0.011,0.152,1.001,5.005,-26.733,17.639
-0.049,0.139,0.990,5.066,-28.931,18.066
-0.087,0.143,0.989,4.944,-27.344,20.081
-0.110,0.150,0.958,7.141,-22.644,24.048
-0.107,0.108,0.881,12.390,-14.709,28.564
-0.090,0.072,0.851,12.512,-4.272,32.654
-0.062,0.080,0.838,6.470,5.493,34.546
-0.032,0.109,0.822,2.014,14.404,35.156
-0.000,0.121,0.817,1.648,21.118,34.668
0.032,0.109,0.819,3.601,24.963,33.691
0.047,0.118,0.797,4.578,25.391,32.410
0.064,0.126,0.786,6.287,23.987,31.494
0.082,0.119,0.779,10.010,21.851,31.372
0.094,0.101,0.776,13.184,18.799,31.372
0.102,0.083,0.781,14.587,15.076,31.494
0.108,0.068,0.799,13.245,10.254,31.616
0.100,0.059,0.816,9.888,4.944,31.006
0.085,0.071,0.836,6.104,0.061,30.334
0.071,0.087,0.859,3.113,-3.418,30.701
0.058,0.098,0.883,0.671,-6.470,31.677
0.046,0.124,0.912,-1.526,-9.155,32.104
0.036,0.153,0.941,-2.136,-11.292,32.471
0.030,0.172,0.962,-1.099,-12.451,32.410
0.025,0.184,0.980,0.366,-13.428,31.921
0.023,0.185,0.982,2.319,-13.428,30.457
0.021,0.179,0.986,3.662,-13.000,28.564
0.026,0.171,0.984,4.578,-11.841,26.489
0.029,0.160,0.972,4.639,-9.949,24.780
0.033,0.148,0.955,4.272,-7.202,23.499
0.041,0.138,0.937,4.150,-4.150,22.949
0.052,0.127,0.927,3.845,-1.404,22.949
0.067,0.116,0.923,3.235,1.587,23.132
0.078,0.106,0.922,2.991,3.784,23.193
0.089,0.097,0.922,3.296,5.066,22.766
0.094,0.087,0.917,3.845,5.127,22.339
0.094,0.078,0.908,4.089,4.578,21.606
0.094,0.075,0.908,4.089,4.028,21.362
0.092,0.075,0.912,3.662,3.113,20.813
0.088,0.079,0.918,3.174,2.258,20.325
0.083,0.086,0.921,3.296,1.465,19.714
0.082,0.094,0.929,5.005,1.221,19.409
0.089,0.090,0.931,7.751,1.038,19.287
0.094,0.076,0.936,10.681,0.366,19.470
0.097,0.066,0.932,12.329,-0.793,19.897
0.104,0.054,0.929,11.841,-1.709,20.752
0.112,0.044,0.936,9.766,-2.075,21.301
0.120,0.047,0.963,6.714,-2.197,21.606
0.122,0.060,0.991,3.906,-2.869,21.790
0.117,0.073,1.018,2.319,-4.700,21.606
0.108,0.084,1.059,1.648,-6.836,21.179
0.090,0.092,1.087,1.587,-9.277,20.081
0.070,0.106,1.104,1.892,-10.376,18.494
0.052,0.109,1.124,3.479,-9.521,16.235
0.039,0.108,1.136,5.432,-6.775,14.404
0.030,0.109,1.130,6.653,-2.686,13.000
0.027,0.105,1.114,8.728,3.052,12.268
0.038,0.089,1.103,12.024,10.986,12.939
0.058,0.066,1.076,15.930,19.714,14.160
0.090,0.033,1.066,19.287,28.259,14.954
0.107,0.007,1.073,21.790,35.217,14.954
0.120,-0.004,1.142,23.193,37.964,13.855
0.122,-0.007,1.287,22.583,33.997,11.841
0.126,-0.045,1.432,20.081,20.569,8.118
0.091,-0.086,1.521,16.968,0.427,1.343
0.006,-0.110,1.555,12.634,-21.912,-7.812
-0.130,-0.073,1.575,4.395,-42.603,-16.724
-0.259,-0.019,1.572,-0.732,-55.420,-20.935
-0.372,0.065,1.588,-3.662,-58.533,-18.372
-0.447,0.120,1.460,-0.549,-52.307,-8.911
-0.442,0.028,1.235,5.188,-35.095,4.089
-0.411,0.015,1.133,-5.188,-7.263,15.015
-0.342,0.057,0.987,-16.968,23.071,21.301
-0.247,0.079,0.877,-21.484,52.734,24.109
-0.170,0.093,0.842,-23.376,76.843,24.658
-0.090,0.106,0.829,-21.790,90.454,24.597
0.013,0.106,0.814,-14.221,93.811,24.475
0.079,0.067,0.794,-4.211,89.111,23.437
0.125,0.023,0.799,2.808,77.393,20.142
0.145,-0.013,0.824,7.751,60.181,14.465
0.120,-0.023,0.826,11.169,39.795,8.057
0.085,-0.014,0.846,12.451,18.494,2.991
0.030,-0.012,0.868,12.329,-1.343,0.610
-0.025,-0.012,0.908,10.742,-17.517,1.160
-0.071,-0.001,0.953,8.850,-29.785,2.930
-0.110,0.014,0.978,7.751,-36.804,5.066
-0.150,0.025,0.967,6.226,-39.368,7.324
-0.186,0.042,0.964,5.310,-37.170,9.460
-0.213,0.071,0.969,8.362,-31.494,12.085
-0.211,0.023,0.868,15.686,-23.071,15.808
-0.201,-0.019,0.837,16.235,-11.536,19.348
-0.171,0.008,0.855,8.301,-0.366,21.912
-0.130,0.036,0.836,4.028,7.935,24.048
-0.095,0.042,0.842,4.089,14.221,25.879
-0.053,0.037,0.838,4.944,17.090,26.855
-0.019,0.032,0.824,6.226,16.357,27.039
0.006,0.021,0.808,7.019,13.550,26.672
0.025,0.016,0.805,5.859,9.583,25.635
0.046,0.021,0.824,4.272,5.066,24.170
0.057,0.003,0.818,4.028,0.488,21.667
0.061,-0.001,0.829,3.601,-2.930,17.944
0.056,0.002,0.852,1.770,-5.737,13.123
0.047,0.006,0.869,0.977,-8.240,8.606
0.038,0.012,0.900,1.282,-9.888,5.249
0.028,0.008,0.930,2.319,-11.292,3.174
0.017,0.012,0.949,3.357,-13.062,2.075
0.007,0.017,0.964,4.822,-14.526,1.648
0.004,0.011,0.976,6.104,-15.381,1.953
0.000,0.007,0.985,6.348,-15.747,1.831
-0.000,0.007,0.987,5.554,-15.503,0.793
-0.005,0.000,0.992,4.761,-13.916,-0.610
-0.008,-0.006,0.983,4.211,-11.536,-2.319
-0.003,-0.009,0.977,3.357,-8.118,-4.456
0.009,-0.016,0.975,2.380,-4.150,-6.165
0.017,-0.021,0.973,1.648,-1.099,-7.507
0.032,-0.024,0.975,1.526,1.587,-7.812
0.050,-0.032,0.986,2.014,3.052,-7.385
0.060,-0.042,0.989,2.136,3.052,-7.263
0.067,-0.051,0.990,1.892,2.197,-7.385
0.068,-0.052,0.989,0.488,0.610,-7.812
0.068,-0.052,0.983,-1.770,-0.427,-8.240
0.067,-0.048,0.988,-4.944,-0.488,-8.179
0.068,-0.034,1.000,-8.301,-0.061,-8.484
0.074,-0.017,1.021,-11.047,0.244,-8.789
0.076,-0.003,1.033,-12.268,0.488,-9.338
0.073,0.005,1.035,-11.475,1.038,-10.681
0.072,0.017,1.041,-9.766,2.197,-12.512
0.069,0.017,1.034,-7.446,4.211,-14.526
0.068,0.009,1.026,-5.249,6.409,-16.052
0.068,-0.001,1.027,-3.967,8.118,-17.334
0.061,0.005,1.036,-5.188,8.911,-17.883
0.051,0.018,1.067,-6.836,7.996,-17.456
0.031,0.025,1.097,-7.324,5.920,-16.602
-0.009,0.031,1.092,-6.348,3.479,-16.052
-0.052,0.039,1.080,-5.554,3.235,-15.381
-0.086,0.042,1.058,-6.348,6.348,-13.977
-0.083,0.066,1.031,-9.583,12.695,-11.597
-0.065,0.117,1.017,-11.536,21.790,-8.850
-0.040,0.152,1.039,-9.827,31.067,-5.615
-0.004,0.175,1.072,-5.798,36.926,-3.296
0.018,0.198,1.131,1.709,36.987,-3.296
0.041,0.190,1.218,12.878,29.907,-5.554
0.044,0.139,1.303,24.963,15.442,-10.803
0.011,0.068,1.354,33.875,-4.456,-18.372
-0.055,-0.002,1.375,36.865,-26.428,-27.161
-0.140,-0.026,1.373,33.142,-46.021,-33.875
-0.225,-0.028,1.326,24.658,-58.716,-35.645
-0.301,-0.002,1.247,14.526,-60.486,-31.311
-0.354,0.051,1.151,4.517,-51.392,-21.606
-0.364,0.108,1.043,-3.967,-33.691,-7.935
-0.318,0.153,0.948,-10.071,-10.254,6.409
-0.231,0.181,0.883,-13.550,14.038,18.433
-0.141,0.203,0.880,-15.198,35.339,25.574
-0.054,0.234,0.916,-15.686,48.828,27.161
0.023,0.258,0.953,-14.526,52.368,24.963
0.076,0.258,0.968,-11.841,47.058,19.714
0.107,0.244,0.961,-9.216,36.133,11.475
0.123,0.217,0.960,-7.446,22.888,1.526
0.115,0.184,0.956,-6.714,10.193,-8.911
0.073,0.162,0.952,-6.042,-0.122,-20.081
0.038,0.148,0.947,-4.028,-5.981,-28.992
0.003,0.124,0.942,-0.732,-9.094,-33.875
-0.030,0.097,0.928,3.174,-9.338,-35.278
-0.049,0.068,0.912,7.446,-7.568,-33.691
-0.056,0.029,0.899,11.902,-4.272,-30.273
-0.055,-0.006,0.886,14.160,-1.343,-26.001
-0.050,-0.030,0.876,13.428,1.831,-21.729
-0.043,-0.035,0.877,10.620,4.761,-17.944
-0.036,-0.030,0.879,7.935,6.958,-14.343
-0.026,-0.022,0.883,6.897,8.423,-11.169
-0.013,-0.022,0.877,6.531,8.728,-8.240
-0.002,-0.014,0.868,5.371,8.362,-5.676
0.008,-0.003,0.864,4.089,7.996,-3.235
0.017,0.005,0.861,3.784,7.324,-1.099
0.025,0.011,0.852,4.028,6.653,1.038
0.033,0.013,0.845,4.395,6.226,3.906
0.045,0.008,0.846,4.089,5.859,6.836
0.050,0.011,0.844,2.869,5.188,9.766
0.054,0.022,0.850,0.366,4.517,12.695
0.058,0.043,0.869,-1.831,3.479,15.503
0.059,0.068,0.886,-2.686,2.258,17.944
0.060,0.084,0.893,-1.770,0.854,19.714
0.057,0.093,0.900,0.610,-0.549,20.874
0.055,0.111,0.901,2.686,-1.465,21.179
0.062,0.125,0.910,5.066,-1.953,20.996
0.066,0.124,0.915,7.690,-2.258,20.691
0.070,0.122,0.920,9.766,-2.747,19.409
0.073,0.122,0.933,11.169,-3.784,18.066
0.069,0.123,0.939,12.024,-5.310,16.846
0.064,0.120,0.942,12.756,-7.202,16.052
0.061,0.108,0.942,12.878,-8.606,15.747
0.053,0.104,0.939,12.024,-9.644,15.686
0.046,0.103,0.938,10.376,-8.972,16.052
0.046,0.103,0.943,8.667,-7.690,16.357
0.048,0.108,0.946,7.324,-6.165,16.846
0.057,0.115,0.958,6.287,-4.700,17.456
0.066,0.120,0.974,6.104,-3.540,17.822
0.070,0.120,0.980,6.836,-2.747,17.456
0.072,0.120,0.985,7.874,-2.625,16.907
0.075,0.115,0.989,8.728,-2.380,16.602
0.077,0.109,0.985,8.545,-2.258,16.296
0.077,0.107,0.980,8.057,-1.831,16.174
0.076,0.109,0.971,7.324,-0.732,16.174
0.076,0.110,0.958,7.263,1.465,16.541
0.084,0.105,0.952,7.507,3.906,17.517
0.095,0.103,0.948,6.958,6.348,18.494
0.105,0.104,0.943,6.592,8.545,18.860
0.113,0.103,0.943,7.263,10.132,18.982
0.122,0.099,0.950,7.629,10.864,18.738
0.129,0.096,0.963,7.263,10.132,18.372
0.120,0.101,0.977,6.409,8.789,17.883
0.128,0.108,0.991,5.798,6.714,17.273
0.119,0.101,1.020,4.700,4.578,16.846
0.096,0.103,1.026,4.272,2.441,16.296
0.084,0.119,1.049,3.113,1.587,15.564
0.062,0.110,1.042,4.150,2.075,15.564
0.059,0.117,1.031,4.211,3.845,16.052
0.055,0.118,1.044,3.845,6.836,16.602
0.053,0.110,1.048,4.578,10.742,16.724
0.067,0.107,1.043,6.592,15.076,16.113
0.085,0.099,1.036,10.986,19.409,15.869
0.113,0.066,1.010,16.602,23.010,17.395
0.135,0.021,0.983,20.386,25.879,19.409
0.151,-0.014,0.960,19.287,27.649,21.545
0.144,-0.020,0.945,13.489,28.198,23.437
0.121,-0.001,0.995,5.493,27.283,24.719
0.124,0.029,1.183,-2.991,21.667,24.475
0.131,0.000,1.417,-10.620,7.263,21.057
0.074,0.014,1.563,-15.198,-16.357,12.268
-0.033,0.022,1.629,-13.733,-43.945,1.221
-0.161,-0.008,1.612,-4.822,-66.895,-7.263
-0.291,-0.017,1.552,0.366,-77.881,-12.207
-0.396,0.003,1.426,-1.465,-75.439,-11.353
-0.469,0.014,1.294,-4.150,-59.631,-4.089
-0.475,0.045,1.142,-5.493,-33.936,6.653
-0.438,0.070,0.997,-3.540,-2.747,19.653
-0.341,0.060,0.893,-0.061,29.968,31.738
-0.217,0.029,0.840,0.488,58.228,40.039
-0.110,0.021,0.835,-2.747,77.271,43.091
-0.010,0.019,0.863,-5.310,86.304,42.053
0.076,0.002,0.882,-6.104,84.534,38.025
0.126,-0.020,0.864,-7.141,73.242,31.738
0.157,-0.026,0.870,-9.399,55.908,23.560
0.159,-0.028,0.908,-11.658,35.461,14.893
0.111,-0.022,0.943,-12.573,13.367,7.568
0.040,0.011,0.958,-10.498,-6.531,2.502
-0.021,0.020,0.957,-3.845,-21.729,0.610
-0.074,-0.003,0.964,3.723,-30.640,0.671
-0.126,-0.017,0.950,7.812,-33.813,1.404
-0.167,-0.019,0.935,7.996,-31.799,3.174
-0.197,-0.019,0.922,6.287,-25.513,6.042
-0.212,-0.012,0.899,3.967,-16.479,9.460
-0.208,-0.003,0.889,0.977,-5.859,13.794
-0.188,0.004,0.894,-3.052,3.906,17.761
-0.169,0.023,0.889,-7.080,12.878,20.569
-0.142,0.047,0.878,-9.155,20.569,21.973
-0.109,0.062,0.880,-9.521,25.940,21.973
-0.070,0.072,0.899,-9.644,28.198,21.423
-0.040,0.075,0.915,-9.033,27.527,19.592
-0.021,0.076,0.919,-6.653,24.048,16.724
-0.014,0.070,0.915,-3.418,18.677,12.939
-0.010,0.060,0.915,-1.282,13.184,9.277
-0.014,0.054,0.916,-0.610,7.935,6.042
-0.027,0.060,0.920,-1.038,3.784,3.540
-0.041,0.059,0.923,-0.854,1.221,1.465
-0.046,0.056,0.935,-0.244,0.488,0.061
-0.047,0.052,0.948,-0.305,0.549,-0.549
-0.047,0.059,0.967,-1.221,0.977,-1.099
-0.062,0.056,0.947,-1.404,1.221,-1.282
-0.060,0.048,0.939,-0.366,2.869,-1.831
-0.051,0.041,0.944,-0.488,5.066,-2.380
-0.045,0.047,0.944,-2.563,6.897,-2.930
-0.037,0.052,0.943,-4.639,8.179,-3.418
-0.028,0.050,0.946,-4.883,8.789,-4.150
-0.021,0.051,0.942,-4.578,8.667,-5.005
-0.012,0.054,0.943,-4.822,8.301,-5.493
-0.003,0.060,0.945,-4.639,7.629,-5.798
0.006,0.065,0.943,-3.052,6.958,-5.737
0.019,0.061,0.938,-0.427,5.981,-5.798
0.031,0.050,0.927,2.014,4.944,-5.859
0.046,0.036,0.922,3.906,4.578,-6.287
0.059,0.025,0.919,4.150,4.028,-6.958
0.067,0.021,0.916,3.662,3.723,-7.812
0.074,0.018,0.923,3.113,3.357,-8.484
0.082,0.013,0.930,2.441,2.686,-8.667
0.086,0.015,0.939,1.587,1.465,-8.606
0.086,0.020,0.945,1.099,0.000,-7.996
0.088,0.028,0.951,0.671,-1.221,-7.080
0.089,0.032,0.951,0.427,-1.770,-6.287
0.089,0.032,0.950,0.549,-1.831,-6.226
0.093,0.035,0.955,0.427,-1.587,-6.531
0.097,0.039,0.957,0.183,-1.038,-7.019
0.097,0.041,0.959,0.427,-0.732,-7.812
0.098,0.037,0.965,1.831,-0.610,-8.545
0.101,0.031,0.974,3.174,-1.099,-9.033
0.100,0.027,0.981,3.784,-1.892,-8.972
0.091,0.030,0.984,3.540,-2.625,-9.094
0.085,0.031,0.986,2.930,-3.418,-8.789
0.080,0.026,0.999,2.014,-3.845,-8.606
0.071,0.028,1.010,-0.183,-4.028,-8.667
0.056,0.041,1.018,-2.502,-3.967,-9.033
0.037,0.057,1.023,-4.272,-3.296,-8.850
0.023,0.068,1.025,-5.432,-2.319,-8.362
0.013,0.080,1.021,-6.409,-0.854,-7.324
0.007,0.098,1.006,-7.568,1.648,-6.409
0.020,0.104,1.000,-7.812,5.249,-5.554
0.043,0.104,0.980,-7.385,9.338,-4.944
0.063,0.102,0.943,-6.775,14.526,-5.249
0.094,0.100,0.944,-6.653,20.081,-6.104
0.114,0.110,0.993,-7.874,23.254,-7.690
0.111,0.148,1.065,-8.728,21.545,-9.521
0.107,0.184,1.187,-6.287,13.672,-10.986
0.089,0.200,1.326,0.671,-0.427,-13.000
0.037,0.180,1.415,11.292,-19.836,-17.700
-0.059,0.145,1.437,23.682,-41.138,-25.452
-0.165,0.092,1.391,35.706,-57.434,-33.691
-0.263,0.029,1.318,43.701,-62.866,-39.063
-0.338,-0.008,1.202,44.922,-56.885,-40.039
-0.400,-0.009,1.059,40.100,-40.588,-34.607
-0.402,-0.013,0.933,33.081,-16.479,-22.522
-0.339,-0.026,0.827,26.550,10.498,-7.019
-0.261,-0.018,0.771,17.273,36.133,7.690
-0.184,0.014,0.773,4.578,55.115,19.897
-0.094,0.053,0.850,-7.568,64.819,27.954
-0.015,0.098,0.971,-15.625,63.599,31.555
0.026,0.137,1.045,-20.020,50.537,30.579
0.036,0.174,1.086,-23.010,29.785,25.940
0.023,0.207,1.138,-24.902,6.653,18.860
-0.024,0.236,1.194,-24.353,-14.771,10.376
-0.079,0.257,1.209,-19.836,-33.081,2.502
-0.121,0.244,1.209,-12.329,-44.373,-2.991
-0.158,0.227,1.180,-5.981,-47.974,-6.958
-0.203,0.235,1.127,-2.014,-44.373,-9.766
-0.231,0.243,1.058,3.174,-34.485,-9.949
-0.233,0.236,0.990,10.193,-19.287,-7.629
-0.198,0.197,0.920,15.747,-2.258,-4.211
-0.134,0.142,0.879,16.418,14.709,-1.282
-0.085,0.122,0.856,11.536,27.771,-0.366
-0.048,0.121,0.831,5.737,35.461,-0.610
-0.007,0.116,0.816,2.930,38.635,-1.099
0.030,0.106,0.803,2.014,37.720,-1.953
0.058,0.101,0.802,1.526,34.119,-3.052
0.075,0.099,0.815,1.282,28.137,-4.578
0.082,0.098,0.826,3.296,20.508,-6.409
0.076,0.086,0.834,7.202,11.536,-7.690
0.063,0.065,0.844,11.536,2.197,-8.362
0.033,0.051,0.855,13.672,-5.859,-8.301
-0.001,0.046,0.875,13.184,-12.634,-7.507
-0.014,0.039,0.923,11.169,-16.785,-6.165
-0.044,0.042,0.943,7.751,-19.775,-4.456
-0.071,0.057,0.954,4.700,-21.179,-3.052
-0.088,0.064,0.981,3.174,-20.325,-1.465
-0.101,0.066,1.001,2.319,-18.127,0.427
-0.107,0.074,1.019,1.709,-15.564,3.052
-0.111,0.087,1.037,1.648,-12.451,5.554
-0.112,0.097,1.045,2.625,-9.155,8.301
-0.111,0.099,1.042,4.517,-6.042,10.986
-0.107,0.098,1.028,5.493,-2.869,13.733
-0.099,0.100,1.012,5.371,0.366,16.357
-0.092,0.109,1.001,4.333,4.517,18.616
-0.080,0.118,0.992,3.540,8.301,20.447
-0.067,0.124,0.984,3.357,10.681,21.851
-0.053,0.130,0.978,3.662,11.597,22.522
-0.045,0.135,0.973,4.028,11.230,22.461
-0.038,0.128,0.971,5.127,9.766,21.606
-0.037,0.114,0.971,6.104,7.568,20.203
-0.043,0.110,0.970,6.104,5.371,18.738
-0.052,0.105,0.971,5.371,3.479,17.151
-0.062,0.099,0.973,4.761,2.563,16.235
-0.070,0.102,0.970,3.967,2.563,15.930
-0.074,0.109,0.972,3.235,3.235,16.235
-0.069,0.112,0.982,2.625,4.639,17.029
-0.060,0.115,0.987,2.930,5.493,17.761
-0.054,0.118,0.986,3.967,5.798,17.944
-0.050,0.114,0.982,6.226,5.493,17.944
-0.046,0.102,0.969,8.301,5.493,17.761
-0.046,0.093,0.956,9.827,5.615,17.517
-0.041,0.088,0.952,9.766,6.592,17.639
-0.032,0.087,0.952,8.667,7.263,17.761
-0.026,0.084,0.949,7.751,7.385,17.822
-0.019,0.080,0.949,7.202,7.019,17.761
-0.010,0.078,0.957,6.104,5.859,16.724
-0.008,0.066,0.971,4.578,3.662,15.137
-0.012,0.059,0.986,3.174,0.610,13.000
-0.023,0.061,1.005,1.526,-2.380,10.803
-0.038,0.063,1.032,0.366,-5.859,9.216
-0.053,0.064,1.055,0.671,-9.155,7.996
-0.067,0.057,1.068,2.441,-11.719,6.714
-0.084,0.038,1.069,4.272,-12.939,5.615
-0.095,0.030,1.063,4.944,-12.512,5.188
-0.106,0.021,1.049,4.822,-10.437,5.676
-0.114,0.020,1.035,4.395,-6.836,7.202
-0.113,0.024,1.023,3.723,-2.808,9.827
-0.105,0.025,1.013,3.113,1.343,13.000
-0.090,0.022,1.001,2.686,5.310,16.113
-0.071,0.021,0.993,1.648,8.850,17.761
-0.055,0.031,0.987,-0.183,11.475,17.700
-0.040,0.045,0.981,-1.282,12.756,16.357
-0.026,0.052,0.985,-0.671,12.756,14.404
-0.019,0.053,0.984,1.038,11.108,12.085
-0.016,0.049,0.983,3.662,8.606,9.338
-0.018,0.042,0.986,6.470,5.310,6.836
-0.025,0.037,0.990,8.240,2.014,4.761
-0.038,0.036,0.990,9.033,-1.160,3.235
-0.051,0.028,0.996,9.460,-2.502,2.380
-0.063,0.025,1.005,9.216,-3.357,1.953
-0.082,0.009,0.989,8.545,-3.418,1.343
-0.085,0.024,1.003,6.775,-2.197,0.854
-0.089,0.023,1.010,5.066,-0.427,0.488
-0.097,0.038,1.015,5.493,1.160,0.244
-0.085,0.038,1.024,7.446,2.563,0.366
-0.072,0.031,1.014,9.888,2.625,0.977
-0.068,0.047,1.019,11.292,1.587,1.038
-0.066,0.039,0.995,14.343,0.244,1.221
-0.059,0.026,0.981,16.296,-0.671,1.038
-0.055,0.016,0.965,14.343,-0.488,0.427
-0.051,0.013,0.964,10.864,0.366,-0.549
-0.046,0.012,0.962,8.362,1.465,-1.282
-0.042,0.012,0.969,6.897,2.441,-1.770
-0.046,0.015,0.960,7.141,3.235,-1.526
-0.028,0.016,0.976,7.568,4.089,-0.671
-0.024,0.016,0.978,8.118,4.456,0.793
-0.019,0.015,0.970,9.216,4.456,2.380
-0.010,0.018,0.963,10.620,5.005,3.784
-0.003,0.024,0.962,11.475,5.798,4.578
0.005,0.025,0.959,12.146,6.042,4.822
0.010,0.020,0.953,12.695,5.798,3.906
0.012,0.013,0.958,12.329,5.005,2.258
0.010,0.001,0.958,11.353,3.235,0.366
0.003,-0.006,0.972,8.911,0.366,-1.404
-0.008,-0.014,0.990,6.897,-2.319,-3.113
-0.028,-0.019,1.008,5.188,-5.432,-3.967
-0.051,-0.021,1.021,4.211,-8.240,-3.906
-0.069,-0.020,1.029,3.723,-9.827,-2.930
-0.084,-0.013,1.035,3.418,-9.583,-1.221
-0.093,-0.009,1.032,3.052,-7.629,0.549
-0.093,0.001,1.028,3.357,-4.211,2.502
-0.088,0.016,1.014,3.906,-0.793,4.578
-0.074,0.014,1.001,5.127,3.296,6.348
-0.054,0.004,0.981,5.676,6.836,7.263
-0.034,0.000,0.966,4.395,9.216,7.568
-0.017,0.003,0.959,1.709,10.010,7.507
-0.002,0.011,0.962,-1.282,8.850,7.080
0.008,0.020,0.972,-3.357,5.615,6.592
0.008,0.021,0.985,-3.845,1.404,5.432
-0.001,0.020,0.994,-3.235,-2.075,4.028
-0.014,0.012,1.004,-3.174,-4.028,2.747
-0.042,0.033,0.996,-4.150,-5.310,1.892
-0.050,0.035,1.003,-2.563,-4.211,1.465
-0.052,0.030,1.010,0.488,-2.563,2.258
-0.051,0.022,1.001,2.441,-1.404,3.723
-0.045,0.016,0.989,3.540,0.610,4.944
-0.030,0.009,0.975,3.601,2.686,6.348
-0.015,0.006,0.969,2.319,4.211,6.897
-0.004,0.015,0.970,0.549,4.700,6.836
0.002,0.023,0.970,-0.854,4.272,6.470
0.009,0.019,0.974,-1.221,2.808,5.859
0.008,0.015,0.982,-1.160,0.793,4.150
-0.002,0.016,0.994,-1.404,-1.587,2.197
-0.014,0.021,1.010,-1.038,-3.357,0.732
-0.028,0.018,1.025,0.732,-4.822,0.244
-0.041,0.009,1.025,2.808,-5.676,0.183
-0.055,0.008,1.019,3.296,-5.371,0.977
-0.058,0.015,1.016,2.869,-3.601,2.319
-0.052,0.017,1.018,2.747,-1.892,4.150
-0.043,0.020,1.013,2.197,0.061,5.066
-0.036,0.028,1.005,1.526,2.258,5.554
-0.026,0.033,1.002,1.831,3.967,5.493
-0.014,0.037,1.001,2.075,4.944,5.005
-0.009,0.035,0.998,2.258,5.127,3.906
-0.009,0.032,0.990,2.197,4.639,2.747
-0.009,0.030,0.990,1.648,3.967,1.343
-0.010,0.025,0.993,0.732,3.418,0.366
-0.018,0.026,0.996,-0.183,2.258,-0.427
-0.026,0.023,1.000,0.549,1.526,-0.732
-0.031,0.022,1.001,1.587,0.732,-0.610
-0.036,0.019,1.004,2.625,0.488,0.000
-0.041,0.015,1.003,3.479,0.366,1.160
-0.040,0.014,1.004,3.967,0.427,2.136
-0.036,0.014,1.011,4.150,0.549,3.052
-0.038,0.015,1.010,3.601,0.671,3.601
-0.041,0.014,1.001,3.052,1.099,3.662
-0.040,0.017,1.000,2.380,2.136,3.723
-0.039,0.026,0.996,1.404,3.052,4.089
-0.036,0.031,0.986,0.732,3.967,4.761
-0.029,0.026,0.978,0.549,4.578,5.127
-0.022,0.027,0.974,-0.427,4.822,4.944
-0.021,0.031,0.977,-1.648,4.700,4.456
-0.021,0.041,0.984,-2.014,4.150,3.845
-0.023,0.047,0.993,-0.977,3.235,3.174
-0.030,0.049,1.001,0.793,1.709,2.563
-0.037,0.047,1.001,3.296,0.183,2.502
-0.043,0.042,1.000,5.615,-0.610,3.235
-0.046,0.037,0.998,6.714,-0.610,4.395
-0.048,0.033,0.983,6.958,0.244,5.310
-0.039,0.017,0.977,6.592,1.465,5.981
