ax,ay,az,gx,gy,gz
-0.953,1.436,1.036,99.670,-526.367,-529.602
-1.942,0.507,1.742,146.851,-586.792,-546.265
-2.729,-0.508,0.838,152.161,-580.811,-532.776
-3.280,-0.778,-0.171,114.929,-427.124,-479.980
-4.000,-1.599,0.620,67.810,-172.668,-369.080
-4.000,-2.335,1.133,32.715,20.081,-221.436
-3.793,-2.056,1.260,-16.785,105.286,-73.547
-3.336,-1.108,1.264,-71.472,136.658,88.684
-2.751,-0.244,1.217,-101.868,161.865,259.216
-2.177,0.503,0.996,-103.882,192.261,392.090
-1.544,1.133,0.740,-81.970,226.013,467.529
-0.910,1.598,0.412,-55.481,256.531,495.117
-0.343,2.027,0.007,-37.598,282.227,486.206
0.039,2.214,-0.312,-35.095,300.964,445.007
0.459,2.441,-0.614,-37.659,308.350,374.878
0.856,2.492,-0.959,-38.635,306.213,292.358
1.078,2.280,-1.138,-55.298,295.959,204.041
1.134,2.078,-1.079,-80.078,268.799,95.337
1.069,1.925,-0.626,-82.886,207.092,-35.400
1.059,1.828,-0.123,-64.148,94.666,-163.879
0.885,1.699,0.209,-39.124,-60.059,-266.663
0.407,1.467,0.381,-16.479,-223.389,-336.487
-0.193,1.195,0.547,11.658,-359.802,-382.751
-0.793,0.898,0.784,58.594,-456.421,-411.377
-1.380,0.436,1.188,108.887,-516.235,-416.626
-1.611,-0.023,1.316,118.958,-537.903,-395.325
-1.252,0.398,-0.167,76.050,-484.253,-351.501
-1.530,0.752,-0.446,-1.221,-328.552,-279.968
-1.681,0.734,0.041,-36.438,-137.207,-190.552
-1.438,0.313,0.620,-36.255,3.418,-119.995
-1.132,0.075,0.874,-40.344,70.679,-86.243
-0.927,-0.013,1.019,-51.697,87.524,-73.792
-0.854,-0.008,1.164,-55.786,77.942,-69.092
-0.906,0.025,1.268,-48.401,52.734,-66.101
-1.023,0.128,1.235,-34.485,18.311,-60.059
-1.119,0.271,1.119,-21.606,-16.052,-46.326
-1.239,0.427,0.981,-12.817,-43.396,-22.339
-1.242,0.631,0.733,-6.653,-55.786,13.123
-1.026,0.740,0.560,-1.221,-45.715,60.120
-0.929,0.922,0.234,6.531,-15.930,106.201
-0.838,1.076,0.047,2.136,27.710,147.583
-0.698,1.134,0.033,-3.784,77.393,183.472
-0.563,1.146,0.125,-3.418,120.544,210.205
-0.425,1.162,0.251,-0.122,149.963,228.821
-0.265,1.165,0.324,4.822,165.344,240.723
-0.137,1.038,0.367,9.216,170.959,244.263
-0.118,0.796,0.468,3.235,169.189,233.643
-0.219,0.552,0.555,-8.057,158.936,200.806
-0.326,0.529,0.701,-10.803,140.198,150.879
-0.385,0.581,0.867,-11.292,112.793,96.191
-0.426,0.732,0.831,-7.507,75.928,44.800
-0.450,0.802,0.727,3.479,37.659,5.859
-0.462,0.853,0.680,24.597,4.700,-17.029
-0.456,0.853,0.641,46.875,-21.484,-25.391
-0.432,0.830,0.573,59.814,-41.809,-23.621
-0.407,0.838,0.504,64.148,-55.664,-17.639
-0.404,0.831,0.463,64.148,-61.340,-10.864
-0.420,0.772,0.440,59.753,-59.875,-5.371
-0.439,0.699,0.428,50.964,-52.917,-4.089
-0.464,0.666,0.441,38.879,-42.114,-7.446
-0.494,0.664,0.472,27.283,-29.724,-13.367
-0.514,0.655,0.513,18.311,-17.456,-18.433
-0.532,0.612,0.574,12.329,-6.897,-21.545
-0.581,0.587,0.623,9.460,0.305,-23.315
-0.638,0.580,0.649,7.935,6.042,-23.193
-0.647,0.543,0.690,9.033,10.010,-20.081
-0.615,0.501,0.724,13.794,12.146,-15.442
-0.577,0.475,0.743,18.860,12.085,-10.193
-0.561,0.472,0.748,22.766,10.559,-4.639
-0.561,0.487,0.731,26.001,8.240,1.221
-0.547,0.493,0.693,27.100,6.165,8.972
-0.531,0.494,0.666,22.827,5.615,17.456
-0.519,0.514,0.651,15.442,6.104,24.841
-0.496,0.518,0.621,8.179,8.240,30.579
-0.484,0.512,0.606,-0.244,11.475,32.776
-0.479,0.532,0.589,-8.118,16.541,30.823
-0.467,0.564,0.577,-14.038,22.583,26.306
-0.459,0.597,0.585,-17.212,28.381,20.630
-0.450,0.620,0.608,-17.883,32.593,15.198
-0.444,0.656,0.650,-16.418,34.424,10.498
-0.444,0.662,0.666,-11.597,32.593,6.409
-0.428,0.624,0.669,-4.639,28.137,2.747
-0.421,0.598,0.692,1.465,22.095,-1.587
-0.433,0.589,0.695,6.165,15.381,-6.775
-0.435,0.588,0.687,9.644,9.338,-12.207
-0.422,0.545,0.656,11.719,4.822,-16.052
-0.417,0.507,0.636,10.071,1.953,-19.592
-0.417,0.495,0.628,4.578,0.549,-23.437
-0.423,0.499,0.620,-2.441,0.305,-27.283
-0.441,0.515,0.625,-8.057,0.732,-30.212
-0.472,0.556,0.637,-12.634,2.014,-32.410
-0.481,0.602,0.656,-14.587,3.845,-34.058
-0.471,0.628,0.674,-12.573,6.104,-33.997
-0.452,0.647,0.684,-8.850,7.996,-31.677
-0.433,0.647,0.678,-6.226,9.155,-27.649
-0.401,0.606,0.652,-6.470,10.376,-23.193
-0.374,0.589,0.628,-10.559,11.475,-19.958
-0.381,0.593,0.612,-18.188,12.390,-18.799
-0.375,0.567,0.585,-27.893,13.000,-20.325
-0.353,0.549,0.578,-38.940,13.367,-25.208
-0.326,0.542,0.616,-48.096,12.451,-32.532
-0.368,0.747,0.788,-52.307,9.460,-40.405
-0.406,0.713,0.795,-33.813,3.662,-44.312
-0.348,0.570,0.813,-7.385,-1.953,-42.969
-0.270,0.563,0.722,1.648,-4.089,-42.542
-0.219,0.623,0.675,-1.526,-3.113,-39.490
-0.205,0.656,0.647,-0.549,-1.038,-32.593
-0.208,0.647,0.651,3.479,1.831,-23.682
-0.208,0.629,0.654,5.554,4.517,-15.198
-0.211,0.604,0.676,2.808,6.531,-9.338
-0.230,0.568,0.704,-1.770,6.897,-7.019
-0.245,0.549,0.722,-6.226,5.066,-8.728
-0.244,0.559,0.741,-9.155,2.258,-12.939
-0.244,0.601,0.746,-9.705,-1.099,-18.616
-0.267,0.649,0.758,-9.338,-3.418,-24.231
-0.327,0.727,0.778,-7.935,-5.737,-28.625
-0.391,0.803,0.796,-5.005,-7.996,-30.518
-0.439,0.845,0.793,0.549,-10.132,-29.602
-0.482,0.863,0.761,8.301,-11.047,-26.794
-0.507,0.869,0.720,16.724,-9.949,-23.071
-0.530,0.894,0.694,25.330,-6.775,-19.592
-0.546,0.902,0.687,31.860,-3.906,-15.015
-0.539,0.869,0.652,36.743,-2.991,-8.789
-0.524,0.808,0.596,38.879,-3.845,-2.014
-0.505,0.733,0.549,37.354,-5.188,4.028
-0.499,0.683,0.526,31.494,-6.348,8.118
-0.498,0.662,0.528,23.193,-6.470,9.277
-0.512,0.679,0.495,17.212,-5.554,7.690
-0.523,0.730,0.444,13.000,-3.113,5.432
-0.531,0.796,0.418,9.155,1.099,4.517
-0.544,0.845,0.410,7.385,7.568,5.127
-0.571,0.867,0.432,8.972,13.428,6.653
-0.605,0.878,0.450,13.733,17.578,8.545
-0.631,0.877,0.476,19.775,19.226,11.108
-0.619,0.825,0.452,25.146,17.883,15.015
-0.575,0.793,0.466,25.391,15.076,19.531
-0.551,0.863,0.509,22.217,11.536,25.269
-0.544,0.898,0.549,20.203,7.690,34.302
-0.529,0.842,0.573,21.423,3.906,46.875
-0.511,0.756,0.574,23.987,1.038,59.570
-0.500,0.667,0.584,22.827,-0.061,68.420
-0.507,0.618,0.581,19.775,0.916,71.838
-0.526,0.604,0.558,15.686,3.174,69.336
-0.543,0.583,0.556,10.254,6.470,62.988
-0.556,0.577,0.546,4.639,9.094,53.833
-0.554,0.602,0.547,-1.526,11.597,43.396
-0.532,0.627,0.561,-5.676,13.916,33.936
-0.506,0.638,0.589,-7.202,15.747,26.978
-0.487,0.660,0.608,-7.141,16.602,22.522
-0.481,0.691,0.625,-6.165,16.968,20.935
-0.476,0.712,0.639,-3.235,17.273,21.973
-0.476,0.719,0.641,1.709,16.907,25.024
-0.467,0.673,0.642,6.592,15.930,29.053
-0.442,0.610,0.647,11.353,14.465,33.081
-0.416,0.560,0.646,13.550,12.512,34.912
-0.396,0.536,0.640,12.634,10.376,34.119
-0.380,0.525,0.641,9.888,8.179,31.006
-0.387,0.542,0.667,6.714,5.615,26.184
-0.410,0.548,0.695,4.211,2.136,20.264
-0.434,0.551,0.709,3.235,-1.526,14.771
-0.444,0.531,0.738,4.333,-3.723,9.888
-0.433,0.528,0.727,7.385,-4.700,5.127
-0.417,0.542,0.712,8.301,-3.845,1.282
-0.423,0.580,0.706,7.019,-1.587,-1.526
-0.446,0.625,0.697,4.700,2.319,-3.052
-0.474,0.661,0.692,4.395,6.897,-3.174
-0.500,0.675,0.681,5.554,11.230,-1.343
-0.491,0.653,0.676,4.822,13.916,3.784
-0.463,0.620,0.689,2.319,14.465,11.230
-0.451,0.594,0.701,-0.244,13.367,17.761
-0.447,0.576,0.717,-2.502,11.597,21.973
-0.446,0.556,0.711,-2.686,9.277,23.621
-0.446,0.527,0.697,-1.282,6.775,23.193
-0.437,0.521,0.709,-0.427,4.822,20.996
-0.438,0.516,0.718,1.648,2.625,17.883
-0.461,0.514,0.720,4.822,-0.305,14.221
-0.509,0.519,0.716,8.484,-2.075,10.315
-0.555,0.550,0.705,12.024,-2.441,6.958
-0.566,0.577,0.685,14.893,-2.136,6.287
-0.545,0.585,0.675,17.334,-0.122,9.338
-0.528,0.592,0.672,18.738,3.296,14.343
-0.528,0.598,0.663,17.639,7.324,20.203
-0.520,0.569,0.665,15.076,11.047,26.611
-0.501,0.542,0.673,13.489,13.794,31.494
-0.478,0.532,0.684,12.268,15.503,34.058
-0.456,0.521,0.683,9.888,15.747,34.668
-0.439,0.520,0.684,7.385,15.137,33.936
-0.430,0.517,0.680,5.127,14.160,31.189
-0.426,0.527,0.677,3.357,12.451,27.405
-0.428,0.533,0.688,1.587,10.559,23.376
-0.435,0.540,0.693,0.488,8.301,19.043
-0.454,0.557,0.703,0.244,6.104,14.526
-0.477,0.591,0.706,2.502,4.578,11.292
-0.498,0.601,0.715,5.615,4.028,11.414
-0.466,0.578,0.717,6.836,2.930,14.954
-0.418,0.548,0.723,5.920,0.793,18.799
-0.395,0.529,0.708,5.005,-1.892,21.118
-0.397,0.525,0.685,2.625,-4.089,21.118
-0.421,0.520,0.665,-0.671,-4.944,17.761
-0.436,0.520,0.658,-2.197,-3.723,11.597
-0.450,0.546,0.665,-3.052,-1.770,5.005
-0.468,0.569,0.665,-4.822,0.427,-0.122
-0.477,0.572,0.664,-5.920,2.991,-3.113
-0.478,0.568,0.669,-5.981,4.883,-5.066
-0.480,0.572,0.674,-5.554,5.615,-6.836
-0.494,0.599,0.699,-4.578,5.310,-8.240
-0.504,0.606,0.716,-2.258,3.906,-9.155
-0.501,0.579,0.718,2.563,1.648,-9.888
-0.497,0.551,0.717,8.606,-0.183,-11.047
-0.489,0.536,0.706,12.512,-1.770,-11.658
-0.483,0.538,0.694,13.733,-2.258,-11.353
-0.493,0.532,0.690,13.855,-2.380,-9.644
-0.508,0.516,0.684,13.062,-2.502,-7.629
-0.519,0.511,0.670,10.803,-2.441,-5.981
-0.521,0.513,0.666,7.874,-2.136,-4.944
-0.523,0.517,0.671,4.883,-1.282,-4.456
-0.519,0.515,0.673,2.197,-0.183,-3.967
-0.516,0.531,0.680,-0.671,0.793,-3.540
-0.516,0.548,0.689,-2.686,1.770,-2.747
-0.516,0.550,0.686,-5.005,2.808,-1.831
-0.511,0.564,0.682,-7.568,4.028,-1.099
-0.503,0.575,0.687,-9.277,5.615,-0.061
-0.496,0.578,0.693,-10.193,7.263,1.282
-0.485,0.570,0.688,-9.705,9.033,2.991
-0.471,0.560,0.678,-9.338,10.864,4.150
-0.461,0.554,0.660,-10.986,13.062,4.395
-0.451,0.548,0.643,-14.465,15.564,3.723
-0.435,0.545,0.644,-20.203,17.029,1.709
-0.426,0.551,0.660,-25.635,17.334,-0.977
-0.430,0.568,0.679,-28.748,16.052,-4.395
-0.437,0.601,0.727,-28.931,13.245,-7.751
-0.440,0.609,0.751,-23.376,8.545,-10.193
-0.434,0.592,0.721,-14.893,2.014,-11.841
-0.421,0.580,0.696,-8.423,-2.991,-12.939
-0.411,0.578,0.696,-4.944,-6.409,-13.428
-0.410,0.583,0.695,-2.686,-8.667,-13.855
-0.424,0.606,0.685,-1.404,-9.216,-14.648
-0.432,0.611,0.671,-0.854,-8.362,-15.076
-0.422,0.605,0.678,-1.160,-6.653,-15.259
-0.411,0.624,0.682,-0.732,-4.517,-15.747
-0.413,0.657,0.694,0.122,-3.357,-15.991
-0.411,0.643,0.702,2.258,-3.174,-15.503
-0.401,0.610,0.719,4.333,-3.723,-15.076
-0.389,0.576,0.743,6.287,-4.883,-16.235
-0.387,0.555,0.717,9.583,-7.019,-18.921
-0.398,0.564,0.698,10.864,-8.545,-23.315
-0.415,0.574,0.717,10.193,-9.460,-26.550
-0.440,0.585,0.736,10.254,-10.864,-28.931
-0.459,0.604,0.728,10.498,-12.207,-29.907
-0.468,0.623,0.722,12.207,-12.390,-28.748
-0.477,0.645,0.707,14.893,-11.963,-25.818
-0.494,0.681,0.692,16.052,-11.108,-21.301
-0.509,0.687,0.682,15.320,-9.827,-14.893
-0.510,0.674,0.686,14.893,-8.484,-7.751
-0.502,0.669,0.696,15.259,-6.470,-1.709
-0.498,0.650,0.707,15.625,-4.395,3.479
-0.497,0.642,0.716,15.076,-2.502,6.409
-0.499,0.668,0.721,14.954,-0.427,7.141
-0.504,0.690,0.713,17.822,2.441,6.897
-0.509,0.694,0.704,22.766,4.761,6.653
-0.524,0.671,0.693,27.771,6.165,6.653
-0.535,0.651,0.652,30.151,6.165,6.531
-0.535,0.642,0.619,28.992,6.287,6.714
-0.528,0.622,0.622,26.306,7.385,7.751
-0.527,0.607,0.611,24.414,8.545,10.315
-0.518,0.611,0.610,21.667,9.338,14.221
-0.502,0.618,0.613,18.799,9.644,19.592
-0.489,0.609,0.597,16.113,9.460,25.024
-0.475,0.591,0.583,13.184,9.399,29.541
-0.463,0.563,0.582,10.437,9.644,32.043
-0.451,0.540,0.589,7.629,9.827,32.593
-0.443,0.523,0.615,4.272,9.277,31.555
-0.441,0.530,0.625,1.404,8.179,29.297
-0.446,0.553,0.627,-0.305,7.263,26.123
-0.452,0.579,0.637,0.000,6.653,23.071
-0.448,0.568,0.647,1.648,5.554,21.240
-0.438,0.556,0.656,2.991,4.089,19.775
-0.430,0.551,0.666,3.479,1.770,18.433
-0.407,0.531,0.669,2.502,-0.488,17.334
-0.395,0.509,0.684,1.770,-2.319,15.015
-0.416,0.489,0.693,1.160,-4.883,10.986
-0.432,0.491,0.677,-2.075,-8.301,5.798
-0.430,0.517,0.676,-5.554,-10.193,1.282
-0.416,0.534,0.685,-8.057,-10.498,-0.610
-0.404,0.534,0.703,-9.216,-9.583,-0.916
-0.401,0.545,0.722,-9.094,-8.484,-1.404
-0.403,0.547,0.734,-7.080,-7.507,-3.113
-0.392,0.537,0.739,-1.038,-7.141,-7.080
-0.385,0.521,0.729,6.653,-7.751,-13.428
-0.384,0.514,0.734,11.047,-9.888,-21.362
-0.402,0.487,0.740,14.709,-12.451,-29.602
-0.410,0.480,0.727,13.794,-15.198,-36.499
-0.401,0.510,0.728,9.460,-16.724,-39.978
-0.410,0.561,0.742,5.249,-16.541,-39.429
-0.423,0.598,0.754,1.648,-14.526,-36.011
-0.437,0.606,0.764,-0.549,-11.230,-31.372
-0.453,0.649,0.752,0.610,-6.958,-27.649
-0.462,0.661,0.751,6.653,-3.052,-24.292
-0.448,0.627,0.750,13.855,-0.366,-21.240
-0.426,0.618,0.757,19.897,1.709,-18.494
-0.413,0.583,0.737,24.841,2.258,-15.259
-0.403,0.535,0.723,26.489,1.465,-11.047
-0.398,0.505,0.711,25.635,-0.427,-6.958
-0.405,0.483,0.707,23.132,-2.502,-4.150
-0.416,0.479,0.692,16.602,-5.554,-3.174
-0.419,0.493,0.652,7.996,-8.545,-4.089
-0.437,0.492,0.600,0.244,-9.277,-5.432
-0.469,0.502,0.592,-9.766,-7.385,-6.470
-0.477,0.557,0.625,-19.775,-4.883,-7.935
-0.499,0.670,0.627,-24.658,-2.380,-10.193
-0.538,0.717,0.609,-22.400,1.160,-10.803
-0.525,0.704,0.568,-15.625,5.371,-8.240
-0.483,0.687,0.556,-10.559,8.118,-4.089
-0.455,0.659,0.536,-10.193,8.484,-0.305
-0.445,0.632,0.505,-13.367,6.592,2.808
-0.437,0.591,0.523,-16.907,3.479,3.662
-0.422,0.550,0.597,-19.348,-0.854,2.136
-0.417,0.566,0.724,-22.339,-6.714,-1.343
-0.450,0.592,0.799,-26.306,-13.733,-4.639
-0.505,0.666,0.797,-26.550,-17.944,-7.141
-0.560,0.755,0.765,-18.921,-17.700,-6.470
-0.560,0.795,0.729,-6.897,-13.428,-1.282
-0.534,0.800,0.669,4.639,-7.385,7.629
-0.502,0.765,0.622,11.658,-1.648,17.822
-0.450,0.688,0.628,13.916,3.174,26.123
-0.390,0.646,0.665,12.695,4.700,29.968
-0.358,0.645,0.694,9.888,2.502,28.137
-0.359,0.631,0.706,10.071,-1.892,21.973
-0.367,0.617,0.744,12.756,-6.775,13.245
-0.412,0.621,0.731,13.733,-12.085,3.540
-0.500,0.622,0.697,12.695,-15.686,-3.296
-0.557,0.635,0.722,9.277,-16.602,-5.676
-0.560,0.672,0.735,5.005,-16.602,-4.333
-0.545,0.670,0.723,1.709,-15.625,-1.404
-0.536,0.636,0.727,1.343,-12.207,0.549
-0.535,0.611,0.723,2.563,-7.874,-0.244
-0.543,0.608,0.708,4.395,-3.906,-3.296
-0.549,0.620,0.698,6.287,-1.831,-6.042
-0.543,0.622,0.685,8.179,-0.977,-6.348
-0.523,0.613,0.672,10.071,-1.526,-4.028
-0.500,0.607,0.626,12.573,-2.014,-1.526
-0.474,0.594,0.596,15.869,-1.160,-0.305
-0.433,0.570,0.600,18.250,-0.244,-0.610
-0.406,0.540,0.606,18.127,-0.793,-3.601
-0.407,0.528,0.622,15.564,-3.113,-9.338
-0.423,0.554,0.612,13.367,-7.874,-16.357
-0.411,0.578,0.602,11.719,-14.038,-21.790
-0.391,0.573,0.618,9.338,-20.020,-24.902
-0.400,0.551,0.635,7.141,-25.085,-28.137
-0.461,0.534,0.608,4.761,-29.358,-31.921
-0.525,0.516,0.602,1.709,-32.104,-34.302
-0.534,0.548,0.622,-2.930,-33.691,-32.532
-0.515,0.618,0.614,-9.338,-33.752,-25.391
-0.488,0.646,0.623,-15.503,-30.334,-13.306
-0.465,0.627,0.648,-15.381,-22.949,-1.099
-0.451,0.571,0.646,-7.996,-13.123,6.104
-0.446,0.504,0.620,-0.916,-3.845,6.836
-0.443,0.483,0.632,-0.610,3.723,3.418
-0.476,0.500,0.702,-6.836,9.460,-0.977
-0.526,0.579,0.703,-13.184,14.038,-5.127
-0.552,0.686,0.638,-9.827,20.691,-8.850
-0.506,0.726,0.631,-3.540,29.541,-8.606
-0.436,0.761,0.691,-0.305,36.194,-5.310
-0.382,0.769,0.749,2.380,36.560,-2.869
-0.379,0.678,0.727,4.761,31.311,-4.700
-0.440,0.567,0.633,7.446,24.536,-13.733
-0.489,0.556,0.603,5.981,18.860,-26.001
-0.473,0.628,0.626,0.122,13.428,-33.081
-0.476,0.645,0.668,-4.211,7.812,-32.715
-0.505,0.630,0.682,-7.751,3.113,-29.907
-0.498,0.643,0.670,-10.132,1.526,-27.771
-0.454,0.687,0.656,-10.925,4.272,-26.001
-0.411,0.733,0.659,-10.498,9.888,-24.475
-0.364,0.862,0.719,-9.399,15.320,-23.193
-0.301,0.957,0.768,-6.531,17.517,-19.958
-0.286,0.923,0.752,2.197,13.428,-14.709
-0.270,0.827,0.703,11.475,4.333,-10.681
-0.255,0.777,0.689,9.583,-7.202,-10.071
-0.297,0.770,0.603,5.554,-19.409,-12.817
-0.335,0.704,0.511,2.991,-27.039,-14.465
-0.349,0.676,0.539,-8.850,-31.067,-14.771
-0.352,0.686,0.677,-20.752,-34.973,-14.221
-0.385,0.656,0.779,-24.597,-41.199,-13.916
-0.451,0.645,0.791,-17.334,-48.157,-15.442
-0.483,0.662,0.719,-3.967,-54.443,-15.869
-0.477,0.667,0.614,9.033,-58.167,-11.963
-0.465,0.672,0.548,16.174,-59.814,-5.066
-0.459,0.669,0.475,20.020,-59.998,1.099
-0.502,0.617,0.342,23.682,-58.716,5.127
-0.546,0.502,0.457,15.808,-56.580,8.545
-0.535,0.601,0.681,-0.061,-56.763,13.611
-0.498,0.721,0.707,-2.869,-59.387,19.653
-0.504,0.677,0.643,6.653,-59.448,23.071
-0.507,0.605,0.591,13.733,-54.749,19.775
-0.496,0.597,0.557,13.000,-45.715,11.414
-0.501,0.621,0.547,11.902,-33.508,1.831
-0.470,0.613,0.456,8.911,-20.569,-5.554
-0.395,0.660,0.479,-3.601,-11.292,-12.329
-0.388,0.756,0.535,-8.423,-8.545,-22.522
-0.387,0.805,0.613,1.709,-6.958,-32.837
-0.436,0.780,0.680,16.479,-4.395,-39.185
-0.558,0.683,0.585,25.757,-2.075,-39.490
-0.634,0.677,0.460,25.330,1.282,-34.180
-0.577,0.721,0.349,15.808,8.545,-24.719
-0.501,0.759,0.395,4.211,17.456,-14.832
-0.453,0.767,0.484,3.235,22.095,-11.230
-0.445,0.741,0.525,9.399,20.325,-15.259
-0.459,0.732,0.526,16.052,14.771,-22.522
-0.469,0.722,0.536,15.198,8.484,-28.015
-0.462,0.721,0.575,7.568,2.380,-30.090
-0.485,0.760,0.576,-0.061,-2.075,-29.419
-0.506,0.758,0.551,-0.305,-2.930,-25.330
-0.505,0.712,0.519,4.211,-0.671,-19.409
-0.522,0.704,0.448,5.737,4.944,-12.878
-0.556,0.746,0.431,2.625,12.451,-6.042
-0.524,0.722,0.517,1.343,20.081,1.465
-0.470,0.694,0.623,6.958,22.644,9.521
-0.431,0.651,0.663,12.207,18.127,15.991
-0.394,0.637,0.690,12.695,8.667,19.531
-0.377,0.652,0.672,13.000,-1.648,19.348
-0.379,0.638,0.612,15.137,-9.888,16.418
-0.399,0.632,0.546,15.381,-14.038,11.353
-0.430,0.652,0.496,11.169,-13.428,6.531
-0.458,0.674,0.483,5.981,-9.399,4.089
-0.477,0.682,0.497,1.465,-3.906,4.150
-0.495,0.690,0.505,-1.343,0.916,5.676
-0.503,0.691,0.519,-2.319,5.432,7.812
-0.502,0.695,0.546,-3.113,8.240,10.315
-0.500,0.714,0.585,-4.089,9.155,12.390
-0.494,0.723,0.607,-4.211,8.606,14.771
-0.483,0.722,0.617,-3.723,7.202,16.357
-0.470,0.723,0.634,-2.869,6.042,16.357
-0.487,0.736,0.604,-2.014,4.822,14.343
-0.497,0.750,0.557,-2.136,4.578,11.108
-0.472,0.750,0.526,-2.075,5.981,8.301
-0.469,0.753,0.517,-1.282,6.958,6.470
-0.486,0.745,0.517,0.305,7.141,5.554
-0.494,0.722,0.518,2.563,6.775,5.676
-0.485,0.700,0.551,5.249,6.226,6.714
-0.458,0.692,0.567,7.935,4.761,8.301
-0.451,0.671,0.545,9.888,1.770,9.521
-0.451,0.621,0.558,10.315,-1.587,10.010
-0.418,0.592,0.620,7.507,-5.981,10.498
-0.425,0.596,0.647,5.066,-12.817,10.742
-0.468,0.604,0.610,6.836,-20.447,10.254
-0.483,0.597,0.540,11.353,-26.794,9.033
-0.484,0.611,0.488,14.709,-30.518,8.057
-0.484,0.606,0.480,15.869,-31.433,7.141
-0.477,0.603,0.548,13.611,-30.640,7.141
-0.479,0.665,0.548,13.489,-29.724,6.653
-0.444,0.709,0.501,18.250,-28.625,5.920
-0.397,0.675,0.551,25.146,-27.893,4.211
-0.334,0.637,0.608,29.907,-29.724,-0.061
-0.339,0.611,0.653,30.701,-34.790,-7.263
-0.449,0.598,0.649,32.104,-40.710,-18.555
-0.550,0.669,0.601,34.851,-43.518,-31.372
-0.622,0.814,0.557,37.415,-40.405,-38.330
-0.636,0.935,0.474,37.964,-33.508,-33.508
-0.573,0.880,0.460,35.156,-25.208,-19.043
-0.605,0.763,0.461,32.104,-16.968,-3.967
-0.575,0.661,0.497,26.123,-8.789,5.127
-0.525,0.635,0.567,17.639,-1.343,10.071
-0.513,0.632,0.598,10.376,4.211,11.597
-0.504,0.626,0.618,5.493,8.118,10.559
-0.480,0.652,0.650,3.113,9.644,8.789
-0.460,0.652,0.679,2.686,8.423,8.057
-0.456,0.642,0.703,4.639,5.493,7.629
-0.457,0.646,0.708,7.996,1.648,6.042
-0.443,0.640,0.720,12.817,-2.563,4.883
-0.458,0.633,0.734,16.113,-7.141,5.310
-0.505,0.611,0.681,18.433,-11.353,6.531
-0.543,0.568,0.618,19.836,-12.207,9.094
-0.573,0.527,0.607,18.494,-8.240,12.329
-0.596,0.517,0.617,14.465,-1.343,15.869
-0.584,0.510,0.625,10.681,7.263,19.104
-0.559,0.510,0.620,7.690,15.991,20.752
-0.535,0.532,0.619,3.967,22.400,21.240
-0.555,0.505,0.684,1.099,26.733,20.569
-0.562,0.499,0.702,-0.977,29.297,19.043
-0.557,0.470,0.716,-3.662,31.799,16.968
-0.575,0.476,0.719,-7.507,33.508,14.587
-0.582,0.514,0.691,-10.315,34.790,11.658
-0.587,0.529,0.675,-11.902,36.621,10.071
-0.588,0.587,0.652,-13.184,38.635,10.132
-0.527,0.727,0.565,-13.428,40.283,12.390
-0.356,0.860,0.511,-14.038,41.199,16.479
-0.222,0.875,0.551,-19.653,37.964,13.367
-0.194,0.884,0.598,-18.005,27.344,-1.038
-0.207,0.862,0.575,-5.005,11.292,-17.029
-0.205,0.881,0.617,2.441,-3.540,-21.301
-0.353,0.954,0.564,-4.883,-16.663,-13.916
-0.351,0.881,0.539,-6.042,-25.208,-5.127
-0.346,0.754,0.551,1.282,-28.564,-2.808
-0.410,0.670,0.536,6.226,-28.748,-6.042
-0.491,0.614,0.516,4.395,-27.710,-10.559
-0.533,0.585,0.510,-0.244,-24.658,-13.977
-0.572,0.565,0.509,-5.981,-19.470,-16.113
-0.618,0.553,0.531,-11.597,-12.146,-16.235
-0.651,0.618,0.547,-11.230,-3.967,-14.282
-0.620,0.628,0.531,-7.263,3.113,-9.827
-0.612,0.554,0.668,-3.601,8.728,-4.944
-0.583,0.601,0.686,-1.221,10.376,-1.648
-0.534,0.619,0.677,3.113,10.803,1.587
-0.507,0.607,0.701,9.827,10.559,4.395
-0.490,0.624,0.691,12.573,8.179,5.493
-0.450,0.637,0.690,12.146,4.639,6.958
-0.420,0.640,0.706,10.254,0.732,8.789
-0.415,0.641,0.705,7.263,-2.075,9.644
-0.432,0.643,0.683,5.371,-3.418,9.094
-0.440,0.656,0.669,5.737,-3.296,7.629
-0.428,0.693,0.659,7.385,-2.014,6.775
-0.407,0.700,0.617,8.606,-0.183,7.141
-0.391,0.678,0.586,8.850,2.380,7.568
-0.390,0.658,0.569,7.568,4.761,6.165
-0.414,0.650,0.554,5.798,6.775,2.869
-0.457,0.625,0.552,4.395,7.629,-1.099
-0.504,0.634,0.601,3.418,7.202,-3.601
-0.529,0.673,0.623,4.150,4.395,-2.502
-0.520,0.645,0.641,6.165,-0.061,3.052
-0.530,0.609,0.673,7.202,-4.211,10.559
-0.534,0.599,0.631,6.470,-9.460,17.151
-0.524,0.595,0.616,2.930,-13.794,22.217
-0.496,0.566,0.598,-0.061,-17.029,22.278
-0.479,0.555,0.582,-3.418,-20.508,14.771
-0.479,0.572,0.545,-3.357,-23.743,4.272
-0.443,0.591,0.519,-2.869,-24.475,-3.113
-0.470,0.625,0.507,-4.028,-21.973,-7.263
-0.497,0.661,0.517,-6.226,-17.090,-8.606
-0.516,0.735,0.545,-6.165,-10.864,-8.179
