ax,ay,az,gx,gy,gz
0.906,-0.070,0.488,-45.105,11.414,-26.672
0.915,-0.078,0.493,-42.053,9.766,-26.245
0.914,-0.067,0.499,-39.856,7.812,-25.085
0.924,-0.059,0.507,-37.903,6.165,-22.949
0.942,-0.046,0.522,-36.499,4.761,-20.447
0.959,-0.034,0.547,-35.217,4.028,-18.555
0.978,-0.028,0.576,-33.752,3.540,-17.883
1.004,-0.024,0.610,-32.959,2.808,-17.944
1.009,-0.029,0.640,-31.921,2.869,-18.250
0.997,-0.042,0.654,-30.579,4.211,-18.250
0.993,-0.040,0.670,-29.480,7.507,-17.212
1.001,-0.033,0.659,-29.602,12.817,-14.587
0.996,-0.037,0.639,-30.579,19.470,-11.963
0.986,-0.064,0.611,-30.579,26.001,-11.658
1.000,-0.069,0.582,-30.762,30.579,-13.184
1.031,-0.036,0.559,-31.494,33.020,-14.465
1.052,-0.002,0.541,-32.776,32.349,-14.404
1.062,0.037,0.547,-33.142,27.588,-14.404
1.083,0.055,0.583,-31.799,18.799,-16.296
1.095,0.062,0.644,-28.381,6.409,-19.531
1.069,0.055,0.718,-24.780,-7.263,-21.790
1.007,0.036,0.792,-20.691,-19.836,-21.545
0.923,-0.038,0.848,-17.273,-26.428,-18.860
0.820,-0.050,0.855,-19.287,-23.010,-14.465
0.797,-0.050,0.843,-23.010,-9.521,-8.728
0.775,-0.047,0.764,-29.358,9.888,-4.089
0.695,-0.054,0.709,-35.645,30.762,-3.906
0.648,-0.046,0.622,-42.358,48.096,-8.972
0.672,-0.026,0.561,-48.340,57.617,-16.479
0.672,0.006,0.527,-51.453,58.228,-21.667
0.659,-0.006,0.515,-52.063,50.598,-23.682
0.667,-0.009,0.518,-50.293,37.598,-23.804
0.677,-0.024,0.547,-49.072,21.423,-22.400
0.669,-0.024,0.631,-47.424,4.700,-20.569
0.648,-0.008,0.657,-39.185,-12.390,-19.043
0.638,-0.080,0.666,-31.189,-26.794,-16.357
0.631,-0.101,0.703,-31.982,-31.982,-13.367
0.614,-0.103,0.705,-33.997,-30.457,-10.986
0.587,-0.110,0.716,-34.790,-22.827,-8.179
0.637,-0.113,0.694,-36.438,-10.498,-5.859
0.660,-0.108,0.654,-39.001,3.174,-4.578
0.677,-0.098,0.603,-41.138,16.602,-3.845
0.679,-0.086,0.542,-42.969,27.039,-3.540
0.669,-0.063,0.483,-44.128,33.569,-3.601
0.695,-0.025,0.431,-44.556,36.499,-2.991
0.721,0.001,0.387,-44.373,36.133,-1.770
0.707,0.027,0.346,-44.495,33.691,-1.099
0.689,0.055,0.334,-44.189,29.907,-1.160
0.696,0.071,0.319,-44.250,25.146,-2.014
0.687,0.088,0.321,-45.593,20.020,-4.028
0.663,0.111,0.334,-46.692,14.587,-7.141
0.669,0.103,0.352,-47.302,8.362,-11.108
0.685,0.099,0.369,-47.668,2.136,-15.198
0.679,0.093,0.385,-48.523,-2.808,-18.677
0.669,0.072,0.407,-48.096,-6.287,-20.569
0.675,0.054,0.429,-48.157,-8.240,-21.423
0.696,0.039,0.441,-48.401,-8.240,-21.790
0.709,0.027,0.450,-48.584,-6.165,-22.644
0.722,0.019,0.453,-49.011,-3.235,-23.926
0.746,0.013,0.453,-49.438,-0.488,-26.001
0.768,0.009,0.450,-49.683,2.808,-28.015
0.787,0.010,0.437,-49.561,5.066,-29.724
0.801,0.016,0.425,-49.255,6.104,-30.823
0.811,0.021,0.413,-48.767,6.104,-31.128
0.821,0.027,0.408,-48.828,5.249,-31.494
0.829,0.033,0.412,-49.255,3.723,-32.471
0.844,0.035,0.423,-49.988,2.075,-33.630
0.863,0.031,0.448,-50.598,-0.244,-35.278
0.865,0.018,0.476,-51.086,-2.136,-36.743
0.857,0.009,0.507,-51.392,-3.418,-37.964
0.860,0.000,0.542,-51.819,-4.700,-38.452
0.871,-0.009,0.580,-51.819,-5.066,-37.781
0.886,-0.019,0.609,-51.758,-4.150,-36.377
0.911,-0.024,0.641,-52.063,-2.197,-34.424
0.931,-0.027,0.661,-52.124,1.160,-33.020
0.938,-0.036,0.668,-52.185,6.653,-32.776
0.946,-0.036,0.661,-52.368,13.794,-33.630
0.937,-0.030,0.647,-53.589,22.034,-34.241
0.934,-0.015,0.621,-56.396,28.992,-35.767
0.933,-0.001,0.603,-58.533,33.020,-39.246
0.940,0.004,0.594,-58.594,33.203,-43.884
0.951,-0.004,0.595,-57.129,29.236,-47.852
0.968,0.026,0.606,-55.664,22.461,-49.683
0.959,0.055,0.623,-54.321,14.282,-48.645
0.924,0.054,0.637,-52.795,5.981,-46.875
0.905,0.062,0.659,-51.392,-1.526,-47.119
0.900,0.064,0.692,-49.500,-8.057,-48.340
0.905,0.065,0.726,-47.546,-13.611,-48.462
0.913,0.071,0.756,-45.776,-16.418,-46.570
0.915,0.075,0.780,-44.312,-15.991,-42.664
0.895,0.069,0.778,-44.617,-12.329,-38.635
0.857,0.064,0.757,-46.448,-5.493,-36.621
0.809,0.069,0.722,-49.011,3.845,-37.292
0.801,0.093,0.678,-52.490,15.076,-39.673
0.770,0.106,0.629,-55.908,25.085,-42.114
0.710,0.115,0.572,-59.875,31.433,-44.189
0.676,0.121,0.525,-62.866,33.569,-46.082
0.695,0.150,0.501,-64.697,31.494,-46.997
0.709,0.161,0.500,-65.186,25.574,-47.424
0.685,0.169,0.494,-64.636,16.785,-48.340
0.675,0.139,0.538,-62.683,6.104,-49.561
0.686,0.134,0.536,-61.646,-4.578,-50.720
0.680,0.102,0.580,-58.472,-13.611,-50.781
0.663,0.078,0.593,-57.068,-20.264,-49.316
0.661,0.057,0.610,-56.030,-23.193,-47.180
0.653,0.020,0.626,-55.176,-22.217,-44.922
0.661,0.012,0.631,-55.908,-18.433,-42.786
0.680,0.005,0.624,-57.556,-12.390,-40.588
0.688,-0.014,0.607,-58.655,-5.371,-38.391
0.695,-0.021,0.577,-59.570,0.671,-36.926
0.704,-0.025,0.540,-59.998,6.104,-35.522
0.721,-0.025,0.505,-60.059,10.010,-34.424
0.731,-0.023,0.472,-60.120,11.414,-34.302
0.734,-0.014,0.444,-60.181,10.681,-35.217
0.725,-0.006,0.428,-59.570,8.362,-36.743
0.721,-0.006,0.424,-58.777,5.005,-38.147
0.715,-0.003,0.425,-58.289,1.465,-38.513
0.702,0.008,0.430,-58.533,-1.282,-37.720
0.687,0.017,0.435,-58.472,-2.319,-36.438
0.678,0.026,0.446,-58.472,-2.258,-35.583
0.685,0.027,0.459,-58.899,-1.770,-35.461
0.702,0.033,0.469,-58.777,-0.427,-36.560
0.699,0.025,0.478,-58.594,0.977,-38.025
0.703,0.005,0.493,-57.312,1.526,-39.551
0.719,0.004,0.505,-55.908,1.221,-40.527
0.742,-0.002,0.519,-54.504,0.549,-40.100
0.776,-0.009,0.530,-52.246,-0.488,-38.513
0.802,-0.015,0.543,-50.049,-1.343,-36.987
0.817,-0.023,0.552,-47.668,-1.526,-35.828
0.834,-0.031,0.555,-45.471,-0.610,-35.095
0.861,-0.034,0.556,-44.128,1.587,-34.424
0.886,-0.035,0.550,-43.335,5.310,-33.264
0.908,-0.031,0.539,-42.908,9.094,-31.860
0.931,-0.026,0.526,-42.664,12.451,-30.518
0.952,-0.021,0.513,-42.114,15.808,-29.236
0.975,-0.016,0.504,-41.748,18.372,-28.076
0.977,-0.008,0.499,-41.748,19.897,-27.222
0.983,-0.001,0.499,-41.626,19.958,-26.367
0.982,0.002,0.500,-41.077,19.043,-25.757
0.977,0.001,0.508,-40.466,16.968,-25.024
0.986,0.005,0.532,-39.917,15.198,-24.048
0.993,0.000,0.551,-38.757,13.733,-22.949
0.983,-0.012,0.571,-37.659,13.489,-22.705
0.974,-0.019,0.583,-37.048,14.709,-23.193
0.965,-0.025,0.591,-36.987,16.785,-24.353
0.961,-0.036,0.596,-36.743,19.287,-26.062
0.974,-0.047,0.600,-35.583,20.996,-27.527
0.988,-0.067,0.604,-33.630,21.484,-28.076
0.978,-0.082,0.609,-31.433,20.813,-27.588
0.951,-0.066,0.608,-30.762,19.104,-27.100
0.923,-0.038,0.613,-30.579,16.907,-27.161
0.916,-0.008,0.626,-30.151,13.428,-27.100
0.932,0.009,0.648,-29.419,8.301,-26.794
0.936,0.018,0.684,-28.625,2.319,-26.489
0.909,0.032,0.727,-27.954,-2.502,-25.757
0.933,0.038,0.767,-27.039,-4.639,-23.865
0.903,0.002,0.784,-27.527,-2.380,-20.203
0.849,0.009,0.760,-31.311,5.005,-16.541
0.810,0.022,0.717,-35.767,18.066,-14.709
0.751,0.028,0.655,-41.809,32.654,-16.724
0.688,0.030,0.588,-48.401,45.471,-21.973
0.666,0.034,0.534,-54.321,52.368,-28.320
0.689,0.071,0.503,-58.716,52.368,-32.837
0.743,0.144,0.473,-58.899,45.898,-34.302
0.724,0.034,0.566,-52.429,34.790,-32.837
0.708,0.022,0.576,-55.420,17.456,-31.555
0.729,0.042,0.602,-49.011,0.427,-31.616
0.724,0.020,0.590,-45.166,-13.916,-30.273
0.714,0.002,0.677,-44.189,-21.484,-28.503
0.669,-0.027,0.675,-41.870,-22.705,-27.527
0.637,-0.041,0.697,-44.067,-19.409,-27.649
0.655,-0.060,0.708,-45.715,-11.414,-27.527
0.683,-0.070,0.696,-48.767,-1.282,-26.611
0.698,-0.074,0.673,-51.575,9.094,-24.963
0.708,-0.067,0.630,-53.894,18.799,-22.827
0.705,-0.053,0.579,-55.664,25.940,-21.484
0.689,-0.041,0.528,-56.580,29.846,-21.301
0.673,-0.025,0.477,-57.495,30.518,-21.912
0.687,0.001,0.440,-57.556,28.870,-22.583
0.709,0.018,0.417,-56.091,25.757,-22.461
0.717,0.028,0.403,-55.176,21.118,-22.339
0.711,0.038,0.393,-54.993,15.930,-22.705
0.705,0.036,0.397,-54.688,10.559,-23.560
0.708,0.030,0.396,-54.443,5.371,-25.330
0.709,0.026,0.405,-54.504,1.526,-27.466
0.717,0.013,0.421,-54.138,-1.038,-29.297
0.726,-0.002,0.437,-54.016,-2.319,-30.579
0.732,-0.015,0.448,-54.260,-2.747,-31.494
0.739,-0.033,0.460,-54.138,-2.380,-32.104
0.750,-0.047,0.464,-54.077,-1.404,-32.288
0.762,-0.057,0.467,-54.321,1.404,-32.043
0.774,-0.064,0.466,-55.237,5.005,-31.799
0.783,-0.070,0.456,-56.030,8.545,-31.921
0.789,-0.074,0.444,-56.152,11.414,-32.471
0.800,-0.074,0.429,-56.091,13.000,-33.081
0.814,-0.068,0.417,-56.091,13.733,-33.020
0.824,-0.068,0.409,-56.213,13.672,-31.799
0.835,-0.066,0.406,-56.152,12.756,-30.884
0.853,-0.062,0.411,-55.847,11.414,-30.334
0.870,-0.055,0.421,-55.420,9.644,-30.396
0.863,-0.054,0.431,-54.749,8.057,-31.189
0.856,-0.052,0.451,-54.260,6.592,-31.860
0.868,-0.045,0.473,-54.138,5.554,-31.921
0.870,-0.043,0.500,-54.443,5.737,-31.372
0.865,-0.045,0.529,-55.359,6.409,-30.945
0.881,-0.047,0.564,-56.335,6.958,-31.738
0.898,-0.045,0.600,-57.129,7.141,-32.898
0.920,-0.043,0.636,-57.678,6.714,-33.569
0.925,-0.042,0.666,-58.044,6.836,-33.569
0.923,-0.042,0.687,-58.533,7.263,-33.142
0.906,-0.035,0.704,-59.387,8.911,-32.837
0.903,-0.031,0.714,-60.486,11.902,-32.288
0.903,-0.024,0.718,-62.256,14.832,-32.104
0.897,-0.017,0.718,-64.270,17.212,-32.593
0.895,-0.002,0.717,-65.796,17.456,-33.203
0.913,0.013,0.712,-66.040,15.808,-33.081
0.920,0.022,0.709,-65.674,11.719,-31.860
0.919,0.028,0.713,-64.453,6.348,-30.701
0.924,0.027,0.725,-62.195,0.854,-29.907
0.955,0.027,0.746,-58.594,-2.930,-29.419
0.952,0.018,0.765,-54.260,-4.883,-28.931
0.927,0.026,0.772,-51.147,-3.662,-28.748
0.882,0.039,0.764,-49.622,1.099,-28.748
0.824,0.031,0.734,-49.988,9.338,-29.541
0.747,0.046,0.698,-52.429,18.555,-32.349
0.677,0.057,0.661,-55.786,26.428,-36.438
0.643,0.075,0.635,-60.242,30.640,-40.100
0.645,0.105,0.612,-64.636,31.128,-42.480
0.698,0.150,0.633,-65.125,27.954,-43.274
0.641,0.129,0.623,-62.134,19.653,-42.664
0.621,0.129,0.634,-65.186,6.348,-44.189
0.602,0.097,0.639,-68.054,-5.554,-45.776
0.616,0.074,0.629,-69.397,-13.489,-46.082
0.656,0.104,0.677,-67.261,-15.564,-44.067
0.662,0.030,0.680,-65.674,-14.771,-38.574
0.697,-0.010,0.686,-66.162,-11.902,-34.790
0.720,-0.028,0.687,-66.833,-7.812,-35.156
0.737,-0.056,0.689,-66.284,-3.357,-36.804
0.748,-0.078,0.674,-65.613,0.793,-37.537
0.752,-0.085,0.652,-64.758,5.737,-36.560
0.783,-0.082,0.619,-63.477,9.949,-34.485
0.750,-0.076,0.585,-61.951,12.756,-33.020
0.739,-0.048,0.546,-60.669,14.221,-33.325
0.755,-0.021,0.512,-59.204,14.465,-34.241
0.746,-0.007,0.486,-57.678,14.221,-35.400
0.732,0.006,0.460,-56.824,13.245,-36.499
0.718,0.021,0.436,-56.702,12.024,-37.354
0.691,0.025,0.422,-56.885,10.986,-38.208
0.669,0.018,0.415,-57.373,10.254,-38.879
0.661,0.017,0.414,-58.716,9.766,-39.490
0.663,0.003,0.415,-59.631,9.644,-39.795
0.680,-0.006,0.423,-60.059,9.338,-39.429
0.689,-0.013,0.435,-60.425,9.155,-38.879
0.698,-0.026,0.443,-60.120,8.484,-38.269
0.706,-0.042,0.456,-59.387,7.385,-38.269
0.707,-0.057,0.463,-58.044,6.042,-38.818
0.713,-0.070,0.472,-56.030,4.822,-38.879
0.721,-0.077,0.478,-54.749,3.967,-37.598
0.731,-0.076,0.481,-53.955,3.601,-35.522
0.745,-0.069,0.484,-52.917,4.272,-33.569
0.764,-0.066,0.480,-51.208,5.432,-32.043
0.772,-0.087,0.470,-49.438,6.897,-31.250
0.785,-0.097,0.460,-48.401,8.484,-31.311
0.790,-0.098,0.451,-47.668,9.399,-31.677
0.791,-0.094,0.444,-46.692,9.583,-31.860
0.817,-0.089,0.440,-45.349,9.155,-30.823
0.841,-0.079,0.443,-44.067,7.935,-29.419
0.849,-0.068,0.450,-42.603,6.714,-27.832
0.851,-0.052,0.458,-40.955,4.944,-26.184
0.855,-0.045,0.477,-39.001,2.808,-25.024
0.865,-0.033,0.495,-38.086,0.671,-23.926
0.885,-0.030,0.520,-36.804,-1.404,-22.583
0.909,-0.031,0.561,-35.889,-2.869,-21.423
0.925,-0.032,0.601,-35.645,-4.700,-20.569
0.938,-0.036,0.637,-35.278,-6.653,-19.592
0.952,-0.042,0.667,-34.546,-6.836,-18.433
0.945,-0.043,0.677,-33.447,-4.761,-16.479
0.941,-0.041,0.671,-33.325,-0.427,-13.977
0.966,-0.024,0.645,-34.241,7.141,-10.986
0.984,-0.009,0.598,-36.377,16.663,-8.911
0.984,-0.023,0.543,-38.452,25.024,-8.789
0.990,-0.028,0.500,-40.955,30.762,-11.719
1.163,0.157,0.423,-42.175,32.593,-15.747
1.112,-0.001,0.507,-34.058,30.090,-16.724
1.024,-0.034,0.520,-41.199,18.616,-18.188
1.049,0.031,0.604,-40.588,4.944,-23.315
1.070,0.056,0.691,-33.997,-10.010,-26.855
1.019,0.020,0.760,-22.461,-26.489,-28.076
0.958,-0.015,0.742,-16.907,-40.833,-27.527
0.876,-0.073,0.864,-18.433,-45.593,-23.865
0.789,-0.086,0.850,-17.517,-40.955,-18.982
0.771,-0.082,0.861,-21.423,-27.649,-13.245
0.735,-0.081,0.789,-25.635,-7.202,-8.850
0.683,-0.076,0.727,-31.128,15.320,-7.996
0.687,-0.062,0.637,-36.865,36.133,-9.155
0.706,-0.057,0.563,-41.321,50.720,-10.986
0.710,-0.037,0.504,-44.250,56.580,-12.573
0.721,0.033,0.386,-43.823,54.199,-14.526
0.717,-0.080,0.526,-37.048,46.204,-15.747
0.700,-0.108,0.536,-43.335,30.212,-16.968
0.731,-0.011,0.598,-42.419,12.146,-20.447
0.743,-0.026,0.632,-33.691,-6.592,-20.569
0.722,-0.076,0.575,-22.583,-24.719,-18.921
0.696,-0.095,0.661,-23.865,-38.574,-16.357
0.645,-0.124,0.758,-23.437,-42.847,-13.489
0.591,-0.118,0.740,-26.001,-39.429,-9.949
0.595,-0.120,0.759,-27.222,-28.442,-7.019
0.623,-0.121,0.738,-30.640,-12.451,-4.883
0.639,-0.116,0.697,-34.546,3.784,-3.906
0.670,-0.104,0.644,-37.354,18.433,-3.418
0.696,-0.086,0.578,-39.307,28.931,-2.441
0.702,-0.075,0.517,-39.551,33.875,-1.160
0.698,-0.039,0.469,-39.001,34.241,-0.061
0.713,0.005,0.420,-38.452,31.677,0.549
0.740,0.027,0.395,-36.377,27.466,1.282
0.750,0.054,0.379,-35.095,22.461,1.770
0.747,0.071,0.367,-35.095,16.541,1.099
0.740,0.071,0.365,-34.851,9.827,-0.916
0.727,0.093,0.385,-34.363,3.113,-4.822
0.735,0.081,0.409,-34.302,-2.563,-8.606
0.739,0.060,0.433,-33.813,-7.080,-12.207
0.714,0.042,0.457,-34.546,-9.583,-14.709
0.701,0.018,0.478,-34.424,-9.583,-16.602
0.714,-0.002,0.495,-34.973,-7.263,-17.639
0.724,-0.021,0.500,-36.438,-3.235,-18.860
0.727,-0.034,0.498,-37.476,1.404,-20.264
0.736,-0.047,0.487,-37.842,6.592,-21.545
0.745,-0.066,0.472,-37.781,10.376,-22.522
0.748,-0.063,0.452,-37.842,13.245,-22.949
0.754,-0.055,0.427,-37.659,14.648,-22.705
0.759,-0.057,0.403,-36.682,14.893,-21.790
0.774,-0.052,0.382,-35.645,14.160,-20.447
0.780,-0.049,0.366,-35.278,13.000,-18.982
0.779,-0.052,0.357,-35.400,11.292,-17.944
0.786,-0.056,0.359,-35.583,9.033,-17.578
0.803,-0.054,0.370,-35.950,5.920,-17.944
0.832,-0.063,0.392,-35.278,2.380,-18.127
0.848,-0.081,0.420,-34.607,-1.160,-17.639
0.869,-0.089,0.449,-33.936,-4.089,-16.541
0.885,-0.097,0.483,-33.142,-6.897,-14.832
0.889,-0.098,0.513,-32.593,-8.301,-12.939
0.901,-0.099,0.546,-32.776,-7.935,-11.047
0.916,-0.101,0.569,-32.593,-6.409,-9.827
0.944,-0.097,0.589,-32.654,-3.418,-9.094
0.966,-0.090,0.603,-33.142,0.122,-8.240
0.959,-0.083,0.609,-33.264,4.639,-7.263
0.960,-0.076,0.609,-33.936,9.521,-6.042
0.974,-0.070,0.609,-34.973,14.343,-5.310
0.963,-0.062,0.600,-35.889,17.883,-5.676
0.957,-0.057,0.594,-36.560,19.409,-6.958
0.974,-0.051,0.590,-36.316,18.616,-8.484
0.982,-0.044,0.587,-35.278,16.479,-8.972
0.981,-0.035,0.588,-33.936,13.184,-8.728
0.981,-0.028,0.590,-32.349,9.521,-7.935
0.980,-0.025,0.598,-30.396,5.310,-7.874
0.983,-0.026,0.615,-28.015,0.244,-8.362
0.990,-0.032,0.637,-24.963,-4.517,-9.094
0.997,-0.045,0.675,-21.240,-10.254,-9.399
1.000,-0.058,0.710,-16.968,-15.320,-9.338
1.000,-0.070,0.744,-12.573,-18.311,-8.850
0.987,-0.072,0.769,-8.972,-18.494,-8.118
0.949,-0.060,0.775,-6.958,-15.137,-7.324
0.890,-0.037,0.763,-6.042,-8.728,-6.958
0.824,-0.021,0.731,-6.226,-0.793,-7.080
0.752,-0.010,0.691,-7.080,8.972,-7.080
0.722,0.011,0.640,-9.705,18.616,-7.385
0.682,0.057,0.597,-13.306,26.001,-7.507
0.656,0.086,0.549,-16.174,29.724,-8.118
0.652,0.109,0.519,-17.456,29.663,-9.460
0.678,0.135,0.498,-17.212,26.489,-11.169
0.637,0.105,0.520,-13.367,20.508,-12.573
0.629,0.098,0.533,-14.771,10.498,-13.794
0.628,0.061,0.535,-15.381,0.305,-13.794
0.661,0.068,0.546,-14.526,-6.775,-12.085
0.678,0.050,0.583,-11.230,-10.925,-9.033
0.671,0.008,0.595,-9.888,-13.000,-5.249
0.682,-0.014,0.607,-9.338,-12.390,-3.418
0.701,-0.038,0.612,-9.277,-9.338,-3.052
0.725,-0.069,0.610,-8.850,-5.005,-3.479
0.736,-0.078,0.596,-8.301,-1.038,-3.479
0.744,-0.086,0.570,-7.324,3.296,-2.869
0.752,-0.088,0.537,-5.310,7.690,-1.465
0.752,-0.075,0.498,-3.540,11.353,0.549
0.733,-0.057,0.453,-2.319,14.954,3.418
0.723,-0.032,0.405,-1.282,17.944,5.615
0.729,-0.010,0.354,-0.122,20.386,6.897
0.754,0.002,0.315,0.366,22.522,7.812
0.759,0.026,0.285,0.000,23.560,7.690
0.738,0.030,0.268,-0.366,23.193,7.080
0.740,0.050,0.233,-1.221,21.362,5.676
0.755,0.023,0.274,-0.427,18.066,3.479
0.761,0.017,0.290,-2.563,12.695,1.160
0.775,0.027,0.319,-3.235,5.981,-1.038
0.778,0.015,0.363,-1.587,-0.793,-2.075
0.764,-0.002,0.355,0.122,-6.958,-1.648
0.756,-0.012,0.395,0.427,-11.780,0.122
0.740,-0.026,0.422,1.465,-14.221,2.563
0.741,-0.029,0.446,1.953,-13.245,5.249
0.752,-0.027,0.454,1.831,-8.789,6.470
0.764,-0.019,0.459,1.526,-3.174,5.859
0.787,-0.023,0.460,1.892,2.380,4.333
0.814,-0.029,0.456,2.502,7.568,2.686
0.833,-0.032,0.448,3.662,10.864,1.648
0.850,-0.031,0.438,5.310,12.207,1.831
0.868,-0.021,0.430,7.507,12.085,2.808
0.876,-0.009,0.422,9.583,11.108,4.028
0.877,-0.004,0.411,11.536,9.888,4.761
0.887,0.001,0.409,13.306,8.972,5.493
0.899,0.010,0.412,14.038,8.545,6.104
0.911,0.023,0.415,13.977,7.935,6.836
0.916,0.028,0.424,13.916,7.080,7.751
0.926,0.036,0.444,14.099,5.554,8.850
0.938,0.045,0.464,13.672,3.601,10.193
0.945,0.048,0.497,13.733,1.587,12.146
0.953,0.045,0.536,13.428,-0.549,14.099
0.957,0.031,0.573,12.939,-1.892,15.442
0.967,0.019,0.611,12.573,-2.014,16.357
0.964,0.004,0.633,12.024,-0.305,17.273
0.949,-0.004,0.643,11.414,4.150,18.372
0.921,-0.004,0.634,9.888,10.803,19.287
0.919,0.001,0.614,8.118,18.372,19.592
0.931,-0.002,0.587,7.324,24.109,19.226
0.946,-0.036,0.560,7.874,26.855,18.372
0.950,-0.012,0.545,8.423,25.452,16.907
0.962,0.009,0.545,9.521,20.264,16.602
0.974,-0.011,0.561,12.146,11.780,17.639
0.975,-0.026,0.597,14.587,0.671,18.066
0.960,-0.040,0.640,17.273,-12.024,17.822
0.950,-0.052,0.693,21.057,-25.574,18.250
0.951,-0.066,0.741,25.024,-36.133,21.301
0.915,-0.101,0.778,28.198,-39.856,26.855
0.884,-0.089,0.757,27.039,-35.156,32.837
0.844,-0.083,0.736,25.452,-21.973,36.865
0.788,-0.072,0.679,23.437,-4.395,36.926
0.787,-0.068,0.608,20.935,13.489,33.386
0.802,-0.073,0.533,18.921,29.358,28.625
0.789,-0.051,0.478,16.846,38.757,24.475
0.785,-0.022,0.413,15.503,40.527,21.301
0.768,-0.021,0.414,16.785,36.621,19.043
0.766,-0.010,0.309,17.212,28.015,17.151
0.757,-0.069,0.404,13.489,17.029,14.709
0.758,-0.026,0.474,9.277,3.967,10.132
0.750,-0.005,0.567,12.024,-9.644,6.897
0.732,-0.017,0.611,22.278,-25.757,6.104
0.705,-0.095,0.519,33.325,-40.588,7.385
0.681,-0.165,0.613,27.893,-46.082,9.949
0.645,-0.134,0.632,23.621,-46.143,13.000
0.623,-0.125,0.639,20.508,-40.588,18.677
0.651,-0.140,0.647,18.860,-29.114,23.865
0.650,-0.136,0.622,15.564,-14.099,26.062
0.656,-0.129,0.587,12.390,0.488,25.085
0.676,-0.116,0.539,10.986,12.756,22.522
0.689,-0.101,0.490,10.254,21.423,21.179
0.690,-0.078,0.439,10.254,25.391,21.362
0.693,-0.041,0.394,10.620,24.963,22.339
0.707,-0.033,0.368,13.184,21.912,23.071
0.719,-0.023,0.360,15.198,17.273,23.071
0.726,-0.005,0.353,15.137,11.292,22.339
0.732,-0.003,0.362,15.808,4.700,19.897
0.731,-0.000,0.377,16.113,-2.075,16.357
0.744,-0.008,0.400,16.418,-7.812,12.939
0.745,-0.016,0.427,16.357,-12.756,10.681
0.726,-0.027,0.449,15.259,-16.174,10.010
0.722,-0.038,0.474,14.099,-16.968,10.315
0.730,-0.049,0.494,12.451,-15.259,11.292
0.737,-0.054,0.505,10.254,-11.353,12.329
0.740,-0.056,0.507,7.690,-6.104,13.489
0.751,-0.057,0.502,5.371,-0.793,14.343
0.766,-0.056,0.496,3.601,4.639,14.954
0.778,-0.051,0.482,2.441,8.545,15.442
0.799,-0.042,0.471,1.770,10.864,15.991
0.819,-0.032,0.461,1.892,10.803,16.724
0.841,-0.023,0.456,2.625,9.460,17.212
0.860,-0.023,0.456,3.357,7.263,17.090
0.880,-0.021,0.468,4.089,4.578,16.479
0.891,-0.016,0.485,4.089,2.136,15.381
0.915,-0.019,0.508,3.845,0.061,14.221
0.942,-0.030,0.537,3.784,-1.038,12.878
0.962,-0.038,0.566,4.028,-0.793,10.803
0.959,-0.044,0.589,3.845,0.610,8.911
0.962,-0.049,0.601,3.418,3.540,7.568
0.948,-0.054,0.606,2.747,8.118,6.958
0.949,-0.052,0.608,1.831,13.550,7.202
0.932,-0.058,0.602,0.977,18.433,7.385
0.936,-0.063,0.598,0.244,21.545,6.897
0.949,-0.063,0.602,0.000,22.034,5.798
0.957,-0.061,0.610,1.038,19.348,4.883
0.951,-0.054,0.623,2.930,13.916,4.761
0.929,-0.047,0.635,5.310,6.775,5.310
0.909,-0.035,0.651,7.935,-0.183,6.470
0.894,-0.022,0.663,10.376,-5.615,8.118
0.888,-0.007,0.682,12.329,-9.827,10.254
0.888,0.018,0.698,13.794,-11.963,12.146
0.899,0.036,0.705,15.381,-11.597,13.245
0.907,0.022,0.706,17.029,-9.766,13.550
0.909,0.030,0.699,17.151,-6.470,12.878
0.913,0.040,0.692,16.418,-2.686,11.536
0.913,0.069,0.678,15.747,1.099,9.888
0.889,0.101,0.664,15.503,5.005,7.874
0.874,0.095,0.645,16.113,8.667,5.859
0.852,0.107,0.620,15.869,12.024,3.418
0.823,0.120,0.599,15.320,14.832,0.488
0.775,0.135,0.577,15.259,16.418,-2.686
0.754,0.142,0.557,15.442,16.663,-5.981
0.731,0.155,0.549,15.442,15.198,-9.338
0.702,0.164,0.544,15.198,12.024,-12.146
0.703,0.157,0.539,15.808,7.629,-13.733
0.682,0.159,0.545,16.235,2.869,-14.465
0.673,0.159,0.546,16.235,-1.465,-13.184
0.675,0.152,0.547,16.296,-4.089,-9.521
0.663,0.137,0.547,15.625,-5.615,-5.249
0.655,0.120,0.544,14.465,-5.371,-1.648
0.666,0.106,0.540,13.123,-3.845,1.343
0.693,0.089,0.539,12.207,-2.197,4.761
0.710,0.067,0.535,11.169,-0.427,8.606
0.730,0.052,0.523,10.193,1.831,11.841
0.747,0.041,0.508,9.827,3.906,14.709
0.760,0.035,0.495,9.705,5.310,16.724
0.761,0.041,0.479,9.399,6.348,17.456
0.749,0.047,0.458,9.583,6.592,16.968
0.740,0.050,0.440,10.742,6.775,15.442
0.727,0.055,0.434,11.169,7.080,14.160
0.714,0.065,0.410,10.925,7.019,13.000
0.698,0.100,0.403,10.193,7.446,11.780
0.674,0.101,0.389,10.498,7.874,10.803
0.681,0.100,0.381,10.742,7.507,9.277
0.685,0.115,0.374,10.254,6.897,6.897
0.681,0.114,0.377,10.803,6.042,4.211
0.679,0.110,0.384,11.414,4.761,1.526
