ax,ay,az
-0.150548,-0.216428,1.000400
-0.155184,-0.219844,1.004548
-0.155428,-0.220576,1.008452
-0.167140,-0.233020,1.007476
-0.173972,-0.243024,1.003572
-0.181048,-0.255468,1.001620
-0.182268,-0.266448,1.000400
-0.186172,-0.278160,1.001864
-0.183244,-0.287676,1.009428
-0.182512,-0.289872,1.021628
-0.176656,-0.285480,1.025776
-0.168360,-0.280112,1.050176
-0.156892,-0.269132,1.085556
-0.120536,-0.233264,1.110932
-0.116388,-0.214720,1.151924
-0.181780,-0.205204,1.186328
-0.332816,-0.210816,1.207312
-0.383568,-0.182268,1.221952
-0.343308,-0.164456,1.244888
-0.264496,-0.141276,1.280512
-0.217648,-0.130296,1.294908
-0.237412,-0.140056,1.297104
-0.309148,-0.163236,1.292468
-0.350872,-0.195688,1.281488
-0.343064,-0.231068,1.264408
-0.420168,-0.318420,1.222196
-0.376736,-0.334280,1.224392
-0.350384,-0.350628,1.202920
-0.300120,-0.358436,1.171688
-0.229116,-0.362340,1.135820
-0.101260,-0.367952,1.074576
-0.056852,-0.345016,1.037976
-0.074176,-0.310856,1.025532
-0.108580,-0.278648,0.992836
-0.116388,-0.268644,0.950380
-0.090280,-0.279868,0.912072
-0.040992,-0.273280,0.892552
-0.007320,-0.278892,0.843508
-0.024156,-0.286944,0.817400
-0.057096,-0.295728,0.816180
-0.096868,-0.287676,0.801784
-0.135664,-0.259616,0.792024
-0.149816,-0.220576,0.814472
-0.100284,-0.224724,0.856440
-0.142496,-0.222040,0.863516
-0.190808,-0.214476,0.877424
-0.224724,-0.214964,0.898408
-0.255956,-0.223504,0.916220
-0.282796,-0.223016,0.998204
-0.324032,-0.246928,0.953064
-0.339160,-0.258640,0.975756
-0.349408,-0.263276,0.982832
-0.356728,-0.266448,0.983076
-0.352092,-0.273768,0.977220
-0.346968,-0.281820,0.966972
-0.335012,-0.302560,0.953796
-0.307440,-0.382104,0.921832
-0.275476,-0.391620,0.897432
-0.254248,-0.280600,0.924272
-0.253516,-0.218868,0.955748
-0.260836,-0.233020,0.928176
-0.229604,-0.360388,0.881572
-0.148840,-0.310124,0.885720
-0.141764,-0.298656,0.882304
-0.151524,-0.295728,0.889380
-0.166408,-0.304024,0.869616
-0.183732,-0.307684,0.863516
-0.191784,-0.311344,0.850828
-0.180316,-0.311344,0.849364
-0.161284,-0.311100,0.848144
-0.150548,-0.308660,0.844972
-0.148108,-0.304756,0.840336
-0.147864,-0.301096,0.840092
-0.141520,-0.295728,0.841312
-0.140788,-0.293532,0.825452
-0.145424,-0.286456,0.837896
-0.159576,-0.284504,0.831064
-0.159820,-0.283284,0.847656
-0.170068,-0.286944,0.840824
-0.166652,-0.284504,0.851316
-0.172996,-0.288896,0.858880
-0.168848,-0.291580,0.863028
-0.175680,-0.286700,0.874252
-0.171288,-0.293776,0.878888
-0.174704,-0.298412,0.880352
-0.171776,-0.299144,0.885476
-0.152500,-0.309392,0.884988
-0.141764,-0.319152,0.882304
-0.145424,-0.321348,0.874984
-0.165188,-0.333304,0.876936
-0.186172,-0.340136,0.868640
-0.192272,-0.357460,0.868884
-0.192516,-0.372344,0.865468
-0.190564,-0.377468,0.867420
-0.200812,-0.366000,0.874252
-0.208620,-0.363072,0.881572
-0.197884,-0.371124,0.891576
-0.191784,-0.365512,0.895236
-0.170312,-0.365024,0.896944
-0.177388,-0.355264,0.910364
-0.181292,-0.343796,0.912804
-0.186660,-0.334524,0.912316
-0.190320,-0.328180,0.915976
-0.198860,-0.322324,0.921344
-0.204472,-0.322324,0.924272
-0.208376,-0.319396,0.924516
-0.217160,-0.326228,0.930616
-0.213744,-0.327692,0.931348
-0.214476,-0.328180,0.935008
-0.213988,-0.326472,0.933300
-0.211548,-0.327936,0.931592
-0.209352,-0.327692,0.925004
-0.210084,-0.329156,0.927688
-0.200568,-0.333304,0.911340
-0.200568,-0.329644,0.912316
-0.193248,-0.326716,0.906948
-0.193492,-0.320128,0.900116
-0.184952,-0.311588,0.918904
-0.185196,-0.328180,0.911828
-0.183488,-0.323788,0.902556
-0.183976,-0.325740,0.907924
-0.188368,-0.325740,0.920368
-0.190564,-0.323544,0.929152
-0.200812,-0.317200,0.923540
-0.204472,-0.303048,0.931104
-0.211304,-0.300120,0.947696
-0.224236,-0.283284,0.949160
-0.236192,-0.280112,0.961604
-0.249368,-0.272548,0.964532
-0.261812,-0.266448,0.978928
-0.276208,-0.257420,0.985272
-0.292068,-0.245952,0.992348
-0.340136,-0.094428,1.035048
-0.329644,-0.102236,1.058228
-0.285480,-0.301096,0.996984
-0.255712,-0.335744,0.962824
-0.267912,-0.237900,1.004060
-0.267912,-0.191296,1.019920
-0.247904,-0.237168,1.003084
-0.237168,-0.253272,0.989908
-0.211792,-0.246440,0.998204
-0.183488,-0.247660,0.999424
-0.163236,-0.253272,1.006012
-0.165676,-0.272304,1.000644
-0.174948,-0.282064,0.992836
-0.213012,-0.295972,0.991860
-0.250588,-0.278160,0.987468
-0.285236,-0.264496,0.998204
-0.212524,-0.246440,1.000644
-0.284748,-0.264252,0.987224
-0.394304,-0.300120,0.973072
-0.460428,-0.264008,0.996252
-0.449936,-0.181048,1.055056
-0.414556,-0.150060,1.092144
-0.378688,-0.137616,1.095072
-0.377468,-0.161772,1.076284
-0.406748,-0.173728,1.081652
-0.421876,-0.179828,1.089948
-0.413092,-0.195444,1.097512
-0.393572,-0.231800,1.080920
-0.443592,-0.259372,1.077748
-0.420168,-0.271816,1.079456
-0.389180,-0.284504,1.070672
-0.349652,-0.290360,1.046760
-0.268644,-0.241804,1.049932
-0.202764,-0.181780,1.049932
-0.226920,-0.254492,1.009184
-0.280600,-0.338428,0.962092
-0.308172,-0.331596,0.932568
-0.289140,-0.278404,0.942572
-0.253028,-0.250344,0.948672
-0.228384,-0.248148,0.911828
-0.219600,-0.220576,0.907680
-0.244976,-0.202276,0.903044
-0.271328,-0.198860,0.894504
-0.287676,-0.205692,0.890112
-0.282552,-0.197640,0.891088
-0.270840,-0.192272,0.903288
-0.279380,-0.182268,0.917928
-0.293776,-0.175680,0.911096
-0.301340,-0.169336,0.911584
-0.305976,-0.174460,0.911584
-0.318420,-0.180072,0.905972
-0.324520,-0.185684,0.902556
-0.319884,-0.188368,0.899872
-0.304024,-0.197640,0.895968
-0.302316,-0.202276,0.883524
-0.342088,-0.220332,0.865956
-0.325740,-0.224236,0.865468
-0.314516,-0.226188,0.853756
-0.298900,-0.227164,0.857660
-0.290116,-0.228628,0.845948
-0.272792,-0.233264,0.838140
-0.261324,-0.236192,0.833260
-0.248392,-0.234484,0.827404
-0.236924,-0.229360,0.828380
-0.230092,-0.220820,0.832772
-0.217160,-0.203252,0.822768
-0.213012,-0.195200,0.814716
-0.217160,-0.179828,0.824476
-0.206912,-0.159820,0.809836
-0.216916,-0.162260,0.825940
-0.224236,-0.147376,0.804468
-0.230092,-0.152012,0.813740
-0.237168,-0.133468,0.811788
-0.235704,-0.135908,0.820572
-0.246440,-0.131028,0.799832
-0.244244,-0.128344,0.807152
-0.248392,-0.131516,0.805932
-0.247904,-0.126392,0.820572
-0.243268,-0.133224,0.817400
-0.243512,-0.141276,0.820572
-0.243756,-0.148596,0.828136
-0.241804,-0.155428,0.837408
-0.243756,-0.155184,0.841068
-0.244976,-0.151036,0.846192
-0.248880,-0.148596,0.863272
-0.254980,-0.143472,0.871324
-0.255712,-0.140056,0.874740
-0.263764,-0.132004,0.878888
-0.270596,-0.125416,0.879864
-0.277916,-0.115412,0.899140
-0.284748,-0.108336,0.904752
-0.300852,-0.091012,0.894748
-0.314760,-0.096624,0.884988
-0.358192,-0.140788,0.867420
-0.385032,-0.192028,0.831308
-0.331108,-0.155916,0.844972
-0.252052,-0.094184,0.882548
-0.196664,-0.059536,0.886208
-0.187880,-0.070516,0.882060
-0.200080,-0.077592,0.860100
-0.203740,-0.080032,0.854244
-0.188612,-0.073932,0.857660
-0.164944,-0.059048,0.868396
-0.142008,-0.049044,0.879620
-0.160308,-0.087108,0.881572
-0.151524,-0.077836,0.891820
-0.150792,-0.069784,0.928664
-0.148352,-0.065148,0.948916
-0.147376,-0.065148,0.983564
-0.150304,-0.069296,0.990152
-0.152012,-0.069296,1.003084
-0.151524,-0.083204,1.011136
-0.151280,-0.076860,1.023336
-0.148840,-0.081740,1.047004
-0.152256,-0.082472,1.061644
-0.154696,-0.081252,1.074576
-0.152500,-0.085156,1.078480
-0.145668,-0.101992,1.092388
-0.132980,-0.113948,1.087508
-0.097112,-0.132980,1.091900
-0.045872,-0.154940,1.088728
-0.052704,-0.149816,1.095072
-0.096136,-0.128344,1.111664
-0.141520,-0.096380,1.118008
-0.179340,-0.085644,1.126304
-0.173484,-0.103456,1.130452
-0.147376,-0.112240,1.136064
-0.127368,-0.122244,1.144604
-0.118340,-0.123220,1.140456
-0.118584,-0.113460,1.140212
-0.132004,-0.105408,1.135820
-0.142252,-0.090524,1.133624
-0.156404,-0.078568,1.133380
-0.172508,-0.071248,1.136796
-0.187880,-0.072712,1.140212
-0.196908,-0.077836,1.129232
-0.205936,-0.085644,1.120204
-0.221552,-0.097356,1.128012
-0.233752,-0.111264,1.138992
-0.245220,-0.117852,1.142164
-0.257176,-0.121268,1.150216
-0.262788,-0.124684,1.155828
-0.272060,-0.132004,1.161196
-0.279136,-0.139324,1.164368
-0.283040,-0.146400,1.160220
-0.283772,-0.148840,1.158756
-0.286700,-0.155916,1.157536
-0.291580,-0.166896,1.162416
-0.292800,-0.179340,1.158756
-0.295240,-0.189832,1.149728
-0.297192,-0.201544,1.141920
-0.297924,-0.216672,1.135088
-0.291824,-0.229116,1.126792
-0.301096,-0.254736,1.083604
-0.319152,-0.255712,1.119472
-0.272304,-0.128344,1.191208
-0.234728,-0.144692,1.192672
-0.283528,-0.185928,1.163392
-0.357948,-0.191540,1.159244
-0.421144,-0.178852,1.173640
-0.451888,-0.146400,1.194380
-0.446764,-0.116388,1.213656
-0.443836,-0.089304,1.225856
-0.443836,-0.092476,1.229760
-0.448472,-0.109068,1.214388
-0.475068,-0.117364,1.208776
-0.482632,-0.117608,1.189256
-0.480924,-0.124684,1.169736
-0.479948,-0.138592,1.150216
-0.545828,-0.147864,1.114104
-0.515328,-0.166652,1.098000
-0.490440,-0.188368,1.056764
-0.457012,-0.216672,1.034560
-0.401624,-0.235948,1.002596
-0.287676,-0.241804,0.978196
-0.183244,-0.247660,0.948184
-0.196664,-0.239852,0.916464
-0.305976,-0.222040,0.896456
-0.314760,-0.226920,0.873276
-0.305488,-0.239364,0.848388
-0.296460,-0.242292,0.829112
-0.286700,-0.238144,0.805932
-0.280844,-0.239608,0.811788
-0.296704,-0.237412,0.820084
-0.320860,-0.225456,0.830820
-0.277428,-0.227164,0.843264
-0.263032,-0.214964,0.815448
-0.320860,-0.193736,0.869128
-0.356484,-0.172020,0.894748
-0.399428,-0.167628,0.887916
-0.427244,-0.160796,0.885964
-0.424316,-0.157136,0.901580
-0.398940,-0.142984,0.912072
-0.385032,-0.140056,0.917684
-0.412604,-0.142008,0.925736
-0.441152,-0.139812,0.915244
-0.461160,-0.144448,0.907924
-0.456280,-0.146644,0.895724
-0.446764,-0.145424,0.907924
-0.430660,-0.146644,0.870348
-0.443836,-0.164456,0.861808
-0.431636,-0.169092,0.855952
-0.400404,-0.172020,0.812520
-0.391864,-0.174216,0.825940
-0.370880,-0.177632,0.797636
-0.356240,-0.170800,0.785924
-0.330376,-0.162748,0.764696
-0.322568,-0.158356,0.759572
-0.309392,-0.138104,0.735660
-0.291824,-0.132004,0.728096
-0.266936,-0.128344,0.717604
-0.244488,-0.124928,0.695156
-0.236192,-0.120536,0.691008
-0.226920,-0.116144,0.681980
-0.219356,-0.111508,0.677344
-0.217892,-0.105408,0.677588
-0.220088,-0.099796,0.671488
-0.219112,-0.090768,0.670756
-0.227652,-0.086132,0.674904
-0.234484,-0.077836,0.680760
-0.249368,-0.075152,0.691252
-0.260592,-0.064416,0.709552
-0.274500,-0.069296,0.712724
-0.285480,-0.074176,0.704916
-0.295972,-0.073444,0.728584
-0.305976,-0.074908,0.737124
-0.307684,-0.070028,0.764696
-0.305732,-0.076616,0.759084
-0.298656,-0.070760,0.773968
-0.297680,-0.079056,0.787632
-0.282796,-0.078080,0.791536
-0.274012,-0.078568,0.800808
-0.266204,-0.080520,0.810324
-0.260836,-0.077836,0.805200
-0.261812,-0.089304,0.815448
-0.258396,-0.089548,0.817400
-0.251564,-0.100528,0.818376
-0.247416,-0.107360,0.821304
-0.249368,-0.116144,0.829356
-0.241804,-0.129564,0.830088
-0.230824,-0.146156,0.844972
-0.182756,-0.173484,0.847900
-0.104432,-0.234728,0.844240
-0.118096,-0.203496,0.866932
-0.175192,-0.138348,0.910852
-0.226676,-0.090768,0.933056
-0.240584,-0.113216,0.944036
-0.203984,-0.153476,0.947452
-0.166652,-0.158844,0.979660
-0.148352,-0.147132,0.991128
-0.177144,-0.144204,0.999912
-0.202032,-0.141520,1.002108
-0.139324,-0.141032,1.006256
-0.119072,-0.135908,1.015772
-0.110044,-0.137372,1.024556
-0.106384,-0.142008,1.026752
-0.096868,-0.156160,1.032120
-0.091256,-0.165188,1.031144
-0.077348,-0.179584,1.038708
-0.065880,-0.193492,1.054324
-0.052948,-0.194712,1.088484
-0.038308,-0.187148,1.107028
-0.041968,-0.173240,1.118008
-0.042700,-0.162748,1.139724
-0.052704,-0.156648,1.154120
-0.068076,-0.144448,1.158268
-0.085644,-0.140056,1.170468
-0.101992,-0.133956,1.172420
-0.121756,-0.139324,1.176080
-0.137372,-0.142984,1.185840
-0.150060,-0.148352,1.190720
-0.157624,-0.154940,1.189500
-0.162260,-0.159332,1.181936
-0.161772,-0.165920,1.182668
-0.159576,-0.171044,1.171444
-0.156892,-0.170800,1.176568
-0.154696,-0.159820,1.166808
-0.147864,-0.145668,1.158756
-0.144936,-0.132492,1.158756
-0.142496,-0.118584,1.163636
-0.138836,-0.100528,1.158756
-0.138836,-0.094184,1.158512
-0.138104,-0.090768,1.150704
-0.140300,-0.089060,1.153144
-0.141764,-0.087596,1.157536
-0.170556,-0.064416,1.163880
-0.246928,-0.013664,1.198040
-0.104432,-0.183488,1.136064
-0.029524,-0.217892,1.125572
-0.062952,-0.141276,1.148264
-0.134200,-0.065392,1.173152
-0.167628,-0.026352,1.190964
-0.161040,-0.059780,1.186816
-0.146888,-0.091988,1.183400
-0.153232,-0.108336,1.181936
-0.187636,-0.075640,1.215852
-0.258396,-0.056608,1.220000
-0.323544,-0.055876,1.229516
-0.390156,-0.055632,1.232932
-0.482388,-0.065148,1.229516
-0.479948,-0.060268,1.236836
-0.492148,-0.054900,1.242448
-0.524356,-0.046360,1.240008
-0.572424,-0.038064,1.233420
-0.617076,-0.032940,1.210728
-0.639524,-0.039528,1.190232
-0.631228,-0.063440,1.176568
-0.607804,-0.086376,1.151192
-0.593896,-0.105408,1.126548
-0.583648,-0.105408,1.081408
-0.554612,-0.123952,1.038464
-0.486292,-0.118096,1.006256
-0.444324,-0.111996,0.978196
-0.410652,-0.080032,0.959408
-0.351116,0.102480,0.981856
-0.306464,0.103456,1.043588
-0.322812,-0.145912,0.931348
-0.356972,-0.235704,0.786168
-0.337940,-0.192516,0.749080
-0.299876,-0.114436,0.805688
-0.275720,-0.071004,0.844728
-0.271572,-0.086132,0.853756
-0.285480,-0.127124,0.802272
-0.322568,-0.136884,0.772504
-0.307684,-0.120048,0.838628
-0.325740,-0.116144,0.867176
-0.331840,-0.127856,0.855952
-0.348188,-0.122976,0.842776
-0.356972,-0.123708,0.865468
-0.371856,-0.115656,0.875228
-0.378200,-0.113948,0.874252
-0.390400,-0.116144,0.891332
-0.407724,-0.116876,0.884256
-0.428220,-0.127368,0.886696
-0.439688,-0.126880,0.879864
-0.416508,-0.093208,0.878156
-0.382104,-0.081008,0.900604
-0.348432,-0.070028,0.892796
-0.355752,-0.081740,0.874252
-0.357704,-0.092232,0.858148
-0.343308,-0.091744,0.856928
-0.322812,-0.087840,0.843996
-0.311344,-0.086864,0.832284
-0.292556,-0.079788,0.835944
-0.284992,-0.076372,0.829356
-0.265472,-0.072224,0.828868
-0.253760,-0.075152,0.824232
-0.244732,-0.079300,0.819352
-0.239852,-0.085400,0.810080
-0.219844,-0.086132,0.800564
-0.208376,-0.084912,0.791536
-0.200812,-0.081252,0.780556
-0.193980,-0.077592,0.770308
-0.181536,-0.076616,0.766404
-0.164212,-0.072712,0.757620
-0.133712,-0.071980,0.751520
-0.124928,-0.075884,0.745908
-0.142496,-0.075396,0.742736
-0.168360,-0.077592,0.741272
-0.174460,-0.082716,0.746640
-0.168360,-0.091500,0.764696
-0.156160,-0.100528,0.773968
-0.179340,-0.105896,0.786412
-0.205204,-0.106872,0.794220
-0.223992,-0.109800,0.817400
-0.231312,-0.109068,0.833260
-0.192760,-0.110776,0.851560
-0.197640,-0.110532,0.853512
-0.214232,-0.112484,0.865712
-0.204472,-0.092964,0.871080
-0.223992,-0.101748,0.880840
-0.223992,-0.096136,0.898164
-0.232044,-0.099796,0.888648
-0.231312,-0.107604,0.898652
-0.229116,-0.114680,0.904264
-0.221308,-0.123464,0.901824
-0.215696,-0.133712,0.902068
-0.201300,-0.140788,0.894992
-0.195688,-0.147376,0.892796
-0.183976,-0.149084,0.890356
-0.174216,-0.146400,0.886940
-0.160552,-0.142740,0.885964
-0.154208,-0.139568,0.887672
-0.146400,-0.136152,0.887184
-0.138348,-0.135908,0.887916
-0.140544,-0.145668,0.893040
-0.136396,-0.154452,0.892552
-0.137128,-0.162992,0.896212
-0.140544,-0.170556,0.905240
-0.141764,-0.176168,0.915976
-0.140544,-0.180072,0.920124
-0.140788,-0.187392,0.932568
-0.142252,-0.192760,0.944036
-0.145668,-0.200080,0.960384
-0.147620,-0.196420,0.968924
-0.150060,-0.207644,0.972096
-0.155672,-0.206912,0.990396
-0.158600,-0.207888,0.999912
-0.160308,-0.211060,1.013088
-0.165676,-0.206424,1.029924
-0.179340,-0.206668,1.038464
-0.190320,-0.206668,1.045296
-0.195444,-0.206424,1.061644
-0.202276,-0.204228,1.064572
-0.203984,-0.199592,1.070428
-0.212036,-0.201544,1.058228
-0.210816,-0.203984,1.075064
-0.211792,-0.202276,1.076772
-0.210328,-0.199592,1.076772
-0.210816,-0.202764,1.087508
-0.205204,-0.203252,1.085068
-0.207888,-0.202032,1.094828
-0.217160,-0.194468,1.105564
-0.225944,-0.189832,1.109224
-0.233752,-0.184708,1.109712
-0.247660,-0.183244,1.110200
-0.258884,-0.184464,1.112640
-0.273768,-0.185928,1.111908
-0.291580,-0.187880,1.108248
-0.330132,-0.197396,1.106296
-0.350872,-0.202032,1.102148
-0.324276,-0.197640,1.108736
-0.298656,-0.199592,1.109468
-0.248148,-0.186172,1.113128
-0.236436,-0.179828,1.106296
-0.262544,-0.175680,1.112640
-0.299632,-0.177632,1.107516
-0.295484,-0.177144,1.118984
-0.305732,-0.175924,1.112640
-0.327448,-0.177388,1.135820
-0.376492,-0.170312,1.158512
-0.433588,-0.159332,1.169980
-0.469212,-0.146644,1.192428
-0.481168,-0.135420,1.212680
-0.496052,-0.098576,1.221708
-0.497760,-0.091256,1.237812
-0.507764,-0.105408,1.229272
-0.467504,-0.099308,1.226832
-0.428464,-0.104676,1.217804
-0.434320,-0.111996,1.193648
-0.440420,-0.118096,1.174372
-0.451156,-0.133956,1.153144
-0.524600,-0.194468,1.101660
-0.477996,-0.211792,1.095804
-0.450180,-0.229848,1.079944
-0.403820,-0.237168,1.063108
-0.322324,-0.243756,1.013332
-0.135664,-0.203984,1.001620
-0.185684,-0.171776,0.993080
-0.240096,-0.157136,0.955504
-0.245952,-0.156160,0.913048
-0.213500,-0.174216,0.906460
-0.179584,-0.199836,0.880840
-0.179828,-0.205448,0.846192
-0.197152,-0.196176,0.819596
-0.209352,-0.181780,0.818620
-0.201544,-0.168116,0.830820
-0.193736,-0.151768,0.827892
-0.147132,-0.143960,0.819596
-0.163236,-0.145180,0.826672
-0.188612,-0.130052,0.862052
-0.209840,-0.122976,0.884012
-0.237168,-0.113948,0.877912
-0.255468,-0.118584,0.896700
-0.277916,-0.112240,0.885720
-0.303048,-0.128832,0.887672
-0.321348,-0.120048,0.917440
-0.340624,-0.119316,0.925980
-0.365512,-0.123464,0.951844
-0.353068,-0.113704,0.931104
-0.345992,-0.105896,0.953064
-0.359656,-0.114924,0.937448
-0.373320,-0.132980,0.947940
-0.352824,-0.140300,0.932324
-0.345260,-0.154940,0.930616
-0.327204,-0.163724,0.921588
-0.314760,-0.174216,0.920368
-0.295484,-0.181048,0.915244
-0.277184,-0.189344,0.909388
-0.257420,-0.188368,0.904996
-0.239120,-0.174460,0.892308
-0.225944,-0.158112,0.885720
-0.233264,-0.142496,0.879620
-0.218380,-0.138104,0.869128
-0.187636,-0.143472,0.858880
-0.171776,-0.142984,0.844240
-0.156404,-0.141764,0.836188
-0.140300,-0.142252,0.828624
-0.109312,-0.145180,0.818864
-0.072712,-0.156404,0.808372
-0.053436,-0.153476,0.792512
-0.070028,-0.137128,0.807884
-0.104432,-0.106872,0.867176
-0.123220,-0.114680,0.811300
-0.113216,-0.123952,0.809348
-0.109800,-0.142252,0.818132
-0.112484,-0.150060,0.818620
-0.108824,-0.154940,0.835944
-0.120292,-0.155916,0.839360
-0.132980,-0.151768,0.851072
-0.148840,-0.147620,0.861564
-0.161772,-0.144936,0.869128
-0.175924,-0.145668,0.874496
-0.183976,-0.145912,0.878400
-0.195444,-0.149328,0.893284
-0.200080,-0.153964,0.914268
-0.201056,-0.159820,0.919880
-0.198860,-0.167384,0.928420
-0.195932,-0.173240,0.934520
-0.189100,-0.176900,0.940132
-0.180316,-0.182268,0.945988
-0.172508,-0.181780,0.949404
-0.171532,-0.186172,0.953796
-0.162748,-0.188124,0.949892
-0.152012,-0.193492,0.954772
-0.146400,-0.197152,0.951112
-0.136884,-0.204960,0.958188
-0.132736,-0.218136,0.948916
-0.115900,-0.221796,0.954040
-0.121512,-0.222772,0.958432
-0.123952,-0.219600,0.961848
-0.121268,-0.217648,0.959164
-0.123464,-0.218624,0.959896
-0.126148,-0.214232,0.961848
-0.129320,-0.210572,0.965264
-0.129320,-0.208864,0.960628
-0.132980,-0.212036,0.965508
-0.130296,-0.210572,0.965264
-0.133712,-0.211792,0.966972
-0.131028,-0.211792,0.972828
-0.130296,-0.211792,0.975756
-0.129564,-0.207156,0.980148
-0.132492,-0.203496,0.985028
-0.133468,-0.199592,0.989176
-0.139568,-0.196176,0.994544
-0.145424,-0.192028,0.998936
-0.153232,-0.189832,1.006988
-0.161772,-0.187392,1.011868
-0.171288,-0.182756,1.025776
-0.187636,-0.183000,1.033096
-0.206424,-0.181048,1.048224
-0.214964,-0.180072,1.057496
-0.223992,-0.184708,1.063108
-0.228872,-0.186660,1.064816
-0.230824,-0.185684,1.078480
-0.232288,-0.187148,1.068964
-0.232288,-0.187392,1.086532
-0.229848,-0.192272,1.080432
-0.223748,-0.194468,1.084824
-0.218380,-0.195444,1.078236
-0.203008,-0.195932,1.086288
-0.193980,-0.191540,1.076528
-0.189588,-0.187148,1.074332
-0.179340,-0.184220,1.069696
-0.175192,-0.173728,1.060912
-0.172020,-0.165188,1.054324
-0.172508,-0.156648,1.047980
-0.175436,-0.151768,1.039928
-0.182268,-0.152988,1.034316
-0.195444,-0.144692,1.034560
-0.233752,-0.144448,1.030412
-0.259372,-0.143716,1.036268
-0.280112,-0.140544,1.050664
-0.311344,-0.129076,1.084092
-0.347212,-0.098332,1.095804
-0.390156,-0.086864,1.109468
-0.439200,-0.074664,1.129720
-0.510692,-0.076860,1.139480
-0.561932,-0.091256,1.146068
-0.540948,-0.104676,1.151436
-0.466772,-0.113948,1.166808
-0.541436,-0.177388,1.153388
-0.496784,-0.194712,1.157780
-0.469212,-0.207644,1.149728
-0.434564,-0.209596,1.139724
-0.386496,-0.198860,1.108736
-0.349652,-0.189100,1.074576
-0.305000,-0.180316,1.046516
-0.272060,-0.160552,1.019188
-0.224236,-0.141764,0.998448
-0.082228,-0.040748,0.995032
-0.029524,-0.023912,0.970144
-0.091988,-0.246196,0.862784
-0.194468,-0.199348,0.842288
-0.172508,-0.158844,0.838140
-0.063440,-0.092964,0.849364
-0.063440,-0.098576,0.849608
-0.065392,-0.094184,0.854732
-0.084668,-0.091256,0.851316
-0.106628,-0.096380,0.846192
-0.136152,-0.108580,0.859368
-0.160552,-0.112240,0.890600
-0.196176,-0.107116,0.894992
-0.229848,-0.125416,0.901580
-0.306952,-0.136152,0.914756
-0.314272,-0.152012,0.919880
-0.304024,-0.151524,0.928420
-0.290360,-0.161040,0.950380
-0.283772,-0.167872,0.960872
-0.315492,-0.179096,0.955016
-0.325008,-0.183732,0.949404
-0.312320,-0.179096,0.953308
-0.307196,-0.178852,0.966728
-0.272548,-0.162992,0.940376
-0.269620,-0.157868,0.879376
-0.244732,-0.137372,0.917928
-0.224724,-0.131028,0.893772
-0.213988,-0.129320,0.884256
-0.202032,-0.129320,0.866444
-0.188612,-0.127612,0.860588
-0.181536,-0.127124,0.855464
-0.171288,-0.126636,0.848632
-0.162504,-0.127368,0.846924
-0.157624,-0.132004,0.848632
-0.148596,-0.134200,0.848632
-0.138104,-0.140544,0.847656
-0.137860,-0.141520,0.848876
-0.135664,-0.142252,0.852292
-0.137372,-0.144448,0.850096
-0.140544,-0.142008,0.850340
-0.142984,-0.137616,0.848876
-0.149816,-0.133224,0.854000
-0.157868,-0.131028,0.857172
-0.164456,-0.129320,0.861320
-0.174216,-0.128588,0.865224
-0.197640,-0.136884,0.882060
-0.184220,-0.127856,0.885476
-0.197152,-0.133712,0.890600
-0.189832,-0.129076,0.891576
-0.200080,-0.129564,0.904264
-0.193980,-0.122488,0.896456
-0.193492,-0.127612,0.903288
-0.188368,-0.122244,0.911096
-0.183488,-0.121024,0.900360
-0.177388,-0.124928,0.905484
-0.170068,-0.127124,0.897676
-0.154696,-0.135420,0.885476
-0.150792,-0.143228,0.882304
-0.141276,-0.148840,0.873032
-0.128832,-0.152256,0.873764
-0.124928,-0.156892,0.877668
-0.115900,-0.155916,0.875228
-0.111752,-0.157380,0.881084
-0.107604,-0.158600,0.879132
-0.107848,-0.160796,0.884012
-0.107604,-0.157380,0.883524
-0.110532,-0.154940,0.893772
-0.117852,-0.150304,0.898164
-0.135176,-0.136396,0.907924
-0.143716,-0.130052,0.915000
-0.156404,-0.127612,0.923540
-0.162504,-0.127368,0.926468
-0.173484,-0.127124,0.934764
-0.182756,-0.132004,0.942572
-0.185928,-0.131516,0.947940
-0.190076,-0.129808,0.956236
-0.190320,-0.129808,0.960872
-0.192272,-0.127612,0.964288
-0.187636,-0.127368,0.967216
-0.188612,-0.127856,0.975024
-0.179584,-0.134200,0.976976
-0.175924,-0.139324,0.980880
-0.173728,-0.141276,0.982832
-0.171044,-0.140544,0.986736
-0.172508,-0.140788,0.988932
-0.170800,-0.143228,0.994056
-0.172996,-0.142740,0.999912
-0.174216,-0.144204,0.999912
-0.175436,-0.143472,1.000644
-0.180072,-0.144936,1.000156
-0.185440,-0.143960,1.006012
-0.191296,-0.151036,1.000644
-0.192028,-0.156160,1.002840
-0.189832,-0.160796,1.018944
-0.194712,-0.160064,1.034072
-0.196664,-0.161528,1.027972
-0.202520,-0.159576,1.039928
-0.205204,-0.159088,1.047248
-0.212524,-0.160552,1.051640
-0.219112,-0.162260,1.059936
-0.226188,-0.164700,1.047004
-0.234728,-0.171532,1.059936
-0.241072,-0.173972,1.061400
-0.250832,-0.177632,1.052616
-0.260348,-0.188612,1.055056
-0.259616,-0.190320,1.064084
-0.265228,-0.183488,1.067744
-0.262056,-0.182024,1.073600
-0.271328,-0.168360,1.089460
-0.279868,-0.156160,1.102148
-0.295240,-0.143960,1.112884
