ax,ay,az
0.004636,0.273524,0.954528
0.010248,0.271816,0.950868
0.020984,0.272548,0.963556
0.031720,0.273036,0.966484
0.038796,0.270596,0.966728
0.050508,0.273768,0.968680
0.058316,0.272548,0.972828
0.068564,0.268156,0.971852
0.080032,0.268644,0.977220
0.101260,0.264740,0.978684
0.108336,0.265960,0.974536
0.116632,0.263032,0.976488
0.127124,0.261080,0.972096
0.134444,0.257176,0.966972
0.141032,0.255468,0.966972
0.148352,0.251320,0.963312
0.151280,0.250588,0.955992
0.155672,0.246684,0.951356
0.160552,0.244244,0.945988
0.161040,0.242292,0.938668
0.164212,0.241316,0.931104
0.164700,0.240096,0.928176
0.164944,0.239364,0.923296
0.165920,0.236436,0.912804
0.164456,0.238388,0.909388
0.164456,0.237900,0.903288
0.164456,0.235704,0.898652
0.164700,0.233996,0.893284
0.164212,0.231800,0.886940
0.162016,0.230580,0.882304
0.159576,0.230824,0.877180
0.155916,0.231556,0.876204
0.149816,0.234484,0.869616
0.143472,0.236680,0.867420
0.139812,0.239364,0.867908
0.133468,0.240584,0.861564
0.128832,0.241560,0.859368
0.127368,0.241560,0.860832
0.125172,0.239852,0.856684
0.123952,0.236924,0.854244
0.123464,0.239120,0.855464
0.125172,0.234728,0.854732
0.127368,0.236436,0.854244
0.126636,0.235460,0.856196
0.126392,0.234972,0.860832
0.126636,0.235948,0.860344
0.126148,0.237900,0.858148
0.128588,0.241316,0.861808
0.128100,0.243512,0.863760
0.130296,0.243024,0.863760
0.143228,0.227652,0.825940
0.160552,0.209108,0.693936
0.127124,0.239852,0.915244
0.147376,0.244732,0.851316
0.146156,0.238388,0.777872
0.145912,0.240584,0.856684
0.129076,0.239120,0.844972
0.144204,0.237900,0.829844
0.142252,0.240096,0.879132
0.139568,0.244976,0.865224
0.136884,0.250100,0.920124
0.133224,0.249856,0.900116
0.139812,0.248392,0.934276
0.142008,0.250344,0.944280
0.142252,0.253028,0.961848
0.144448,0.253516,0.970876
0.156160,0.255712,0.981368
0.163480,0.246928,0.961116
0.170068,0.244732,1.006988
0.178608,0.242780,1.011136
0.184952,0.239120,0.989176
0.194468,0.234728,0.995032
0.207400,0.235460,1.000888
0.220088,0.233264,0.987712
0.231556,0.232288,0.937204
0.254736,0.231068,0.993324
0.265472,0.232532,0.992104
0.275232,0.236192,0.992592
0.282796,0.236192,0.988688
0.291824,0.237656,0.987224
0.297680,0.240340,0.993568
0.301584,0.243512,0.993080
0.301828,0.245708,0.998204
0.302316,0.245708,0.997472
0.300852,0.246684,0.999668
0.297436,0.248880,1.000156
0.294752,0.251076,1.002596
0.288408,0.250588,1.007720
0.283040,0.252540,1.016992
0.275232,0.256444,1.018944
0.258152,0.259128,1.035536
0.125172,0.264008,1.050908
0.014152,0.266204,1.066036
0.145668,0.269864,1.082384
0.339892,0.267912,1.078724
0.416508,0.284992,1.090436
0.338428,0.298168,1.116544
0.153476,0.300608,1.112640
0.118828,0.311832,1.125328
0.088084,0.315492,1.134356
0.062708,0.315980,1.138016
0.037820,0.310612,1.143140
0.016592,0.305976,1.143628
-0.001220,0.297436,1.151924
-0.016104,0.289140,1.149240
-0.028792,0.282308,1.158024
-0.049776,0.265716,1.151924
-0.056608,0.256688,1.152900
-0.063684,0.247416,1.134600
-0.071004,0.237412,1.142164
-0.078568,0.228384,1.124108
-0.084424,0.221308,1.107760
-0.086620,0.213500,1.103856
-0.091744,0.205936,1.086532
-0.096136,0.199104,1.078480
-0.097356,0.194468,1.065060
-0.103212,0.188856,1.053104
-0.105896,0.180804,1.040416
-0.110044,0.173484,1.027972
-0.113460,0.168604,1.033828
-0.119804,0.164944,1.028704
-0.122732,0.159088,1.025288
-0.126392,0.152744,1.025532
-0.121268,0.138104,1.030412
-0.119072,0.132492,1.039440
-0.114192,0.128344,1.049200
-0.110532,0.125416,1.057740
-0.110044,0.122976,1.069452
-0.110776,0.124928,1.080676
-0.109556,0.125904,1.091168
-0.107116,0.128344,1.110932
-0.106628,0.131028,1.115812
-0.103212,0.132248,1.125084
-0.100772,0.134932,1.139724
-0.093696,0.135664,1.137772
-0.085400,0.135176,1.149240
-0.078080,0.136152,1.151924
-0.069540,0.136152,1.147044
-0.057340,0.135908,1.148996
-0.048556,0.135176,1.150704
-0.040016,0.134932,1.146556
-0.015128,0.135908,1.138260
-0.004392,0.136884,1.132892
0.006588,0.134688,1.124596
0.022204,0.134444,1.113372
0.034404,0.132492,1.107760
0.050264,0.128100,1.090924
0.062220,0.125660,1.078968
0.073688,0.124684,1.062620
0.082228,0.123708,1.048224
0.091012,0.120780,1.038708
0.097600,0.116388,1.013332
0.104188,0.113460,0.998692
0.110044,0.111264,0.995032
0.117608,0.107604,0.978196
0.119316,0.102236,0.953796
0.121024,0.095892,0.947452
0.122000,0.094672,0.928664
0.121024,0.092232,0.921100
0.120292,0.088572,0.904508
0.118096,0.089060,0.900604
0.113704,0.087840,0.889624
0.109312,0.084912,0.884744
0.105408,0.089060,0.877424
0.101504,0.089304,0.876692
0.095648,0.095404,0.873032
0.087108,0.096136,0.871324
0.082228,0.098332,0.868152
0.076372,0.100284,0.868152
0.068320,0.102968,0.867420
0.061000,0.106140,0.869372
0.053680,0.110532,0.867664
0.047336,0.113216,0.865712
0.044408,0.117120,0.870348
0.037088,0.117608,0.878156
0.029036,0.120780,0.878888
0.023912,0.122000,0.875716
0.020984,0.121268,0.884744
0.017568,0.119316,0.881328
0.014884,0.115656,0.883036
0.014152,0.112484,0.883036
0.013664,0.112728,0.880108
0.014640,0.110044,0.878888
0.015616,0.105896,0.874740
0.014884,0.100284,0.868640
0.017324,0.093696,0.869372
0.023668,0.088328,0.866200
0.026108,0.082960,0.861320
0.027816,0.077592,0.853756
0.032452,0.074176,0.850828
0.040992,0.072224,0.869860
0.044164,0.067344,0.862540
0.047580,0.065636,0.853268
0.050020,0.062708,0.870836
0.055632,0.062220,0.864004
0.057828,0.063196,0.869128
0.061976,0.065636,0.873764
0.066368,0.069784,0.880840
0.071492,0.073932,0.878644
0.073688,0.078080,0.902556
0.075396,0.086864,0.892796
0.079056,0.090036,0.908168
0.078080,0.096136,0.915976
0.080764,0.102236,0.908900
0.084180,0.108092,0.927688
0.085888,0.111264,0.934520
0.087840,0.116388,0.942328
0.091988,0.115900,0.951112
0.096624,0.120536,0.955504
0.103944,0.126392,0.968924
0.105408,0.128100,0.971120
0.110776,0.130052,0.979172
0.117608,0.133956,0.986492
0.121268,0.139080,0.990884
0.126636,0.136396,0.985760
0.133712,0.141520,0.982344
0.140788,0.145180,0.985516
0.147376,0.146400,0.983564
0.152500,0.150792,0.981368
0.159820,0.152988,0.973560
0.166896,0.154940,0.973316
0.174216,0.157624,0.970388
0.180072,0.161528,0.966484
0.187148,0.160552,0.957944
0.191784,0.164456,0.960872
0.199592,0.166896,0.955748
0.203496,0.165920,0.952088
0.221064,0.160308,0.906948
0.214720,0.140544,0.797392
0.207644,0.169092,0.940376
0.226920,0.177144,0.904996
0.218380,0.163968,0.886208
0.202032,0.171288,0.895236
0.201056,0.175924,0.879864
0.208620,0.164456,0.893528
0.202764,0.159820,0.904752
0.194224,0.164944,0.897676
0.189344,0.167384,0.928420
0.186660,0.165920,0.909632
0.183976,0.169336,0.940376
0.177632,0.173240,0.939644
0.172996,0.174948,0.940132
0.169092,0.177876,0.954772
0.174460,0.180316,0.950868
0.177876,0.178120,0.949648
0.185684,0.166896,0.928664
0.190320,0.164212,0.934276
0.189100,0.161040,0.951600
0.192272,0.149084,0.941352
0.194712,0.143960,0.926956
0.202276,0.136152,0.925736
0.205204,0.127368,0.919392
0.212036,0.119560,0.915732
0.213012,0.113216,0.913536
0.216184,0.105408,0.902068
0.217160,0.097600,0.906460
0.217404,0.091012,0.902800
0.220820,0.081984,0.901092
0.220332,0.078812,0.900604
0.219600,0.076372,0.896456
0.222040,0.071980,0.900360
0.218380,0.068320,0.898652
0.218380,0.064172,0.901092
0.218380,0.060024,0.906216
0.341112,-0.178852,0.874008
0.455548,-0.211060,0.863272
0.170800,0.376980,0.940132
-0.004148,0.266204,0.951600
0.076860,0.157624,0.954772
0.210816,0.062952,0.929640
0.218624,0.060268,0.932080
0.221552,0.078568,0.938912
0.224968,0.090524,0.944524
0.227164,0.089304,0.953796
0.225944,0.086864,0.938668
0.230336,0.082716,0.942084
0.243024,0.083692,0.941596
0.253760,0.084912,0.947452
0.264496,0.082472,0.948916
0.276452,0.082228,0.942816
0.286456,0.079544,0.948916
0.291580,0.081496,0.953796
0.291336,0.086376,0.967216
0.286456,0.090524,0.974536
0.278160,0.094916,0.973316
0.272060,0.100772,0.991616
0.261812,0.104188,1.011868
0.251076,0.116876,1.034804
0.235948,0.133712,1.068964
0.212524,0.156404,1.099464
0.174704,0.179584,1.124596
0.130784,0.207888,1.139724
0.079056,0.237900,1.181204
0.025620,0.261812,1.205116
-0.032208,0.278404,1.203408
-0.082716,0.289384,1.204872
-0.133712,0.308416,1.229516
-0.175436,0.315248,1.215852
-0.206912,0.321104,1.205848
-0.230824,0.318664,1.196576
-0.244488,0.311588,1.149728
-0.234240,0.281820,1.133624
-0.229848,0.269132,1.136064
-0.211548,0.252296,1.108248
-0.180316,0.230580,1.080920
-0.166652,0.217404,1.067012
-0.151524,0.207400,1.052860
-0.138836,0.202764,1.041392
-0.124684,0.198616,1.030412
-0.122732,0.201544,1.041392
-0.122732,0.209352,1.050420
-0.134200,0.218136,1.056764
-0.149084,0.228872,1.068720
-0.172508,0.239608,1.081408
-0.194712,0.255712,1.110200
-0.222528,0.267912,1.113128
-0.251808,0.280356,1.133136
-0.273768,0.288896,1.167540
-0.296704,0.300364,1.183888
-0.311588,0.304024,1.207800
-0.329888,0.305976,1.229272
-0.329400,0.305000,1.239032
-0.324764,0.300120,1.240252
-0.312808,0.288408,1.244400
-0.297680,0.277672,1.246352
-0.281332,0.264496,1.244156
-0.259616,0.252296,1.228540
-0.235460,0.235460,1.220732
-0.208864,0.221308,1.214144
-0.185684,0.207888,1.178032
-0.161528,0.199104,1.165100
-0.139080,0.193736,1.144360
-0.116876,0.184952,1.116300
-0.095160,0.180316,1.096292
-0.075152,0.175436,1.076040
-0.052460,0.170068,1.048712
-0.030012,0.164212,1.030656
-0.007808,0.160308,1.009916
0.007564,0.157380,0.981124
0.041724,0.149084,0.959896
0.059292,0.147620,0.945012
0.071248,0.141032,0.940376
0.082228,0.141520,0.928664
0.089548,0.141032,0.926956
0.096136,0.140056,0.920368
0.099796,0.136884,0.923540
0.100528,0.138836,0.924028
0.098088,0.137372,0.929884
0.092964,0.137128,0.935740
0.086864,0.139324,0.935252
0.076128,0.143472,0.942816
0.071248,0.143472,0.955504
0.060024,0.140788,0.968192
0.050020,0.138348,0.974536
0.040748,0.136152,0.975512
0.025864,0.136396,0.986004
0.014152,0.136884,0.987956
0.003416,0.137616,0.996252
-0.004392,0.137616,1.004304
-0.013420,0.139324,1.003084
-0.023668,0.140300,1.009916
-0.032452,0.142008,1.014308
-0.042944,0.140056,1.023336
-0.051484,0.140544,1.016260
-0.058316,0.141520,1.012844
-0.066612,0.140300,1.019676
-0.076372,0.139812,1.007720
-0.087108,0.132248,1.006012
-0.091500,0.131516,1.002108
-0.095648,0.127856,1.000400
-0.101260,0.126148,0.998448
-0.105408,0.124196,0.999912
-0.111996,0.125172,0.995520
-0.117608,0.126392,0.988200
-0.125416,0.127612,0.985272
-0.128344,0.126636,0.986248
-0.132248,0.128832,0.992104
-0.137128,0.126880,0.976488
-0.143472,0.125660,0.980636
-0.148108,0.127124,0.985760
-0.153720,0.131272,0.982832
-0.158844,0.134688,0.992836
-0.164456,0.138836,0.995520
-0.181048,0.146156,1.000644
-0.186172,0.148840,1.010404
-0.192272,0.149328,1.008452
-0.198372,0.149572,1.019676
-0.198616,0.153476,1.031388
-0.201056,0.155672,1.035536
-0.200324,0.154452,1.041636
-0.199348,0.157624,1.050908
-0.196176,0.156648,1.051396
-0.191784,0.159820,1.057496
-0.187880,0.162016,1.058716
-0.184220,0.165432,1.056764
-0.177876,0.172752,1.060180
-0.172264,0.180072,1.056764
-0.163968,0.185684,1.072624
-0.159088,0.191052,1.059204
-0.150304,0.198128,1.054568
-0.145180,0.206180,1.066280
-0.140788,0.214232,1.060912
-0.130296,0.228384,1.064084
-0.129076,0.233996,1.060424
-0.123464,0.237412,1.058472
-0.117852,0.244732,1.055056
-0.112972,0.253272,1.050908
-0.107360,0.256688,1.046272
-0.101992,0.262544,1.039196
-0.096136,0.261812,1.036756
-0.092232,0.267912,1.026264
-0.087352,0.269620,1.021140
-0.081740,0.275232,1.012844
-0.077592,0.279624,1.007964
-0.072224,0.282064,1.000400
-0.069052,0.287188,0.998936
-0.062952,0.290604,0.990396
-0.062464,0.292800,0.983320
-0.058804,0.297924,0.969900
-0.062952,0.307928,0.961848
-0.067588,0.316468,0.953308
-0.071004,0.323788,0.938668
-0.076372,0.329644,0.939156
-0.081984,0.338428,0.933300
-0.084668,0.348676,0.924272
-0.086376,0.359412,0.915488
-0.087108,0.369172,0.912804
-0.086376,0.374540,0.906460
-0.087596,0.381128,0.894504
-0.088328,0.381372,0.871324
-0.088084,0.381616,0.875960
-0.088328,0.385520,0.857660
-0.087596,0.390400,0.852048
-0.089060,0.399428,0.838628
-0.089304,0.395036,0.828136
-0.083692,0.391620,0.767136
-0.078568,0.390644,0.805444
-0.076128,0.392352,0.805444
-0.075396,0.392596,0.779580
-0.065148,0.386496,0.772016
-0.056120,0.378200,0.772260
-0.048068,0.366244,0.756644
-0.036600,0.357948,0.743224
-0.026352,0.349408,0.743712
-0.012932,0.344772,0.730292
0.000976,0.333304,0.722484
0.013664,0.322812,0.721508
0.029280,0.304024,0.720288
0.045628,0.286456,0.710284
0.059780,0.269864,0.710040
0.073688,0.257420,0.716384
0.085644,0.244976,0.724680
0.097844,0.232532,0.729804
0.102968,0.223504,0.739320
0.106872,0.216184,0.750788
0.105652,0.215452,0.767624
0.104432,0.213256,0.798612
0.096868,0.212524,0.806420
0.090036,0.209596,0.823256
0.082960,0.212280,0.844484
0.073688,0.214476,0.867420
0.062952,0.218868,0.893040
0.052948,0.226432,0.915976
0.030988,0.231556,0.959896
0.019520,0.241072,0.988200
0.005856,0.248636,1.009916
-0.006344,0.257664,1.038464
-0.023912,0.270108,1.061400
-0.044652,0.283040,1.078724
-0.067344,0.293044,1.091900
-0.087596,0.301340,1.115080
-0.110532,0.300120,1.147288
-0.131516,0.308172,1.162660
-0.151036,0.319884,1.171200
-0.171044,0.330132,1.172176
-0.185440,0.332816,1.178276
-0.197152,0.337208,1.186328
-0.200080,0.338916,1.189012
-0.207644,0.335256,1.179252
-0.204960,0.312320,1.167052
-0.194224,0.306952,1.149240
-0.183244,0.301828,1.140212
-0.164456,0.296216,1.134600
-0.146156,0.285968,1.103612
-0.093208,0.249612,1.074332
-0.066124,0.239852,1.060668
-0.035624,0.227652,1.050420
-0.008784,0.222040,1.039196
0.005368,0.217404,1.020896
0.019032,0.215208,1.013820
0.029768,0.216184,1.011624
0.033428,0.219112,1.009184
0.034160,0.221796,1.005768
0.030988,0.230092,1.011868
0.032452,0.237168,1.014796
0.031476,0.244000,1.022604
0.034648,0.249368,1.025288
0.039772,0.252052,1.032120
0.045872,0.254248,1.039196
0.053680,0.255224,1.050664
0.061976,0.257664,1.054324
0.066856,0.260348,1.059448
0.075884,0.265472,1.077016
0.082960,0.267668,1.077504
0.090524,0.271572,1.079700
0.096868,0.273036,1.086776
0.099552,0.277916,1.085068
0.101504,0.280356,1.087996
0.104188,0.281820,1.081408
0.102236,0.284504,1.077748
0.102724,0.282064,1.069940
0.097112,0.284748,1.053836
0.095404,0.283772,1.043100
0.094428,0.281088,1.036512
0.091500,0.280844,1.026264
0.088084,0.275476,1.018944
0.084912,0.274012,1.008696
0.080520,0.270840,1.001376
0.077348,0.267424,0.996252
0.071248,0.267180,0.991128
0.063684,0.261812,0.971608
0.060756,0.254736,0.977952
0.056364,0.254004,0.956236
0.050020,0.251808,0.948184
0.044408,0.248636,0.944524
0.036112,0.243512,0.935008
0.026596,0.243268,0.929884
0.018544,0.237168,0.926224
0.010248,0.234240,0.921588
0.000244,0.232532,0.923540
-0.008052,0.230824,0.922564
0.031720,0.029768,0.885964
0.150792,-0.147132,0.886940
-0.104188,0.648796,0.960384
-0.285480,0.508740,0.943304
-0.075396,0.241072,0.944768
-0.068808,0.249124,0.941108
-0.068076,0.265716,0.944768
-0.071736,0.260104,0.944768
-0.080032,0.256200,0.940132
-0.081496,0.266204,0.945500
-0.080032,0.266448,0.953552
-0.081496,0.259616,0.951112
-0.078568,0.256688,0.944524
-0.070028,0.255956,0.952820
-0.066124,0.252296,0.948184
-0.058560,0.243024,0.956724
-0.047824,0.234972,0.942572
0.002440,0.204472,0.944280
0.045628,0.177876,0.954772
-0.029524,0.234484,0.934276
-0.078812,0.248392,0.951844
-0.064660,0.235216,0.946720
-0.032208,0.230824,0.955016
-0.027816,0.235704,0.951844
-0.024400,0.231800,0.939156
-0.004880,0.223260,0.998204
-0.018056,0.234728,0.936228
-0.019764,0.238144,0.940132
-0.001952,0.237900,0.941840
0.009028,0.238144,0.949404
0.012932,0.243024,0.937936
0.013908,0.246196,0.952576
0.015616,0.253516,0.946964
0.014640,0.261812,0.940132
0.013664,0.272548,0.940864
0.021716,0.284504,0.963800
0.020008,0.294752,0.958676
0.015372,0.302560,0.964044
0.018544,0.313784,0.960140
0.020252,0.324520,0.956724
0.023424,0.336232,0.963800
0.027572,0.345504,0.959164
0.031720,0.355508,0.965264
0.034404,0.366000,0.963800
0.038064,0.374052,0.963312
0.041968,0.382104,0.956236
0.046848,0.391620,0.957456
0.053192,0.404308,0.959652
0.058316,0.413092,0.948672
0.066368,0.419680,0.944036
0.074664,0.425780,0.939156
0.074908,0.418216,0.941840
0.086132,0.437248,0.916464
0.098820,0.451888,0.908900
0.106140,0.444324,0.913048
0.113704,0.445788,0.897920
0.122244,0.452132,0.895236
0.128588,0.457744,0.870104
0.133956,0.457744,0.870104
0.140056,0.455304,0.845948
0.142252,0.454816,0.837164
0.143960,0.454084,0.833016
0.148352,0.450424,0.819352
0.152256,0.443592,0.815204
0.154696,0.437492,0.807396
0.157868,0.431636,0.807152
0.160308,0.423828,0.803736
0.162748,0.414800,0.798368
0.170068,0.406504,0.798856
0.172264,0.396256,0.803248
0.175924,0.389668,0.801052
0.178852,0.384544,0.806176
0.182024,0.378444,0.804712
0.184464,0.374296,0.810812
0.182268,0.366732,0.813984
0.174948,0.353556,0.814228
0.164212,0.342820,0.817644
0.155428,0.330376,0.823988
0.145180,0.319884,0.822768
0.138836,0.307440,0.821060
0.134688,0.294020,0.821792
0.134444,0.277428,0.824476
0.137616,0.262056,0.829112
0.141032,0.244488,0.830332
0.145180,0.227652,0.831552
0.151280,0.212280,0.842288
0.155672,0.200568,0.848632
0.160064,0.188124,0.856928
0.162504,0.180316,0.857660
0.169336,0.172752,0.869860
0.168116,0.166896,0.877668
0.168360,0.165188,0.891332
0.165188,0.169092,0.904020
0.152988,0.186416,0.927200
0.145668,0.198860,0.946720
0.133712,0.216428,0.960872
0.122732,0.232776,0.974536
0.110288,0.248392,0.994056
0.094916,0.265228,0.997228
0.083448,0.278160,1.001132
0.069784,0.289872,1.007964
0.057584,0.299144,1.011136
0.056120,0.311344,1.021140
0.052948,0.321104,1.019920
0.054900,0.328668,1.017480
0.057828,0.329156,1.014796
0.065392,0.332328,1.015528
0.072956,0.328424,1.006256
0.081984,0.326960,1.001864
0.095648,0.323788,0.994056
0.108824,0.317444,0.982344
0.125904,0.314028,0.968680
0.140300,0.306952,0.952576
0.160064,0.300608,0.935984
0.175924,0.297436,0.924272
0.192760,0.292068,0.901336
0.213256,0.285480,0.887184
0.226676,0.285480,0.877424
0.240584,0.280600,0.868396
0.251320,0.276940,0.854732
0.262056,0.276696,0.846436
0.267668,0.275964,0.841800
0.269864,0.276696,0.840336
0.271328,0.279380,0.835944
0.272792,0.283284,0.843264
0.269376,0.287920,0.841312
0.266692,0.295728,0.850828
0.262788,0.298656,0.849364
0.252052,0.310368,0.870348
0.249612,0.312076,0.877912
0.242536,0.316712,0.881328
0.237412,0.320128,0.897432
0.234240,0.321104,0.905972
0.228140,0.325984,0.910608
0.222528,0.326716,0.917196
0.218868,0.329644,0.919880
0.211548,0.329400,0.920856
0.205936,0.327692,0.920124
0.202764,0.331596,0.920368
0.202276,0.328424,0.916220
0.201300,0.327448,0.912316
0.200812,0.327448,0.901580
0.200568,0.326472,0.897920
0.202032,0.322324,0.890356
0.203008,0.317688,0.880596
0.205204,0.316712,0.871568
0.209840,0.314028,0.863760
0.210084,0.309636,0.855220
0.215696,0.311100,0.848876
0.220820,0.305000,0.834724
0.224236,0.305000,0.829356
0.226676,0.301828,0.816912
0.246196,0.279868,0.774456
0.242292,0.260836,0.625372
0.260836,0.285480,0.836432
0.263764,0.311588,0.661728
0.255956,0.285724,0.751032
0.243756,0.284748,0.709796
0.243512,0.293776,0.749568
0.232776,0.291580,0.751276
0.230580,0.284016,0.699548
0.224480,0.288896,0.788608
0.223016,0.285968,0.760792
0.221308,0.284260,0.792024
0.218868,0.278404,0.812520
0.221064,0.275720,0.824964
0.226920,0.270840,0.837164
0.231068,0.265716,0.849120
0.235216,0.260836,0.866200
0.237168,0.262056,0.882792
0.240340,0.248636,0.884012
0.242292,0.246684,0.876692
0.252784,0.242048,0.905972
0.255712,0.234728,0.908412
0.256932,0.233020,0.906704
0.259372,0.228384,0.925736
0.260836,0.227164,0.923052
0.258152,0.220088,0.927200
0.259616,0.212280,0.936228
0.259128,0.200812,0.941596
0.262300,0.185684,0.948916
0.262544,0.171044,0.958432
0.260348,0.154452,0.963800
0.260104,0.140056,0.975024
0.253760,0.127856,0.996008
0.243756,0.113704,1.001132
0.229360,0.109800,1.023336
0.215940,0.108092,1.041148
0.196664,0.115656,1.063108
0.174948,0.133712,1.103612
0.149084,0.160064,1.139724
0.116632,0.191296,1.171688
0.073688,0.218136,1.188768
0.031232,0.255956,1.221464
-0.025376,0.289140,1.243180
-0.255468,0.354776,1.293200
-0.463112,0.402356,1.300032
-0.338184,0.362584,1.295884
-0.077836,0.309148,1.286368
0.018544,0.304268,1.290760
-0.069052,0.300364,1.278072
-0.208376,0.304512,1.254160
-0.332572,0.322324,1.244888
-0.328912,0.309636,1.216096
-0.315248,0.288652,1.208044
-0.296460,0.269132,1.183888
-0.273768,0.254492,1.150216
-0.244244,0.236192,1.135088
-0.219356,0.222284,1.117276
-0.192028,0.211548,1.110932
-0.173728,0.203496,1.102636
-0.152500,0.197152,1.094340
-0.135664,0.193248,1.092632
-0.123220,0.192760,1.102880
-0.120780,0.193980,1.112396
-0.120048,0.199104,1.136308
-0.124196,0.202764,1.145092
-0.130052,0.211304,1.160708
-0.146400,0.230092,1.198772
-0.154940,0.239852,1.219512
-0.160796,0.251808,1.245132
-0.169336,0.262300,1.258064
-0.172020,0.265960,1.281976
-0.182756,0.273768,1.295884
-0.182512,0.271084,1.312720
-0.176900,0.266204,1.322724
-0.176168,0.263276,1.321504
-0.172020,0.255712,1.321992
-0.169092,0.247904,1.330532
-0.159820,0.238144,1.336632
-0.151036,0.230336,1.332240
-0.140788,0.221308,1.318820
-0.129320,0.209840,1.306864
-0.118096,0.202032,1.293932
-0.108092,0.193492,1.270020
-0.098088,0.190808,1.252208
-0.087596,0.190564,1.201700
-0.070028,0.191784,1.179252
-0.059292,0.192028,1.151680
-0.047336,0.191296,1.122888
-0.036112,0.193980,1.103612
-0.023180,0.195932,1.068232
-0.010980,0.196908,1.049200
-0.002684,0.200568,1.027240
0.002440,0.201300,1.011380
0.010004,0.202764,0.990884
0.016104,0.202032,0.966972
0.024400,0.200324,0.953796
0.029036,0.200080,0.938912
0.030988,0.201544,0.923540
0.029524,0.201788,0.910608
0.025864,0.202276,0.896944
0.020740,0.202520,0.891332
0.015860,0.201544,0.884256
0.006588,0.203252,0.879132
0.000976,0.204228,0.876204
-0.004148,0.203496,0.866932
-0.008540,0.200324,0.875960
-0.017568,0.199836,0.867176
-0.023668,0.195932,0.866688
-0.031476,0.193736,0.864980
-0.037332,0.194712,0.865468
-0.043188,0.193980,0.875960
-0.047336,0.189344,0.878644
-0.050020,0.184464,0.871080
-0.049288,0.178364,0.876936
-0.047824,0.172996,0.882548
-0.044652,0.163236,0.878888
-0.042456,0.157380,0.877424
-0.040260,0.152988,0.877912
-0.039528,0.147132,0.876204
-0.033428,0.143960,0.879864
-0.033184,0.138592,0.879132
-0.031232,0.138592,0.877912
-0.026840,0.135420,0.877180
-0.024644,0.131272,0.883524
-0.011468,0.113948,0.833992
0.017812,0.117608,0.735172
-0.023180,0.134444,0.918172
-0.005856,0.146156,0.795684
-0.008296,0.136884,0.852292
-0.016836,0.138836,0.838872
-0.007564,0.144692,0.829844
-0.014396,0.138104,0.867420
-0.016836,0.141032,0.840824
-0.016104,0.142496,0.875716
-0.020496,0.147132,0.874740
-0.020740,0.147132,0.884012
-0.019032,0.150548,0.890844
-0.016348,0.153476,0.892796
-0.013176,0.155184,0.895480
-0.007808,0.153232,0.893772
0.003172,0.152988,0.883036
0.000976,0.157136,0.900360
0.010004,0.153720,0.885232
0.019764,0.151280,0.864248
0.028548,0.145668,0.874740
0.034648,0.142496,0.865468
0.042944,0.138104,0.848388
0.046360,0.138104,0.842532
0.063196,0.134200,0.836676
0.071492,0.130296,0.827404
0.081496,0.125172,0.800320
0.100528,0.120536,0.796416
0.111264,0.121024,0.794952
0.120292,0.118584,0.782264
0.131760,0.118096,0.775920
0.141764,0.117608,0.773236
0.151036,0.115168,0.765672
0.157868,0.114924,0.768844
0.165432,0.113216,0.767136
0.170556,0.114192,0.771528
0.170800,0.118584,0.772016
0.176412,0.119316,0.770308
0.180072,0.119072,0.783240
0.180804,0.121024,0.785680
0.182756,0.122488,0.792756
0.185440,0.132004,0.804468
0.183488,0.144936,0.801784
0.181780,0.149328,0.807396
0.172264,0.151768,0.825452
0.175192,0.154696,0.827648
0.175436,0.154208,0.834968
0.175436,0.156892,0.848632
0.174948,0.156404,0.867664
0.175680,0.160064,0.859368
0.177388,0.163724,0.882792
0.179584,0.160552,0.896944
0.179340,0.157136,0.902068
0.183732,0.157868,0.921588
0.187880,0.159088,0.924028
0.188368,0.160796,0.942084
0.190564,0.162504,0.957456
0.188612,0.165676,0.958188
0.185196,0.168604,0.975512
0.180560,0.176656,0.988200
0.180560,0.180316,0.998448
0.181048,0.186416,1.000644
0.182024,0.190564,1.009672
0.185928,0.197396,1.012112
0.193248,0.202032,1.031632
0.197396,0.205692,1.036268
0.206912,0.206668,1.047004
0.214232,0.213744,1.055788
0.223016,0.217160,1.059204
0.234728,0.222772,1.064328
0.241560,0.225944,1.064816
0.248880,0.231800,1.070916
0.251320,0.238632,1.064328
0.255712,0.241072,1.070916
0.260104,0.250100,1.074576
0.259128,0.260592,1.069696
0.258396,0.266692,1.086044
0.254736,0.279136,1.091900
0.248392,0.289384,1.108004
0.237900,0.300852,1.119228
0.225700,0.313296,1.143384
0.206912,0.327936,1.152900
0.181536,0.337696,1.186816
0.148108,0.359900,1.193404
0.106140,0.382104,1.215364
0.058072,0.398696,1.222440
0.005612,0.416264,1.237080
-0.040748,0.429196,1.247084
-0.088328,0.438224,1.250744
-0.128588,0.445300,1.253672
-0.162260,0.451156,1.250500
-0.209108,0.448960,1.218780
-0.221064,0.440664,1.204140
-0.225700,0.427976,1.180716
-0.226188,0.413336,1.129720
-0.219112,0.396256,1.126548
-0.202764,0.378932,1.103856
-0.174460,0.357216,1.062864
-0.152500,0.339404,1.045052
-0.133956,0.330132,1.035292
-0.114680,0.318908,1.000644
-0.094916,0.311832,0.993812
-0.075640,0.306464,0.977464
-0.065636,0.307440,0.983320
