Initialize correctly IMU!
Step Detector Configured. Starting...
ax,ay,az,state,step_detected
Measured Frequency: 0 Hz
0.031232,-0.064416,0.980636,LOOKING_FOR_SECOND_MAX,0
0.012444,-0.057096,0.983320,LOOKING_FOR_SECOND_MAX,0
-0.006588,-0.045384,1.004792,LOOKING_FOR_SECOND_MAX,0
-0.045140,-0.027816,1.013820,LOOKING_FOR_SECOND_MAX,0
-0.060756,-0.023180,1.020164,LOOKING_FOR_SECOND_MAX,0
-0.068564,-0.020496,1.024068,LOOKING_FOR_SECOND_MAX,0
-0.072468,-0.021472,1.028460,LOOKING_FOR_SECOND_MAX,0
-0.073932,-0.024888,1.030412,LOOKING_FOR_SECOND_MAX,0
-0.083448,-0.016836,1.032608,LOOKING_FOR_SECOND_MAX,0
-0.100040,-0.000976,1.027972,LOOKING_FOR_SECOND_MAX,0
-0.101992,0.019764,1.018212,LOOKING_FOR_SECOND_MAX,0
-0.105408,0.037332,1.002108,LOOKING_FOR_SECOND_MAX,0
-0.104432,0.052704,0.989664,LOOKING_FOR_SECOND_MAX,0
-0.096868,0.064172,0.969900,LOOKING_FOR_SECOND_MAX,0
-0.066368,0.074420,0.951844,LOOKING_FOR_SECOND_MAX,0
-0.049532,0.076860,0.956724,LOOKING_FOR_SECOND_MAX,0
-0.031720,0.074420,0.958676,LOOKING_FOR_SECOND_MAX,0
-0.015128,0.071736,0.954772,LOOKING_FOR_SECOND_MAX,0
0.000000,0.073932,0.943548,LOOKING_FOR_SECOND_MAX,0
0.018300,0.083692,0.923540,LOOKING_FOR_SECOND_MAX,0
0.028060,0.093940,0.906948,LOOKING_FOR_SECOND_MAX,0
0.041236,0.096868,0.888892,LOOKING_FOR_SECOND_MAX,0
0.063440,0.089548,0.888648,LOOKING_FOR_SECOND_MAX,0
0.073932,0.083204,0.881816,LOOKING_FOR_SECOND_MAX,0
0.082228,0.076616,0.865956,LOOKING_FOR_SECOND_MAX,0
0.088328,0.071248,0.846192,LOOKING_FOR_SECOND_MAX,0
0.092964,0.065392,0.822768,LOOKING_FOR_SECOND_MAX,0
0.097112,0.054656,0.806176,LOOKING_FOR_SECOND_MAX,0
0.104676,0.039528,0.799588,LOOKING_FOR_SECOND_MAX,0
0.113216,0.034648,0.802028,LOOKING_FOR_SECOND_MAX,0
0.117364,0.033916,0.806664,LOOKING_FOR_SECOND_MAX,0
0.119072,0.031720,0.808616,LOOKING_FOR_SECOND_MAX,0
0.116632,0.029036,0.803736,LOOKING_FOR_SECOND_MAX,0
0.111508,0.029036,0.792268,LOOKING_FOR_SECOND_MAX,0
0.107848,0.038796,0.781532,LOOKING_FOR_SECOND_MAX,0
0.098332,0.066612,0.790560,LOOKING_FOR_SECOND_MAX,0
0.093452,0.071980,0.811544,LOOKING_FOR_SECOND_MAX,0
0.088328,0.075152,0.828136,LOOKING_FOR_SECOND_MAX,0
0.083448,0.077592,0.838140,LOOKING_FOR_SECOND_MAX,0
0.077104,0.085400,0.842288,LOOKING_FOR_SECOND_MAX,0
0.070028,0.088084,0.840092,LOOKING_FOR_SECOND_MAX,0
0.065148,0.088084,0.839848,LOOKING_FOR_SECOND_MAX,0
0.059780,0.089304,0.849852,LOOKING_FOR_SECOND_MAX,0
0.047092,0.081252,0.858636,LOOKING_FOR_SECOND_MAX,0
0.041236,0.078812,0.868396,LOOKING_FOR_SECOND_MAX,0
0.038796,0.075640,0.877912,LOOKING_FOR_SECOND_MAX,0
0.034160,0.075640,0.884744,LOOKING_FOR_SECOND_MAX,0
0.027816,0.070516,0.889624,LOOKING_FOR_SECOND_MAX,0
0.025376,0.064416,0.901336,LOOKING_FOR_SECOND_MAX,0
0.025376,0.059048,0.912804,LOOKING_FOR_SECOND_MAX,0
0.033916,0.049532,0.936716,LOOKING_FOR_SECOND_MAX,0
0.035380,0.046360,0.941352,LOOKING_FOR_SECOND_MAX,0
0.037820,0.044164,0.945744,LOOKING_FOR_SECOND_MAX,0
0.043676,0.043188,0.948428,LOOKING_FOR_SECOND_MAX,0
0.053680,0.043920,0.946720,LOOKING_FOR_SECOND_MAX,0
0.054656,0.038796,0.946232,LOOKING_FOR_SECOND_MAX,0
0.050020,0.032208,0.940620,LOOKING_FOR_SECOND_MAX,0
Measured Frequency: 207 Hz
0.045872,0.034160,0.926712,LOOKING_FOR_SECOND_MAX,0
0.057096,0.036600,0.928420,LOOKING_FOR_SECOND_MAX,0
0.066368,0.041236,0.933544,LOOKING_FOR_SECOND_MAX,0
0.071248,0.040504,0.948916,LOOKING_FOR_SECOND_MAX,0
0.077348,0.038796,0.965752,LOOKING_FOR_SECOND_MAX,0
0.077348,0.041236,0.975268,LOOKING_FOR_SECOND_MAX,0
0.078080,0.044408,0.973316,LOOKING_FOR_SECOND_MAX,0
0.076128,0.044408,0.967216,LOOKING_FOR_SECOND_MAX,0
0.074420,0.039284,0.967460,LOOKING_FOR_SECOND_MAX,0
0.076128,0.033184,0.971608,LOOKING_FOR_SECOND_MAX,0
0.079300,0.029524,0.970632,LOOKING_FOR_MIN,1
0.076860,0.027328,0.969656,LOOKING_FOR_MIN,0
0.075640,0.030500,0.964532,LOOKING_FOR_MIN,0
0.071492,0.034892,0.964288,LOOKING_FOR_MIN,0
0.068564,0.042700,0.965996,LOOKING_FOR_MIN,0
0.069784,0.052948,0.978928,LOOKING_FOR_MIN,0
0.074420,0.053924,0.983320,LOOKING_FOR_MIN,0
0.080764,0.054900,0.985760,LOOKING_FOR_MIN,0
0.084912,0.055632,0.987712,LOOKING_FOR_MIN,0
0.084180,0.059536,0.991128,LOOKING_FOR_MIN,0
0.088572,0.063928,0.993812,LOOKING_FOR_MIN,0
0.094428,0.068808,0.994056,LOOKING_FOR_MIN,0
0.097112,0.074908,0.996252,LOOKING_FOR_MIN,0
0.104432,0.086620,0.997960,LOOKING_FOR_MIN,0
0.108092,0.094428,1.002108,LOOKING_FOR_MIN,0
0.112240,0.099308,1.013576,LOOKING_FOR_MIN,0
0.109068,0.101016,1.023336,LOOKING_FOR_MIN,0
0.106384,0.100040,1.028460,LOOKING_FOR_MIN,0
0.102480,0.101748,1.028704,LOOKING_FOR_MIN,0
0.099552,0.103944,1.030900,LOOKING_FOR_MIN,0
0.093696,0.106384,1.058716,LOOKING_FOR_MIN,0
0.080276,0.106628,1.079700,LOOKING_FOR_MIN,0
0.071980,0.112484,1.094340,LOOKING_FOR_MIN,0
0.064416,0.115412,1.105808,LOOKING_FOR_MIN,0
0.058804,0.118828,1.112884,LOOKING_FOR_MIN,0
0.053436,0.124928,1.119228,LOOKING_FOR_MIN,0
0.046116,0.127612,1.119472,LOOKING_FOR_MIN,0
0.033672,0.137128,1.109712,LOOKING_FOR_MIN,0
0.029524,0.142496,1.083116,LOOKING_FOR_MIN,0
0.043920,0.142252,1.078480,LOOKING_FOR_MIN,0
0.054900,0.137860,1.079212,LOOKING_FOR_MIN,0
0.062220,0.131272,1.087020,LOOKING_FOR_MIN,0
0.062952,0.122244,1.093364,LOOKING_FOR_MIN,0
0.059536,0.119072,1.103124,LOOKING_FOR_MIN,0
0.054168,0.118340,1.111664,LOOKING_FOR_MIN,0
0.049776,0.105408,1.127280,LOOKING_FOR_MIN,0
0.041968,0.093940,1.133868,LOOKING_FOR_MIN,0
0.041968,0.078324,1.145824,LOOKING_FOR_MIN,0
0.039040,0.072712,1.167784,LOOKING_FOR_MIN,0
0.031720,0.081984,1.195600,LOOKING_FOR_MIN,0
0.020984,0.107360,1.231224,LOOKING_FOR_MIN,0
-0.001708,0.141276,1.264408,LOOKING_FOR_MIN,0
-0.039040,0.187148,1.278316,LOOKING_FOR_MIN,0
-0.098332,0.209352,1.255136,LOOKING_FOR_MIN,0
-0.111264,0.218136,1.223904,LOOKING_FOR_MIN,0
-0.124928,0.205936,1.203164,LOOKING_FOR_MIN,0
-0.142008,0.180560,1.205848,LOOKING_FOR_MIN,0
-0.163236,0.156892,1.230492,LOOKING_FOR_SECOND_MAX,0
-0.190564,0.136640,1.283684,LOOKING_FOR_SECOND_MAX,0
-0.233020,0.123220,1.293200,LOOKING_FOR_SECOND_MAX,0
-0.252784,0.123464,1.284416,LOOKING_FOR_SECOND_MAX,0
-0.262544,0.123952,1.252208,LOOKING_FOR_SECOND_MAX,0
-0.262056,0.125416,1.210240,LOOKING_FOR_SECOND_MAX,0
-0.247416,0.137860,1.165588,LOOKING_FOR_SECOND_MAX,0
-0.212524,0.153232,1.088728,LOOKING_FOR_SECOND_MAX,0
-0.143228,0.153476,1.058716,LOOKING_FOR_SECOND_MAX,0
-0.112972,0.163236,1.031144,LOOKING_FOR_SECOND_MAX,0
-0.079544,0.174948,1.002352,LOOKING_FOR_SECOND_MAX,0
-0.042456,0.182268,0.985028,LOOKING_FOR_SECOND_MAX,0
0.000000,0.183488,0.969412,LOOKING_FOR_SECOND_MAX,0
0.043188,0.178852,0.962092,LOOKING_FOR_SECOND_MAX,0
0.077836,0.171776,0.967704,LOOKING_FOR_SECOND_MAX,0
0.137616,0.133956,0.974048,LOOKING_FOR_SECOND_MAX,0
0.162016,0.117120,0.966728,LOOKING_FOR_SECOND_MAX,0
0.177388,0.098820,0.951844,LOOKING_FOR_SECOND_MAX,0
0.180560,0.078324,0.933056,LOOKING_FOR_SECOND_MAX,0
0.173240,0.058072,0.917684,LOOKING_FOR_SECOND_MAX,0
0.157380,0.049288,0.897676,LOOKING_FOR_SECOND_MAX,0
0.137616,0.050020,0.881816,LOOKING_FOR_SECOND_MAX,0
0.112484,0.052460,0.936472,LOOKING_FOR_SECOND_MAX,0
0.036356,0.074664,0.901580,LOOKING_FOR_SECOND_MAX,0
-0.001952,0.083936,0.923540,LOOKING_FOR_SECOND_MAX,0
-0.039772,0.092964,0.942816,LOOKING_FOR_SECOND_MAX,0
-0.071492,0.104188,0.954284,LOOKING_FOR_SECOND_MAX,0
-0.096868,0.111508,0.960872,LOOKING_FOR_SECOND_MAX,0
-0.119072,0.110044,0.963556,LOOKING_FOR_SECOND_MAX,0
-0.134932,0.109312,0.961604,LOOKING_FOR_SECOND_MAX,0
-0.145912,0.109312,0.953552,LOOKING_FOR_SECOND_MAX,0
-0.148108,0.109312,0.941108,LOOKING_FOR_SECOND_MAX,0
-0.150548,0.106628,0.931348,LOOKING_FOR_SECOND_MAX,0
-0.151524,0.103700,0.932080,LOOKING_FOR_SECOND_MAX,0
-0.147376,0.102480,0.941352,LOOKING_FOR_SECOND_MAX,0
-0.142008,0.107116,0.970388,LOOKING_FOR_SECOND_MAX,0
-0.128100,0.104188,0.982100,LOOKING_FOR_SECOND_MAX,0
-0.114924,0.100040,0.991372,LOOKING_FOR_SECOND_MAX,0
-0.097600,0.094184,0.995520,LOOKING_FOR_SECOND_MAX,0
-0.078568,0.086132,0.999912,LOOKING_FOR_SECOND_MAX,0
-0.061732,0.078812,1.000888,LOOKING_FOR_SECOND_MAX,0
-0.047092,0.070760,1.001620,LOOKING_FOR_SECOND_MAX,0
-0.034648,0.058072,0.993568,LOOKING_FOR_SECOND_MAX,0
-0.029036,0.057828,0.985760,LOOKING_FOR_SECOND_MAX,0
-0.021472,0.058316,0.974292,LOOKING_FOR_SECOND_MAX,0
-0.015372,0.058316,0.964532,LOOKING_FOR_SECOND_MAX,0
-0.006832,0.057096,0.952088,LOOKING_FOR_SECOND_MAX,0
0.001464,0.057828,0.944036,LOOKING_FOR_SECOND_MAX,0
0.013420,0.056608,0.924272,LOOKING_FOR_SECOND_MAX,0
0.032696,0.047580,0.916952,LOOKING_FOR_SECOND_MAX,0
0.043188,0.044896,0.908168,LOOKING_FOR_SECOND_MAX,0
0.052460,0.043676,0.903288,LOOKING_FOR_SECOND_MAX,0
0.059048,0.038796,0.898652,LOOKING_FOR_SECOND_MAX,0
0.066856,0.039772,0.895724,LOOKING_FOR_SECOND_MAX,0
0.068076,0.041724,0.896944,LOOKING_FOR_SECOND_MAX,0
0.067832,0.042700,0.896212,LOOKING_FOR_SECOND_MAX,0
0.061488,0.057828,0.895480,LOOKING_FOR_SECOND_MAX,0
0.056852,0.067344,0.892064,LOOKING_FOR_SECOND_MAX,0
0.049532,0.070516,0.885964,LOOKING_FOR_SECOND_MAX,0
0.048068,0.069784,0.881572,LOOKING_FOR_SECOND_MAX,0
0.050508,0.066368,0.875228,LOOKING_FOR_SECOND_MAX,0
0.056608,0.061488,0.874008,LOOKING_FOR_SECOND_MAX,0
0.060268,0.053680,0.872788,LOOKING_FOR_SECOND_MAX,0
0.064416,0.043432,0.869616,LOOKING_FOR_SECOND_MAX,0
0.066856,0.038552,0.866932,LOOKING_FOR_SECOND_MAX,0
0.072468,0.038552,0.864736,LOOKING_FOR_SECOND_MAX,0
0.076860,0.034160,0.868640,LOOKING_FOR_SECOND_MAX,0
0.081252,0.031232,0.874984,LOOKING_FOR_SECOND_MAX,0
0.082960,0.028792,0.883768,LOOKING_FOR_SECOND_MAX,0
0.083692,0.030500,0.892552,LOOKING_FOR_SECOND_MAX,0
0.081252,0.036844,0.906704,LOOKING_FOR_SECOND_MAX,0
0.076616,0.040260,0.907680,LOOKING_FOR_SECOND_MAX,0
0.068808,0.041236,0.904996,LOOKING_FOR_SECOND_MAX,0
0.065148,0.045384,0.902068,LOOKING_FOR_SECOND_MAX,0
0.059292,0.045140,0.902312,LOOKING_FOR_SECOND_MAX,0
0.057828,0.043188,0.906460,LOOKING_FOR_SECOND_MAX,0
0.058560,0.041724,0.917928,LOOKING_FOR_SECOND_MAX,0
0.057096,0.039040,0.927932,LOOKING_FOR_SECOND_MAX,0
0.056120,0.040016,0.925736,LOOKING_FOR_SECOND_MAX,0
0.056852,0.037332,0.924760,LOOKING_FOR_SECOND_MAX,0
0.056852,0.033428,0.924760,LOOKING_FOR_SECOND_MAX,0
0.059780,0.032208,0.923296,LOOKING_FOR_SECOND_MAX,0
0.061488,0.030012,0.923784,LOOKING_FOR_SECOND_MAX,0
0.059536,0.030500,0.923052,LOOKING_FOR_SECOND_MAX,0
0.062464,0.025864,0.929396,LOOKING_FOR_SECOND_MAX,0
0.066856,0.022448,0.935252,LOOKING_FOR_SECOND_MAX,0
0.069296,0.021228,0.939400,LOOKING_FOR_SECOND_MAX,0
0.072224,0.021228,0.938668,LOOKING_FOR_SECOND_MAX,0
0.073932,0.023424,0.933056,LOOKING_FOR_SECOND_MAX,0
0.075396,0.027572,0.931592,LOOKING_FOR_SECOND_MAX,0
0.071248,0.032940,0.935008,LOOKING_FOR_MIN,1
0.076128,0.043432,0.943548,LOOKING_FOR_MIN,0
0.075396,0.047092,0.952332,LOOKING_FOR_MIN,0
0.079788,0.048800,0.955260,LOOKING_FOR_MIN,0
0.081496,0.047092,0.956968,LOOKING_FOR_MIN,0
0.085400,0.041968,0.952820,LOOKING_FOR_MIN,0
0.090768,0.033916,0.946232,LOOKING_FOR_MIN,0
0.097112,0.015372,0.945988,LOOKING_FOR_MIN,0
0.108580,0.009028,0.952088,LOOKING_FOR_MIN,0
0.111508,0.005124,0.956724,LOOKING_FOR_MIN,0
0.114436,0.006832,0.965996,LOOKING_FOR_MIN,0
0.109312,0.004636,0.971364,LOOKING_FOR_MIN,0
0.107848,0.004392,0.971120,LOOKING_FOR_MIN,0
0.107604,0.007076,0.959164,LOOKING_FOR_MIN,0
0.105652,0.001952,0.944036,LOOKING_FOR_MIN,0
0.106140,0.001464,0.936960,LOOKING_FOR_MIN,0
0.109556,0.003904,0.952576,LOOKING_FOR_MIN,0
0.111264,0.012932,0.972584,LOOKING_FOR_MIN,0
0.110776,0.018544,0.990396,LOOKING_FOR_MIN,0
0.108824,0.024156,0.999912,LOOKING_FOR_MIN,0
0.110044,0.026596,1.000400,LOOKING_FOR_MIN,0
0.105408,0.028304,0.998204,LOOKING_FOR_MIN,0
0.106384,0.027816,1.000644,LOOKING_FOR_MIN,0
0.107360,0.027572,1.004792,LOOKING_FOR_MIN,0
0.108824,0.030744,1.019188,LOOKING_FOR_MIN,0
0.109312,0.028548,1.034072,LOOKING_FOR_MIN,0
0.105408,0.028304,1.040660,LOOKING_FOR_MIN,0
0.099064,0.022692,1.045052,LOOKING_FOR_MIN,0
0.091500,0.022692,1.041636,LOOKING_FOR_MIN,0
0.086132,0.032452,1.027972,LOOKING_FOR_MIN,0
0.093208,0.034160,1.018212,LOOKING_FOR_MIN,0
0.095404,0.035136,1.012112,LOOKING_FOR_MIN,0
0.096380,0.033428,1.018944,LOOKING_FOR_MIN,0
0.095160,0.034160,1.034072,LOOKING_FOR_MIN,0
0.093940,0.033184,1.055544,LOOKING_FOR_MIN,0
0.090280,0.033916,1.074332,LOOKING_FOR_MIN,0
0.081008,0.029768,1.080676,LOOKING_FOR_MIN,0
0.060756,0.033672,1.077748,LOOKING_FOR_MIN,0
0.058804,0.032208,1.073600,LOOKING_FOR_MIN,0
0.056120,0.026840,1.070184,LOOKING_FOR_MIN,0
0.061732,0.027816,1.071892,LOOKING_FOR_MIN,0
0.075396,0.025620,1.083116,LOOKING_FOR_MIN,0
0.089304,-0.005856,0.947696,LOOKING_FOR_MIN,0
0.101992,0.016348,1.193648,LOOKING_FOR_MIN,0
0.086620,0.015128,1.151924,LOOKING_FOR_MIN,0
0.075884,0.036600,1.208288,LOOKING_FOR_MIN,0
0.061732,0.047824,1.299300,LOOKING_FOR_MIN,0
0.030988,0.054168,1.228296,LOOKING_FOR_MIN,0
0.013420,0.069784,1.230980,LOOKING_FOR_MIN,0
0.001708,0.082716,1.332484,LOOKING_FOR_MIN,0
-0.016592,0.101504,1.373232,LOOKING_FOR_MIN,0
-0.053924,0.123220,1.391776,LOOKING_FOR_MIN,0
-0.076616,0.114680,1.397388,LOOKING_FOR_SECOND_MAX,0
-0.094428,0.107604,1.374208,LOOKING_FOR_SECOND_MAX,0
-0.109312,0.109312,1.362740,LOOKING_FOR_SECOND_MAX,0
-0.116876,0.110776,1.368840,LOOKING_FOR_SECOND_MAX,0
-0.125904,0.119316,1.374696,LOOKING_FOR_SECOND_MAX,0
-0.153476,0.126636,1.361276,LOOKING_FOR_SECOND_MAX,0
-0.176900,0.150548,1.340536,LOOKING_FOR_SECOND_MAX,0
-0.182512,0.166164,1.297104,LOOKING_FOR_SECOND_MAX,0
Measured Frequency: 207 Hz
-0.172996,0.182756,1.337852,LOOKING_FOR_SECOND_MAX,0
-0.168116,0.165188,1.277340,LOOKING_FOR_SECOND_MAX,0
-0.162016,0.125416,1.168028,LOOKING_FOR_SECOND_MAX,0
-0.132004,0.132492,1.238056,LOOKING_FOR_SECOND_MAX,0
-0.091988,0.066124,1.104832,LOOKING_FOR_SECOND_MAX,0
-0.057096,0.031476,1.033096,LOOKING_FOR_SECOND_MAX,0
-0.023424,-0.014396,0.941840,LOOKING_FOR_SECOND_MAX,0
0.004636,-0.055388,0.917684,LOOKING_FOR_SECOND_MAX,0
0.029036,-0.076372,0.954528,LOOKING_FOR_SECOND_MAX,0
0.038796,-0.062220,1.015772,LOOKING_FOR_SECOND_MAX,0
0.042456,-0.010980,1.102880,LOOKING_FOR_SECOND_MAX,0
0.054900,0.000000,1.105076,LOOKING_FOR_SECOND_MAX,0
0.060024,-0.000244,1.092144,LOOKING_FOR_SECOND_MAX,0
0.059292,-0.009272,1.071404,LOOKING_FOR_SECOND_MAX,0
0.054168,-0.019276,1.044564,LOOKING_FOR_SECOND_MAX,0
0.046116,-0.027816,1.019920,LOOKING_FOR_SECOND_MAX,0
0.036600,-0.039040,1.008696,LOOKING_FOR_SECOND_MAX,0
0.011712,-0.061976,1.025776,LOOKING_FOR_SECOND_MAX,0
-0.009028,-0.061976,1.035536,LOOKING_FOR_SECOND_MAX,0
-0.036356,-0.055144,1.037000,LOOKING_FOR_SECOND_MAX,0
-0.063684,-0.056120,1.032120,LOOKING_FOR_SECOND_MAX,0
-0.084668,-0.056852,1.029192,LOOKING_FOR_SECOND_MAX,0
-0.147620,-0.141276,0.628056,LOOKING_FOR_SECOND_MAX,0
-0.110044,-0.028304,1.216584,LOOKING_FOR_SECOND_MAX,0
-0.152988,-0.008296,1.047004,LOOKING_FOR_SECOND_MAX,0
-0.163236,-0.021716,1.037732,LOOKING_FOR_SECOND_MAX,0
-0.153476,-0.021472,1.112396,LOOKING_FOR_SECOND_MAX,0
-0.161284,-0.004880,1.094828,LOOKING_FOR_SECOND_MAX,0
-0.158356,0.000244,1.087264,LOOKING_FOR_SECOND_MAX,0
-0.149084,0.000976,1.111420,LOOKING_FOR_SECOND_MAX,0
-0.127612,-0.003172,1.096536,LOOKING_FOR_SECOND_MAX,0
-0.107604,-0.014396,1.093120,LOOKING_FOR_SECOND_MAX,0
-0.100772,-0.026596,1.071404,LOOKING_FOR_SECOND_MAX,0
-0.096868,-0.044408,1.060424,LOOKING_FOR_SECOND_MAX,0
-0.094428,-0.057584,1.055788,LOOKING_FOR_SECOND_MAX,0
-0.096868,-0.037576,1.063596,LOOKING_FOR_SECOND_MAX,0
-0.104920,-0.011468,1.048956,LOOKING_FOR_SECOND_MAX,0
-0.117608,0.013420,1.036756,LOOKING_FOR_SECOND_MAX,0
-0.137860,0.014640,1.011136,LOOKING_FOR_SECOND_MAX,0
-0.152744,0.006344,0.989176,LOOKING_FOR_SECOND_MAX,0
-0.153964,0.002196,0.976000,LOOKING_FOR_SECOND_MAX,0
-0.148352,0.000976,0.962580,LOOKING_FOR_SECOND_MAX,0
-0.125904,-0.040504,0.946476,LOOKING_FOR_SECOND_MAX,0
-0.107604,-0.030744,0.932812,LOOKING_FOR_SECOND_MAX,0
-0.100284,-0.008540,0.904264,LOOKING_FOR_SECOND_MAX,0
-0.098088,-0.009028,0.888404,LOOKING_FOR_SECOND_MAX,0
-0.095892,-0.028304,0.882304,LOOKING_FOR_SECOND_MAX,0
-0.085400,-0.037088,0.867420,LOOKING_FOR_SECOND_MAX,0
-0.071980,-0.043676,0.861320,LOOKING_FOR_SECOND_MAX,0
-0.067100,-0.054900,0.854244,LOOKING_FOR_SECOND_MAX,0
-0.061244,-0.072224,0.846436,LOOKING_FOR_SECOND_MAX,0
-0.063196,-0.100284,0.846924,LOOKING_FOR_SECOND_MAX,0
-0.072468,-0.109068,0.857416,LOOKING_FOR_SECOND_MAX,0
-0.055876,-0.058560,0.842532,LOOKING_FOR_SECOND_MAX,0
-0.047824,-0.053192,0.846192,LOOKING_FOR_SECOND_MAX,0
-0.053436,-0.044408,0.835944,LOOKING_FOR_SECOND_MAX,0
-0.062220,-0.043188,0.831796,LOOKING_FOR_SECOND_MAX,0
-0.065392,-0.046604,0.826672,LOOKING_FOR_SECOND_MAX,0
-0.073200,-0.031720,0.830332,LOOKING_FOR_SECOND_MAX,0
-0.077104,0.039528,0.851316,LOOKING_FOR_SECOND_MAX,0
-0.062464,0.033428,0.859368,LOOKING_FOR_SECOND_MAX,0
-0.049776,0.024644,0.871812,LOOKING_FOR_SECOND_MAX,0
-0.055144,0.022936,0.874984,LOOKING_FOR_SECOND_MAX,0
-0.065392,0.023668,0.896944,LOOKING_FOR_SECOND_MAX,0
-0.068076,0.028548,0.920856,LOOKING_FOR_SECOND_MAX,0
-0.059292,0.037088,0.931348,LOOKING_FOR_SECOND_MAX,0
-0.049044,0.054900,0.935740,LOOKING_FOR_SECOND_MAX,0
-0.034160,0.091256,0.911584,LOOKING_FOR_SECOND_MAX,0
-0.017080,0.029036,1.024800,LOOKING_FOR_SECOND_MAX,0
-0.009516,-0.000244,0.949404,LOOKING_FOR_SECOND_MAX,0
-0.020008,-0.054168,0.915732,LOOKING_FOR_SECOND_MAX,0
-0.050752,0.010980,0.962580,LOOKING_FOR_SECOND_MAX,0
-0.068076,0.124196,0.911828,LOOKING_FOR_SECOND_MAX,0
-0.101016,0.220820,0.948428,LOOKING_FOR_SECOND_MAX,0
-0.137372,0.280844,0.847412,LOOKING_FOR_SECOND_MAX,0
-0.134200,0.298900,0.909632,LOOKING_FOR_SECOND_MAX,0
-0.076616,0.274012,0.882792,LOOKING_FOR_SECOND_MAX,0
-0.021472,0.255712,0.867176,LOOKING_FOR_SECOND_MAX,0
0.005612,0.254004,0.912804,LOOKING_FOR_SECOND_MAX,0
0.033672,0.252052,0.911828,LOOKING_FOR_SECOND_MAX,0
0.063928,0.225212,0.917440,LOOKING_FOR_SECOND_MAX,0
0.069540,0.193248,0.918660,LOOKING_FOR_SECOND_MAX,0
0.050020,0.191052,0.910364,LOOKING_FOR_SECOND_MAX,0
0.061488,0.212524,0.945988,LOOKING_FOR_SECOND_MAX,0
0.081252,0.213988,1.018456,LOOKING_FOR_SECOND_MAX,0
0.093940,0.140788,1.016504,LOOKING_FOR_SECOND_MAX,0
0.103944,0.154208,1.030168,LOOKING_FOR_SECOND_MAX,0
0.108824,0.172020,1.014064,LOOKING_FOR_SECOND_MAX,0
0.104432,0.197152,1.000400,LOOKING_FOR_SECOND_MAX,0
0.095648,0.213500,0.980880,LOOKING_FOR_SECOND_MAX,0
0.090036,0.241072,0.963312,LOOKING_FOR_SECOND_MAX,0
0.082716,0.263764,0.954040,LOOKING_FOR_SECOND_MAX,0
0.079300,0.279868,0.952088,LOOKING_FOR_SECOND_MAX,0
0.079300,0.292312,0.956480,LOOKING_FOR_SECOND_MAX,0
0.070272,0.296216,0.940132,LOOKING_FOR_SECOND_MAX,0
0.055632,0.300364,0.919392,LOOKING_FOR_SECOND_MAX,0
0.049776,0.316712,0.925736,LOOKING_FOR_MIN,1
0.037088,0.322568,0.908656,LOOKING_FOR_MIN,0
0.022936,0.326472,0.920612,LOOKING_FOR_MIN,0
0.011224,0.339648,0.916952,LOOKING_FOR_MIN,0
0.003660,0.339160,0.902312,LOOKING_FOR_MIN,0
0.008784,0.371124,0.921100,LOOKING_FOR_MIN,0
0.030012,0.396500,0.912316,LOOKING_FOR_MIN,0
0.057584,0.383080,0.928664,LOOKING_FOR_MIN,0
0.092476,0.346236,0.957212,LOOKING_FOR_MIN,0
0.101992,0.354776,0.966240,LOOKING_FOR_MIN,0
0.099308,0.366976,0.961848,LOOKING_FOR_MIN,0
0.085156,0.379664,0.963800,LOOKING_FOR_MIN,0
0.071492,0.368440,0.963556,LOOKING_FOR_MIN,0
0.066612,0.362340,0.988444,LOOKING_FOR_MIN,0
0.092476,0.378444,0.977952,LOOKING_FOR_MIN,0
0.095892,0.374052,0.986004,LOOKING_FOR_MIN,0
0.094184,0.382348,0.989176,LOOKING_FOR_MIN,0
0.074176,0.388692,0.980392,LOOKING_FOR_MIN,0
0.054168,0.354288,0.967948,LOOKING_FOR_MIN,0
0.042456,0.297680,0.953552,LOOKING_FOR_MIN,0
0.025620,0.341112,0.943548,LOOKING_FOR_MIN,0
0.000488,0.333548,0.987956,LOOKING_FOR_MIN,0
-0.000732,0.281332,0.938668,LOOKING_FOR_MIN,0
0.018056,0.221796,0.906948,LOOKING_FOR_MIN,0
0.041968,0.176900,0.851560,LOOKING_FOR_MIN,0
0.058072,0.113460,0.746884,LOOKING_FOR_MIN,0
0.051484,0.146400,0.712724,LOOKING_FOR_MIN,0
0.045628,0.269376,0.816180,LOOKING_FOR_MIN,0
0.069784,0.324032,0.897432,LOOKING_FOR_MIN,0
0.088572,0.370880,0.959896,LOOKING_FOR_MIN,0
0.099796,0.412116,0.966484,LOOKING_FOR_MIN,0
0.101992,0.433344,0.926712,LOOKING_FOR_MIN,0
0.097844,0.431148,0.879620,LOOKING_FOR_MIN,0
0.074908,0.424804,0.828624,LOOKING_FOR_MIN,0
0.067832,0.410408,0.851072,LOOKING_FOR_MIN,0
0.081984,0.424072,0.904752,LOOKING_FOR_MIN,0
0.092720,0.455060,0.945988,LOOKING_FOR_MIN,0
0.068076,0.536800,0.985272,LOOKING_FOR_MIN,0
0.093452,0.490928,1.020408,LOOKING_FOR_MIN,0
0.282796,0.341356,0.971852,LOOKING_FOR_MIN,0
